	corresponding_gene_call	sample_id	pN_gene_consensus
100	73205	ABBA_M14	0.000726307547934635
101	73205	COCO_M01	0.00013781064816941575
102	73205	COCO_M02	0.0011527189633625033
103	73205	COCO_M03	0.002184277835528736
104	73205	COCO_M05	0.004051161085620753
105	73205	FAGR_M16	
106	73205	THOC_M10	
107	73206	ABBA_M14	
108	73206	COCO_M01	
109	73206	COCO_M02	
110	73206	COCO_M03	
111	73206	COCO_M05	
112	73206	THOC_M09	
113	73207	ABBA_M13	
114	73207	ABBA_M14	
115	73207	COCO_M01	0.004412526074183428
116	73207	COCO_M02	0.004986886811569191
117	73207	COCO_M03	0.014592449857983303
118	73207	COCO_M05	0.011515917790997907
119	73207	THOC_M10	
120	73208	ABBA_M13	0.0048683808080203245
121	73208	ABBA_M14	
122	73208	COCO_M01	0.009676103392192908
123	73208	COCO_M02	0.010062046682265641
124	73208	COCO_M03	0.008844826820119871
125	73208	COCO_M04	
126	73208	COCO_M05	0.012412528089487717
127	73208	THOC_M09	
128	73209	ABBA_M13	
129	73209	ABBA_M14	
130	73209	COCO_M01	0.011243610888841715
131	73209	COCO_M02	0.009995071859333945
132	73209	COCO_M03	0.009916128365248179
133	73209	COCO_M04	
134	73209	COCO_M05	
135	73209	THOC_M09	
136	73210	ABBA_M13	
137	73210	ABBA_M14	
138	73210	COCO_M01	
139	73210	COCO_M02	0.009265775275627497
140	73210	COCO_M03	0.01179125915338913
141	73211	ABBA_M13	0.003219045723072987
142	73211	ABBA_M14	0.002929710889908548
143	73211	COCO_M03	0.0011038635223281522
144	73211	COCO_M05	0.002126490335220899
145	73212	ABBA_M14	0.0037959097207439234
146	73212	COCO_M03	
147	73212	COCO_M05	
148	73213	ABBA_M14	
149	73213	COCO_M03	
150	73213	COCO_M05	
151	73214	ABBA_M14	
152	73214	COCO_M01	0.0009928563061852192
153	73214	COCO_M03	
154	73214	COCO_M05	0.0004856254856254859
155	73215	ABBA_M14	
156	73215	COCO_M03	
157	73215	THOC_M09	
158	73216	ABBA_M14	
159	73216	COCO_M03	
160	73216	COCO_M05	
161	73216	FAGR_M20	
162	73217	ABBA_M14	
163	73217	COCO_M03	0.0014020315939901919
164	73217	COCO_M05	
165	73218	ABBA_M12	
166	73218	ABBA_M13	0.003334622667412989
167	73218	ABBA_M14	0.0026870466443963785
168	73218	ACSA_M25	
169	73218	COCO_M01	0.0035034034130963804
170	73218	COCO_M02	0.0013035987162246603
171	73218	COCO_M03	0.005786651636621764
172	73218	COCO_M04	0.004088860107558991
173	73218	COCO_M05	0.004269400023384637
174	73218	FAGR_M17	
175	73218	THOC_M09	
176	73219	ABBA_M13	0.000866473239162187
177	73219	ABBA_M14	0.0016965519073855277
178	73219	ACSA_M25	
179	73219	COCO_M01	0.005675153433575978
180	73219	COCO_M02	0.002460045967284587
181	73219	COCO_M03	0.006085433351267179
182	73219	COCO_M04	0.0017479682173162723
183	73219	COCO_M05	0.004914571036177981
184	73219	FAGR_M20	
185	73219	THOC_M09	0.0010608026420546798
186	73219	THOC_M10	
187	73220	ABBA_M13	
188	73220	ABBA_M14	
189	73220	COCO_M01	0.008912853691350605
190	73220	COCO_M02	0.006580406456068507
191	73220	COCO_M03	0.012612526746142229
192	73220	COCO_M04	0.0027485112230875037
193	73220	COCO_M05	0.010055783813872787
194	73221	ABBA_M13	0.0008897671857794532
195	73221	ABBA_M14	0.00201229094228011
196	73221	ACSA_M25	
197	73221	COCO_M01	0.0036887057367028394
198	73221	COCO_M02	0.004662182897690096
199	73221	COCO_M03	0.006805475066835096
200	73221	COCO_M04	
201	73221	COCO_M05	0.006407558043469815
202	73221	FAGR_M20	
203	73222	ABBA_M13	0.002004953539967434
204	73222	ABBA_M14	0.0017466545571560611
205	73222	COCO_M01	0.004412671776132572
206	73222	COCO_M02	0.0023456659427684478
207	73222	COCO_M03	0.00827202631912866
208	73222	COCO_M04	0.0012361922829778695
209	73222	COCO_M05	0.008068786181335861
210	73222	FAGR_M20	
211	73222	THOC_M09	
212	73223	ABBA_M13	
213	73223	ABBA_M14	
214	73223	COCO_M03	
215	73223	FAGR_M20	
216	73224	ABBA_M14	
217	73224	FAGR_M20	
218	73225	ABBA_M13	0.00018808777429467103
219	73225	ABBA_M14	
220	73225	COCO_M03	0.00012170385395537538
221	73225	COCO_M04	
222	73225	FAGR_M20	0.007448275862068973
223	73226	ABBA_M13	
224	73226	ABBA_M14	
225	73226	COCO_M05	
226	73227	ABBA_M13	
227	73227	ABBA_M14	
228	73227	COCO_M03	
229	73227	COCO_M05	
230	73227	THOC_M09	
231	73228	ABBA_M14	0.0011684775245888314
232	73228	COCO_M01	0.005824170985759573
233	73228	COCO_M02	0.0017937384992324351
234	73228	COCO_M03	0.012008088682918918
235	73228	COCO_M05	
236	73228	FAGR_M20	
237	73229	ABBA_M14	0.006900562124442716
238	73229	COCO_M01	0.015160560101297581
239	73229	COCO_M02	0.003911475983006871
240	73229	COCO_M03	0.01275740867669575
241	73229	COCO_M05	
242	73229	FAGR_M16	
243	73229	THOC_M09	
244	73230	ABBA_M13	
245	73230	ABBA_M14	
246	73230	ACSA_M24	
247	73230	COCO_M01	0.012397740469622406
248	73230	COCO_M02	0.004513237849772616
249	73230	COCO_M03	0.007739622694002252
250	73230	COCO_M04	
251	73230	COCO_M05	0.009409975669099752
252	73230	THOC_M09	
253	73231	FAGR_M20	
254	73234	COCO_M03	
255	73235	ABBA_M13	0.0015616571366921922
256	73235	ABBA_M14	0.0010919271914326116
257	73235	ACSA_M25	
258	73235	COCO_M01	0.004763751033912301
259	73235	COCO_M02	0.0030904843008781654
260	73235	COCO_M03	0.009224387095223389
261	73235	COCO_M05	0.004992237456915145
262	73236	COCO_M01	0.0014662039566428595
263	73236	COCO_M02	
264	73236	COCO_M03	
265	73236	COCO_M04	
266	73236	COCO_M05	
267	73237	ABBA_M14	0.006584260148051374
268	73237	COCO_M01	0.0022319698898544296
269	73237	COCO_M02	0.0029287838730998003
270	73237	COCO_M03	0.01421347409982093
271	73237	COCO_M04	
272	73237	COCO_M05	
273	73238	ABBA_M13	
274	73238	ABBA_M14	0.009195780681980747
275	73238	COCO_M01	0.0040504439380843905
276	73238	COCO_M02	0.006855390707480043
277	73238	COCO_M03	0.01601553726858006
278	73238	COCO_M05	0.00614529041495334
279	73238	FAGR_M16	
280	73239	ABBA_M13	
281	73239	ABBA_M14	
282	73239	COCO_M03	
283	73239	COCO_M05	
284	73239	FAGR_M20	
285	73240	ABBA_M14	
286	73240	COCO_M03	
287	73240	FAGR_M20	
288	73241	ABBA_M13	
289	73241	ABBA_M14	
290	73241	ACSA_M25	
291	73241	COCO_M01	0.003777386048854192
292	73241	COCO_M02	0.007881933937009705
293	73241	COCO_M03	0.01219533612152155
294	73241	COCO_M05	0.0037156403153633063
295	73241	FAGR_M17	
296	73242	ABBA_M14	
297	73242	COCO_M01	0.013602423271183751
298	73242	COCO_M02	0.010457640046369461
299	73242	COCO_M03	0.012536064477166481
300	73242	COCO_M04	
301	73242	COCO_M05	
302	73242	THOC_M09	
303	73243	ABBA_M13	
304	73243	ABBA_M14	
305	73243	COCO_M01	0.007886732438697164
306	73243	COCO_M02	0.002240104393214437
307	73243	COCO_M03	0.007292307651092337
308	73243	COCO_M05	0.006804650457901219
309	73243	THOC_M09	
310	73244	ABBA_M12	
311	73244	ABBA_M13	
312	73244	ABBA_M14	0.0029563242753957793
313	73244	COCO_M01	0.0016617475735774359
314	73244	COCO_M02	0.0011194296811534415
315	73244	COCO_M03	0.005056397178708504
316	73244	COCO_M04	
317	73244	COCO_M05	0.0015142299602118536
318	73244	THOC_M10	
319	73245	ABBA_M13	
320	73245	ABBA_M14	
321	73245	ACSA_M25	
322	73245	COCO_M01	
323	73245	COCO_M02	0.010113940984259261
324	73245	COCO_M03	0.024951495652041925
325	73245	THOC_M09	
326	73246	COCO_M01	
327	73246	COCO_M02	0.00573718872415597
328	73246	COCO_M03	
329	73246	COCO_M04	
330	73246	COCO_M05	
331	73247	ABBA_M14	
332	73247	COCO_M03	
333	73248	ABBA_M13	
334	73248	ABBA_M14	
335	73248	ACSA_M25	
336	73248	COCO_M01	0.0007666014970581558
337	73248	COCO_M02	0.0011962953215837627
338	73248	COCO_M03	0.0026724957978127434
339	73248	COCO_M04	
340	73248	COCO_M05	0.001276759530791793
341	73248	THOC_M09	
342	73249	ABBA_M13	
343	73249	ABBA_M14	0.001341003691196109
344	73249	COCO_M01	0.0027282693548137346
345	73249	COCO_M02	0.0018451009924203602
346	73249	COCO_M03	0.003903021076620369
347	73249	COCO_M04	
348	73249	COCO_M05	0.0057318175075184614
349	73249	THOC_M09	
350	73249	THOC_M10	
351	73250	ABBA_M14	0.0007012185620344686
352	73251	COCO_M02	
353	73252	COCO_M02	0.009113178200336596
354	73253	COCO_M01	
355	73253	COCO_M02	
356	73253	THOC_M09	
357	73254	COCO_M02	
358	73255	ABBA_M14	
359	73255	COCO_M03	
360	73255	COCO_M05	0.0005078290308929326
361	73256	COCO_M01	
362	73256	COCO_M05	
363	73256	FAGR_M20	
364	73256	THOC_M08	
365	73266	ABBA_M14	
366	73269	COCO_M03	
367	73270	COCO_M03	
368	73271	COCO_M01	
369	73271	COCO_M03	0.008105592014445648
370	73272	COCO_M02	
371	73273	ABBA_M13	
372	73273	ABBA_M14	
373	73273	COCO_M01	0.00320894193923154
374	73273	COCO_M02	0.0013432950385916266
375	73273	COCO_M03	0.005243027534729232
376	73273	COCO_M05	
377	73274	ABBA_M13	0.0021267846472684546
378	73274	ABBA_M14	
379	73274	COCO_M01	0.008505691488244633
380	73274	COCO_M02	0.0038226454944646497
381	73274	COCO_M03	0.009831939525556463
382	73274	COCO_M05	0.0038452573567673044
383	73275	ABBA_M11	
384	73275	ABBA_M12	0.0031034828228282464
385	73275	ABBA_M13	0.0040151837403192975
386	73275	ABBA_M14	0.0037240814011941367
387	73275	ABBA_M15	0.003509569160165155
388	73275	ACSA_M21	0.0016347005480155507
389	73275	ACSA_M22	0.0017329660097584038
390	73275	ACSA_M24	0.0008569454348770698
391	73275	ACSA_M25	0.0028216421911768257
392	73275	COCO_M01	0.0033158599391360554
393	73275	COCO_M02	0.0019188911814261031
394	73275	COCO_M03	0.0031761736794415013
395	73275	COCO_M04	0.003172787019441481
396	73275	COCO_M05	0.002548571017261
397	73275	FAGR_M16	0.0030551375362029864
398	73275	FAGR_M17	0.003530659638521864
399	73275	FAGR_M18	0.0035497619791254164
400	73275	FAGR_M19	0.0022245397424338806
401	73275	FAGR_M20	0.00313021985816301
402	73275	THOC_M06	0.00254016603960027
403	73275	THOC_M07	0.0023095718232394504
404	73275	THOC_M08	0.00285463453307396
405	73275	THOC_M09	0.0020203597302023346
406	73275	THOC_M10	0.003278051157129123
407	73276	ABBA_M13	0.0031112339247842116
408	73276	COCO_M01	0.0012548800892359202
409	73276	COCO_M02	0.0010301635991820063
410	73276	COCO_M03	0.0019117276001360596
411	73276	FAGR_M20	
412	73277	ABBA_M12	
413	73277	ABBA_M13	0.0005279466847116418
414	73277	ABBA_M14	0.0017836000138311558
415	73277	COCO_M01	0.0031561549016015395
416	73277	COCO_M02	0.004002833804622665
417	73277	COCO_M03	0.006821777726556268
418	73277	COCO_M04	
419	73277	COCO_M05	0.0027017510404837384
420	73277	FAGR_M16	
421	73277	FAGR_M20	
422	73277	THOC_M10	
423	73278	ABBA_M13	
424	73278	ABBA_M14	0.0016306568945317881
425	73278	COCO_M01	0.003930579164802238
426	73278	COCO_M02	0.0018598852368436089
427	73278	COCO_M03	0.004882897732671445
428	73278	COCO_M04	0.001177738376169619
429	73278	COCO_M05	0.002039808878379374
430	73278	FAGR_M20	
431	73278	THOC_M09	
432	73279	ABBA_M14	
433	73279	COCO_M01	0.0023549461203275896
434	73279	COCO_M02	0.001964295532873189
435	73279	COCO_M03	0.004925933790587912
436	73279	COCO_M04	
437	73279	COCO_M05	
438	73280	ABBA_M13	0.0009660738560994276
439	73280	ABBA_M14	
440	73280	COCO_M01	
441	73280	COCO_M02	
442	73280	COCO_M03	
443	73280	COCO_M05	
444	73280	THOC_M09	
445	73281	ABBA_M13	
446	73281	ABBA_M14	
447	73281	COCO_M02	
448	73281	COCO_M03	
449	73281	THOC_M09	
450	73282	ABBA_M12	
451	73282	ABBA_M13	
452	73282	COCO_M02	0.0017234162485559143
453	73282	COCO_M03	0.0034609245503100274
454	73282	COCO_M05	
455	73283	ABBA_M13	0.004283268166429216
456	73283	ABBA_M14	
457	73283	COCO_M01	
458	73283	COCO_M02	0.002169786632126763
459	73283	COCO_M03	0.004857253223986503
460	73283	COCO_M05	
461	73284	ABBA_M13	
462	73284	ABBA_M14	0.000600066906414654
463	73284	COCO_M01	0.0016988879268358718
464	73284	COCO_M02	0.0017719399747693461
465	73284	COCO_M03	0.003234793185609385
466	73284	COCO_M04	
467	73284	COCO_M05	0.0008250919963201491
468	73284	THOC_M09	
469	73284	THOC_M10	
470	73285	ABBA_M13	
471	73285	ABBA_M14	0.0011504675648466864
472	73285	ACSA_M25	
473	73285	COCO_M01	
474	73285	COCO_M02	0.0006517435852744564
475	73285	COCO_M03	9.620504061697772e-05
476	73285	COCO_M05	0.0003523363704756343
477	73286	ABBA_M13	0.000948616600790518
478	73286	ABBA_M14	0.0033290079485731807
479	73286	COCO_M01	
480	73286	COCO_M02	
481	73286	COCO_M03	0.0021118158087935486
482	73286	COCO_M05	
483	73287	ABBA_M13	
484	73287	ABBA_M14	0.00013839234229039328
485	73287	COCO_M01	
486	73287	COCO_M02	0.00013409961685823755
487	73287	COCO_M03	0.0015618128289233313
488	73287	COCO_M05	
489	73287	THOC_M09	0.0006269592476489028
490	73288	ABBA_M14	
491	73288	COCO_M03	
492	73289	ABBA_M14	
493	73290	ABBA_M13	
494	73290	ABBA_M14	0.0011787562729088943
495	73290	COCO_M01	
496	73290	COCO_M02	
497	73290	COCO_M03	0.0015429860769175293
498	73290	COCO_M05	
499	73290	FAGR_M17	
500	73290	THOC_M09	
501	73291	ABBA_M12	
502	73291	ABBA_M13	
503	73291	ABBA_M14	0.00116059439871769
504	73291	COCO_M01	0.0009369961849729457
505	73291	COCO_M02	0.0014636920992503963
506	73291	COCO_M03	0.0027633717524173738
507	73291	COCO_M04	
508	73291	COCO_M05	0.0016584644558473678
509	73292	ABBA_M13	0.006164521193092613
510	73292	ABBA_M14	
511	73292	COCO_M01	
512	73292	COCO_M02	0.0035246688148943737
513	73292	COCO_M03	0.005815787116694549
514	73292	COCO_M04	
515	73292	COCO_M05	0.007110204081632643
516	73292	THOC_M09	
517	73293	ABBA_M13	0.003987196816931307
518	73293	ABBA_M14	0.003005023522418712
519	73293	ACSA_M25	
520	73293	COCO_M01	0.0029059551807098707
521	73293	COCO_M02	0.0005798394290811788
522	73293	COCO_M03	0.006252328681142635
523	73293	COCO_M05	0.0037753141590941776
524	73294	ABBA_M13	
525	73294	ABBA_M14	
526	73294	COCO_M02	
527	73294	COCO_M03	
528	73295	ABBA_M13	
529	73295	ABBA_M14	
530	73295	COCO_M01	
531	73295	COCO_M03	
532	73296	ABBA_M13	
533	73296	ABBA_M14	
534	73296	COCO_M01	0.0016201681784327013
535	73296	COCO_M02	
536	73296	COCO_M03	0.0014052407952318583
537	73296	COCO_M05	
538	73296	THOC_M09	
539	73297	ABBA_M13	
540	73297	ABBA_M14	0.0024960176625207285
541	73297	COCO_M01	
542	73297	COCO_M02	0.0021024639916888844
543	73297	COCO_M03	0.0015919318902807953
544	73297	COCO_M05	
545	73297	THOC_M09	
546	73298	ABBA_M12	
547	73298	ABBA_M13	
548	73298	ABBA_M14	0.0007031392024725827
549	73298	COCO_M01	0.0006342673396543823
550	73298	COCO_M02	0.0012786465071950158
551	73298	COCO_M03	0.0022522392592914647
552	73298	COCO_M05	0.001113147745064338
553	73298	THOC_M09	
554	73299	ABBA_M13	
555	73299	ABBA_M14	0.002126777556443686
556	73299	COCO_M01	
557	73299	COCO_M02	0.004034953325514717
558	73299	COCO_M03	0.00182682931682952
559	73299	COCO_M04	
560	73299	COCO_M05	
561	73300	ABBA_M13	
562	73300	ABBA_M14	
563	73300	COCO_M01	
564	73300	COCO_M02	0.000213194160185565
565	73300	COCO_M03	0.0019002837340946295
566	73300	COCO_M05	
567	73301	ABBA_M13	
568	73301	ABBA_M14	0.009745264064293923
569	73301	COCO_M01	
570	73301	COCO_M02	
571	73301	COCO_M03	
572	73302	ABBA_M13	
573	73302	ABBA_M14	
574	73302	COCO_M02	
575	73302	COCO_M03	
576	73302	COCO_M05	
577	73303	ABBA_M13	
578	73303	ABBA_M14	
579	73303	COCO_M03	
580	73304	ABBA_M14	
581	73304	COCO_M03	
582	73305	ABBA_M13	0.005728970199924567
583	73305	ABBA_M14	
584	73305	COCO_M02	
585	73305	COCO_M03	0.0053336672115763175
586	73305	COCO_M05	
587	73306	ABBA_M13	
588	73306	ABBA_M14	0.005125295391676659
589	73306	COCO_M01	0.0017162225779116902
590	73306	COCO_M02	0.0008251283600120838
591	73306	COCO_M03	0.005148837629575478
592	73306	COCO_M05	0.0037560269188176296
593	73307	ABBA_M13	
594	73307	COCO_M01	
595	73308	ABBA_M14	0.004105549278135577
596	73308	COCO_M03	
597	73309	ABBA_M14	0.004015727569168552
598	73309	COCO_M01	0.0020061728395061726
599	73309	COCO_M03	
600	73309	FAGR_M19	
601	73309	FAGR_M20	
602	73310	FAGR_M20	
603	73312	COCO_M01	0.0010981316773743303
604	73313	ABBA_M13	
605	73313	ABBA_M14	
606	73313	ACSA_M21	
607	73313	COCO_M01	
608	73313	COCO_M03	
609	73313	COCO_M05	
610	73313	THOC_M09	
611	73314	ABBA_M12	
612	73314	ABBA_M13	
613	73314	ABBA_M14	0.0025366974670380147
614	73314	ACSA_M25	
615	73314	COCO_M01	0.0013735221115083764
616	73314	COCO_M03	
617	73314	COCO_M04	
618	73314	COCO_M05	0.0018692583623933666
619	73314	FAGR_M20	
620	73314	THOC_M07	
621	73314	THOC_M09	
622	73315	ABBA_M13	
623	73315	ABBA_M14	
624	73315	COCO_M05	
625	73316	ABBA_M12	
626	73316	COCO_M01	
627	73316	COCO_M03	
628	73316	COCO_M05	
629	73316	THOC_M09	
630	73317	ABBA_M13	
631	73317	COCO_M01	
632	73317	COCO_M03	
633	73317	COCO_M05	
634	73318	ABBA_M13	
635	73318	COCO_M01	
636	73318	COCO_M03	
637	73318	COCO_M05	
638	73318	THOC_M09	
639	73319	COCO_M05	
640	73321	COCO_M03	
641	73322	ABBA_M14	
642	73322	COCO_M05	
643	73322	THOC_M09	
644	73323	ABBA_M14	
645	73323	ACSA_M24	
646	73323	COCO_M01	
647	73323	COCO_M03	0.0005092946269416875
648	73323	COCO_M05	0.002761250026420926
649	73323	THOC_M09	
650	73324	ABBA_M12	
651	73324	ABBA_M14	
652	73324	ACSA_M25	
653	73324	COCO_M01	
654	73324	COCO_M03	0.002058349967116179
655	73324	COCO_M05	0.0016285706652288121
656	73324	FAGR_M16	
657	73324	THOC_M09	
658	73325	ABBA_M12	
659	73325	ABBA_M13	0.0026842645890265042
660	73325	ABBA_M14	
661	73325	ACSA_M25	
662	73325	COCO_M01	0.0025376879146720515
663	73325	COCO_M02	
664	73325	COCO_M03	0.00207555244319951
665	73325	COCO_M04	
666	73325	COCO_M05	0.0030903410749189
667	73325	FAGR_M16	
668	73325	FAGR_M17	
669	73325	FAGR_M19	
670	73325	THOC_M07	
671	73325	THOC_M09	
672	73325	THOC_M10	
673	73326	ABBA_M13	
674	73326	ACSA_M24	
675	73326	ACSA_M25	
676	73326	COCO_M01	0.004976967233203682
677	73326	COCO_M02	0.00786519276815675
678	73326	COCO_M03	0.005805237683273421
679	73326	COCO_M04	0.004390450928381966
680	73326	COCO_M05	0.0021724429416737127
681	73326	FAGR_M16	
682	73326	THOC_M09	
683	73326	THOC_M10	
684	73327	ABBA_M13	
685	73327	ABBA_M14	
686	73327	COCO_M02	
687	73327	COCO_M03	0.0042896063422500205
688	73327	COCO_M05	
689	73328	ABBA_M13	0.002638060540714028
690	73328	ABBA_M14	0.0038724576294908142
691	73328	COCO_M01	0.003109069883339908
692	73328	COCO_M02	0.002811345158996681
693	73328	COCO_M03	0.0101361555810769
694	73328	COCO_M05	0.005457564922690035
695	73328	FAGR_M17	
696	73328	FAGR_M20	
697	73328	THOC_M09	0.0032911652782062965
698	73328	THOC_M10	
699	73329	ABBA_M13	
700	73329	ABBA_M14	0.0013762733781183892
701	73329	COCO_M01	0.002120610476697536
702	73329	COCO_M02	0.0030027981249326112
703	73329	COCO_M03	0.004760293776959878
704	73329	COCO_M04	
705	73329	COCO_M05	0.0037991569078539224
706	73329	THOC_M09	0.00013178703215603512
707	73329	THOC_M10	
708	73330	ABBA_M12	
709	73330	ABBA_M13	0.001607628046464042
710	73330	ABBA_M14	0.0008933629400435509
711	73330	COCO_M01	0.001600032504469362
712	73330	COCO_M02	0.0009312262382558526
713	73330	COCO_M03	0.003121436300767908
714	73330	COCO_M04	
715	73330	COCO_M05	0.00442407254794325
716	73330	FAGR_M20	
717	73330	THOC_M07	
718	73330	THOC_M09	
719	73331	ABBA_M13	0.0038719217290645973
720	73331	ABBA_M14	
721	73331	COCO_M01	0.00439609553775745
722	73331	COCO_M02	0.0016732127633662208
723	73331	COCO_M03	0.004922146864776305
724	73331	COCO_M05	0.005797107304460263
725	73331	THOC_M09	0.0007653061224489817
726	73332	ABBA_M13	
727	73332	ABBA_M14	0.0033045110052281647
728	73332	COCO_M01	0.0029392431662672498
729	73332	COCO_M02	0.0021120692972299657
730	73332	COCO_M03	0.0054384056586820936
731	73332	COCO_M04	
732	73332	COCO_M05	0.004267846218225952
733	73332	FAGR_M20	
734	73332	THOC_M09	0.0005719116769445023
735	73333	ABBA_M13	
736	73333	ABBA_M14	
737	73333	COCO_M03	
738	73333	FAGR_M20	
739	73335	ABBA_M13	
740	73335	COCO_M05	
741	73338	COCO_M01	
742	73338	COCO_M02	0.002682276229994074
743	73338	COCO_M03	0.006192631711303914
744	73339	ACSA_M25	
745	73342	COCO_M02	
746	73342	COCO_M03	
747	73343	FAGR_M20	
748	73344	COCO_M03	
749	73344	FAGR_M20	
750	73345	ABBA_M13	
751	73345	ABBA_M14	0.00016395234451852653
752	73345	COCO_M01	0.001620849684858439
753	73345	COCO_M02	
754	73345	COCO_M03	
755	73345	COCO_M05	
756	73345	FAGR_M20	
757	73345	THOC_M08	
758	73345	THOC_M09	0.0034360477287956677
759	73345	THOC_M10	0.0027194390239531773
760	73347	ABBA_M13	
761	73347	ABBA_M14	0.002011398177552033
762	73347	COCO_M01	
763	73347	COCO_M02	
764	73347	COCO_M03	
765	73347	COCO_M05	0.00038304392236976576
766	73347	THOC_M08	
767	73348	ABBA_M14	
768	73348	COCO_M01	
769	73348	COCO_M03	
770	73348	COCO_M05	
771	73348	THOC_M09	
772	73349	ABBA_M12	
773	73349	ABBA_M13	
774	73349	ABBA_M14	
775	73349	COCO_M01	
776	73349	COCO_M03	
777	73349	COCO_M05	
778	73349	FAGR_M17	
779	73349	THOC_M09	
780	73350	ABBA_M13	
781	73350	ABBA_M14	
782	73351	ABBA_M14	
783	73351	ACSA_M25	
784	73351	COCO_M01	
785	73351	COCO_M03	
786	73351	COCO_M05	
787	73352	ABBA_M13	
788	73352	ABBA_M14	
789	73352	COCO_M01	
790	73352	COCO_M03	
791	73352	COCO_M04	
792	73352	COCO_M05	
793	73352	THOC_M07	
794	73353	ABBA_M13	
795	73353	ABBA_M14	
796	73353	ACSA_M24	0.0008513494418538913
797	73353	COCO_M01	0.003543071177866425
798	73353	COCO_M02	0.002780159931448418
799	73353	COCO_M03	0.0031758922805239353
800	73353	COCO_M04	
801	73353	COCO_M05	0.0022976672735991847
802	73353	FAGR_M16	
803	73353	FAGR_M17	
804	73353	FAGR_M20	0.0011604377985945428
805	73353	THOC_M09	
806	73353	THOC_M10	
807	73356	ABBA_M13	
808	73356	ABBA_M14	
809	73356	COCO_M03	
810	73356	COCO_M05	
811	73357	FAGR_M20	
812	73358	FAGR_M20	
813	73359	ABBA_M13	
814	73359	ABBA_M14	0.0024089791216736576
815	73359	ACSA_M21	
816	73359	COCO_M01	0.0034115078664008177
817	73359	COCO_M02	
818	73359	COCO_M05	
819	73359	FAGR_M16	
820	73359	FAGR_M20	
