	corresponding_gene_call	sample_id	pS_gene_consensus
102	73205	COCO_M02	0.011745934006319604
103	73205	COCO_M03	0.04046896354332763
104	73205	COCO_M05	0.03843497939174135
105	73205	FAGR_M16	
106	73205	THOC_M10	
107	73206	ABBA_M14	
108	73206	COCO_M01	
109	73206	COCO_M02	
110	73206	COCO_M03	
111	73206	COCO_M05	
112	73206	THOC_M09	
113	73207	ABBA_M13	
114	73207	ABBA_M14	
115	73207	COCO_M01	0.0246855503938967
116	73207	COCO_M02	0.015692575261407764
117	73207	COCO_M03	0.02840379294856985
118	73207	COCO_M05	0.03601507396548994
119	73207	THOC_M10	
120	73208	ABBA_M13	0.002849835586408473
121	73208	ABBA_M14	
122	73208	COCO_M01	0.026326564086452904
123	73208	COCO_M02	0.018166663124174857
124	73208	COCO_M03	0.02185795643548658
125	73208	COCO_M04	
126	73208	COCO_M05	0.01983143667926274
127	73208	THOC_M09	
128	73209	ABBA_M13	
129	73209	ABBA_M14	
130	73209	COCO_M01	0.016759413355523188
131	73209	COCO_M02	0.011297123015873014
132	73209	COCO_M03	0.01155616487171365
133	73209	COCO_M04	
134	73209	COCO_M05	
135	73209	THOC_M09	
136	73210	ABBA_M13	
137	73210	ABBA_M14	
138	73210	COCO_M01	
139	73210	COCO_M02	0.0421306926903941
140	73210	COCO_M03	0.03685981855428731
141	73211	ABBA_M13	0.017665301069010746
142	73211	ABBA_M14	0.007552326831011198
143	73211	COCO_M03	0.016568184915632365
144	73211	COCO_M05	0.01291506964859388
145	73212	ABBA_M14	0.01048069220465754
146	73212	COCO_M03	
147	73212	COCO_M05	
148	73213	ABBA_M14	
149	73213	COCO_M03	
150	73213	COCO_M05	
151	73214	ABBA_M14	
152	73214	COCO_M01	0.016866623541984583
153	73214	COCO_M03	
154	73214	COCO_M05	0.01063063935910042
155	73215	ABBA_M14	
156	73215	COCO_M03	
157	73215	THOC_M09	
158	73216	ABBA_M14	
159	73216	COCO_M03	
160	73216	COCO_M05	
161	73216	FAGR_M20	
162	73217	ABBA_M14	
163	73217	COCO_M03	0.014647395910620555
164	73217	COCO_M05	
165	73218	ABBA_M12	
166	73218	ABBA_M13	0.008253067945685207
167	73218	ABBA_M14	0.011485194135695515
168	73218	ACSA_M25	
169	73218	COCO_M01	0.027238973716892406
170	73218	COCO_M02	0.007728490163156588
171	73218	COCO_M03	0.03555215340534189
172	73218	COCO_M04	0.026914280486689018
173	73218	COCO_M05	0.02625106473757561
174	73218	FAGR_M17	
175	73218	THOC_M09	
176	73219	ABBA_M13	0.003921976476444891
177	73219	ABBA_M14	0.005044954917918678
178	73219	ACSA_M25	
179	73219	COCO_M01	0.023292308941116124
180	73219	COCO_M02	0.009606100494042974
181	73219	COCO_M03	0.017700653955099396
182	73219	COCO_M04	0.006183487234242109
183	73219	COCO_M05	0.021736946506306226
184	73219	FAGR_M20	
185	73219	THOC_M09	0.004413162341014577
186	73219	THOC_M10	
187	73220	ABBA_M13	
188	73220	ABBA_M14	
189	73220	COCO_M01	0.025263475009077798
190	73220	COCO_M02	0.01919160475437882
191	73220	COCO_M03	0.03745562087481986
192	73220	COCO_M04	0.007777523983554065
193	73220	COCO_M05	0.024667624159629982
194	73221	ABBA_M13	0.0074831594958714165
195	73221	ABBA_M14	0.0088365638291947
196	73221	ACSA_M25	
197	73221	COCO_M01	0.02298470533779044
198	73221	COCO_M02	0.021730676680099457
199	73221	COCO_M03	0.037339753092044965
200	73221	COCO_M04	
201	73221	COCO_M05	0.032498801076546936
202	73221	FAGR_M20	
203	73222	ABBA_M13	0.009579052427561834
204	73222	ABBA_M14	0.0047652186652993155
205	73222	COCO_M01	0.010912295533098656
206	73222	COCO_M02	0.0071082528757455245
207	73222	COCO_M03	0.03594621786977916
208	73222	COCO_M04	0.0059044098528386255
209	73222	COCO_M05	0.026177023904053704
210	73222	FAGR_M20	
211	73222	THOC_M09	
212	73223	ABBA_M13	
213	73223	ABBA_M14	
214	73223	COCO_M03	
215	73223	FAGR_M20	
216	73224	ABBA_M14	
217	73224	FAGR_M20	
218	73225	ABBA_M13	0.015951109482743413
219	73225	ABBA_M14	
220	73225	COCO_M03	0.018285690929015788
221	73225	COCO_M04	
222	73225	FAGR_M20	0.007031249999999982
223	73226	ABBA_M13	
224	73226	ABBA_M14	
225	73226	COCO_M05	
226	73227	ABBA_M13	
227	73227	ABBA_M14	
228	73227	COCO_M03	
229	73227	COCO_M05	
230	73227	THOC_M09	
231	73228	ABBA_M14	0.015611554235128958
232	73228	COCO_M01	0.030768432885572843
233	73228	COCO_M02	0.017950461194464192
234	73228	COCO_M03	0.049429919712587915
235	73228	COCO_M05	
236	73228	FAGR_M20	
237	73229	ABBA_M14	0.018692946810320576
238	73229	COCO_M01	0.04675085803285183
239	73229	COCO_M02	0.02362094573589863
240	73229	COCO_M03	0.053235312772566136
241	73229	COCO_M05	
242	73229	FAGR_M16	
243	73229	THOC_M09	
244	73230	ABBA_M13	
245	73230	ABBA_M14	
246	73230	ACSA_M24	
247	73230	COCO_M01	0.05451619602505571
248	73230	COCO_M02	0.030176797456067512
249	73230	COCO_M03	0.04695784255047209
250	73230	COCO_M04	
251	73230	COCO_M05	0.04515467541598319
252	73230	THOC_M09	
253	73231	FAGR_M20	
254	73234	COCO_M03	
255	73235	ABBA_M13	0.005875363878806289
256	73235	ABBA_M14	0.006610791421115745
257	73235	ACSA_M25	
258	73235	COCO_M01	0.016624344151680584
259	73235	COCO_M02	0.01335775611421836
260	73235	COCO_M03	0.04573599493071658
261	73235	COCO_M05	0.029406366371754054
262	73236	COCO_M01	0.01002738040658258
263	73236	COCO_M02	
264	73236	COCO_M03	
265	73236	COCO_M04	
266	73236	COCO_M05	
267	73237	ABBA_M14	0.024716425785313682
268	73237	COCO_M01	0.03524204306935456
269	73237	COCO_M02	0.021357198099259875
270	73237	COCO_M03	0.04567478602808743
271	73237	COCO_M04	
272	73237	COCO_M05	
273	73238	ABBA_M13	
274	73238	ABBA_M14	0.02977017525725835
275	73238	COCO_M01	0.006910569105691045
276	73238	COCO_M02	0.020725154421035105
277	73238	COCO_M03	0.045306610808242144
278	73238	COCO_M05	0.01511963646109985
279	73238	FAGR_M16	
280	73239	ABBA_M13	
281	73239	ABBA_M14	
282	73239	COCO_M03	
283	73239	COCO_M05	
284	73239	FAGR_M20	
285	73240	ABBA_M14	
286	73240	COCO_M03	
287	73240	FAGR_M20	
288	73241	ABBA_M13	
289	73241	ABBA_M14	
290	73241	ACSA_M25	
291	73241	COCO_M01	0.09160266273034283
292	73241	COCO_M02	0.07666044068988837
293	73241	COCO_M03	0.107205372469689
294	73241	COCO_M05	0.07633225392140794
295	73241	FAGR_M17	
296	73242	ABBA_M14	
297	73242	COCO_M01	0.013931639226914896
298	73242	COCO_M02	0.015605943993842965
299	73242	COCO_M03	0.022542618626431046
300	73242	COCO_M04	
301	73242	COCO_M05	
302	73242	THOC_M09	
303	73243	ABBA_M13	
304	73243	ABBA_M14	
305	73243	COCO_M01	0.03331316133817553
306	73243	COCO_M02	0.007136740417547257
307	73243	COCO_M03	0.031013750336334765
308	73243	COCO_M05	0.026455393408986342
309	73243	THOC_M09	
310	73244	ABBA_M12	
311	73244	ABBA_M13	
312	73244	ABBA_M14	0.01096778526382118
313	73244	COCO_M01	0.010927207684467026
314	73244	COCO_M02	0.004778712379007302
315	73244	COCO_M03	0.022958939790020526
316	73244	COCO_M04	
317	73244	COCO_M05	0.012447571235456452
318	73244	THOC_M10	
319	73245	ABBA_M13	
320	73245	ABBA_M14	
321	73245	ACSA_M25	
322	73245	COCO_M01	
323	73245	COCO_M02	0.006384671814191759
324	73245	COCO_M03	0.02599794610596442
325	73245	THOC_M09	
326	73246	COCO_M01	
327	73246	COCO_M02	0.0390845323103838
328	73246	COCO_M03	
329	73246	COCO_M04	
330	73246	COCO_M05	
331	73247	ABBA_M14	
332	73247	COCO_M03	
333	73248	ABBA_M13	
334	73248	ABBA_M14	
335	73248	ACSA_M25	
336	73248	COCO_M01	0.01804658705587482
337	73248	COCO_M02	0.009779670279102289
338	73248	COCO_M03	0.030690902344324308
339	73248	COCO_M04	
340	73248	COCO_M05	0.023807420258312905
341	73248	THOC_M09	
342	73249	ABBA_M13	
343	73249	ABBA_M14	0.011629193582505805
344	73249	COCO_M01	0.023720590303206467
345	73249	COCO_M02	0.014514720295173224
346	73249	COCO_M03	0.01962437144851582
347	73249	COCO_M04	
348	73249	COCO_M05	0.01651323887060213
349	73249	THOC_M09	
350	73249	THOC_M10	
351	73250	ABBA_M14	0.00886172650878534
352	73251	COCO_M02	
353	73252	COCO_M02	0.06839091795324553
354	73253	COCO_M01	
355	73253	COCO_M02	
356	73253	THOC_M09	
357	73254	COCO_M02	
358	73255	ABBA_M14	
359	73255	COCO_M03	
360	73255	COCO_M05	0.011493602746138249
361	73256	COCO_M01	
362	73256	COCO_M05	
363	73256	FAGR_M20	
364	73256	THOC_M08	
365	73266	ABBA_M14	
366	73269	COCO_M03	
367	73270	COCO_M03	
368	73271	COCO_M01	
369	73271	COCO_M03	0.04848351962144099
370	73272	COCO_M02	
371	73273	ABBA_M13	
372	73273	ABBA_M14	
373	73273	COCO_M01	0.01770352446744971
374	73273	COCO_M02	0.012883355201069523
375	73273	COCO_M03	0.031860111035771535
376	73273	COCO_M05	
377	73274	ABBA_M13	0.01069195552137984
378	73274	ABBA_M14	
379	73274	COCO_M01	0.03078395683408823
380	73274	COCO_M02	0.023159411485552995
381	73274	COCO_M03	0.032601929538588155
382	73274	COCO_M05	0.015959040959040976
383	73275	ABBA_M11	
384	73275	ABBA_M12	0.016532751151758025
385	73275	ABBA_M13	0.02851561153287571
386	73275	ABBA_M14	0.0262572065050364
387	73275	ABBA_M15	0.024269826425437794
388	73275	ACSA_M21	0.007389448404722418
389	73275	ACSA_M22	0.0070510734791337445
390	73275	ACSA_M24	0.021534628560004876
391	73275	ACSA_M25	0.03020945173397002
392	73275	COCO_M01	0.03375120183235686
393	73275	COCO_M02	0.020410715342276668
394	73275	COCO_M03	0.04429653420631483
395	73275	COCO_M04	0.010570259095187677
396	73275	COCO_M05	0.032500089618516144
397	73275	FAGR_M16	0.026257880130296816
398	73275	FAGR_M17	0.03765137854425321
399	73275	FAGR_M18	0.024065246490612237
400	73275	FAGR_M19	0.017414802819352954
401	73275	FAGR_M20	0.019509469001536394
402	73275	THOC_M06	0.01831739638805235
403	73275	THOC_M07	0.026556507536939295
404	73275	THOC_M08	0.01764296407424832
405	73275	THOC_M09	0.010004565816832898
406	73275	THOC_M10	0.02291871895994961
407	73276	ABBA_M13	0.016434317922265445
408	73276	COCO_M01	0.018503503242120328
409	73276	COCO_M02	0.014370105901595482
410	73276	COCO_M03	0.03149422183046505
411	73276	FAGR_M20	
412	73277	ABBA_M12	
413	73277	ABBA_M13	0.010104552637933946
414	73277	ABBA_M14	0.01250541204226
415	73277	COCO_M01	0.008232004698170264
416	73277	COCO_M02	0.01839133786002243
417	73277	COCO_M03	0.045267527924911136
418	73277	COCO_M04	
419	73277	COCO_M05	0.01395331542203272
420	73277	FAGR_M16	
421	73277	FAGR_M20	
422	73277	THOC_M10	
423	73278	ABBA_M13	
424	73278	ABBA_M14	0.01494525873590528
425	73278	COCO_M01	0.0358617655887977
426	73278	COCO_M02	0.019740268506425046
427	73278	COCO_M03	0.03778343767357949
428	73278	COCO_M04	0.015326557804635842
429	73278	COCO_M05	0.02361819086685211
430	73278	FAGR_M20	
431	73278	THOC_M09	
432	73279	ABBA_M14	
433	73279	COCO_M01	0.0053922857328429505
434	73279	COCO_M02	0.0038035645087711343
435	73279	COCO_M03	0.013409556174219406
436	73279	COCO_M04	
437	73279	COCO_M05	
438	73280	ABBA_M13	0.0037854550370322276
439	73280	ABBA_M14	
440	73280	COCO_M01	
441	73280	COCO_M02	
442	73280	COCO_M03	
443	73280	COCO_M05	
444	73280	THOC_M09	
445	73281	ABBA_M13	
446	73281	ABBA_M14	
447	73281	COCO_M02	
448	73281	COCO_M03	
449	73281	THOC_M09	
450	73282	ABBA_M12	
451	73282	ABBA_M13	
452	73282	COCO_M02	0.009664832008050274
453	73282	COCO_M03	0.04598560924976816
454	73282	COCO_M05	
455	73283	ABBA_M13	0.011644151848056316
456	73283	ABBA_M14	
457	73283	COCO_M01	
458	73283	COCO_M02	0.007615135507166276
459	73283	COCO_M03	0.021796898714242143
460	73283	COCO_M05	
461	73284	ABBA_M13	
462	73284	ABBA_M14	0.011350175897398753
463	73284	COCO_M01	0.009277692605382177
464	73284	COCO_M02	0.007870228438168397
465	73284	COCO_M03	0.024205700165758393
466	73284	COCO_M04	
467	73284	COCO_M05	0.022545902291705267
468	73284	THOC_M09	
469	73284	THOC_M10	
470	73285	ABBA_M13	
471	73285	ABBA_M14	0.012508002334350676
472	73285	ACSA_M25	
473	73285	COCO_M01	
474	73285	COCO_M02	0.011518891738708245
475	73285	COCO_M03	0.033521976162155805
476	73285	COCO_M05	0.01549031476997566
477	73286	ABBA_M13	0.021213376125892722
478	73286	ABBA_M14	0.02928234840126927
479	73286	COCO_M01	
480	73286	COCO_M02	
481	73286	COCO_M03	0.029744996259242425
482	73286	COCO_M05	
483	73287	ABBA_M13	
484	73287	ABBA_M14	0.010938956680869005
485	73287	COCO_M01	
486	73287	COCO_M02	0.012929106231027932
487	73287	COCO_M03	0.029612989861125726
488	73287	COCO_M05	
489	73287	THOC_M09	0.009768499474381825
490	73288	ABBA_M14	
491	73288	COCO_M03	
492	73289	ABBA_M14	
493	73290	ABBA_M13	
494	73290	ABBA_M14	0.00837106322746019
495	73290	COCO_M01	
496	73290	COCO_M02	
497	73290	COCO_M03	0.007360118848369584
498	73290	COCO_M05	
499	73290	FAGR_M17	
500	73290	THOC_M09	
501	73291	ABBA_M12	
502	73291	ABBA_M13	
503	73291	ABBA_M14	0.008049521497898043
504	73291	COCO_M01	0.006862649060934545
505	73291	COCO_M02	0.007716654176629876
506	73291	COCO_M03	0.019455009544093887
507	73291	COCO_M04	
508	73291	COCO_M05	0.010696468479973575
509	73292	ABBA_M13	0.024908562589449738
510	73292	ABBA_M14	
511	73292	COCO_M01	
512	73292	COCO_M02	0.016842716168333622
513	73292	COCO_M03	0.04039016647255827
514	73292	COCO_M04	
515	73292	COCO_M05	0.033005445972933416
516	73292	THOC_M09	
517	73293	ABBA_M13	0.01386396550958181
518	73293	ABBA_M14	0.015587442860170043
519	73293	ACSA_M25	
520	73293	COCO_M01	0.005446208496447699
521	73293	COCO_M02	0.018936873904043864
522	73293	COCO_M03	0.02472757725317168
523	73293	COCO_M05	0.027766808462010763
524	73294	ABBA_M13	
525	73294	ABBA_M14	
526	73294	COCO_M02	
527	73294	COCO_M03	
528	73295	ABBA_M13	
529	73295	ABBA_M14	
530	73295	COCO_M01	
531	73295	COCO_M03	
532	73296	ABBA_M13	
533	73296	ABBA_M14	
534	73296	COCO_M01	0.017278233914615956
535	73296	COCO_M02	
536	73296	COCO_M03	0.017973692390431572
537	73296	COCO_M05	
538	73296	THOC_M09	
539	73297	ABBA_M13	
540	73297	ABBA_M14	0.0083544599567731
541	73297	COCO_M01	
542	73297	COCO_M02	0.013616845753135976
543	73297	COCO_M03	0.01734804589139358
544	73297	COCO_M05	
545	73297	THOC_M09	
546	73298	ABBA_M12	
547	73298	ABBA_M13	
548	73298	ABBA_M14	0.007175823976092128
549	73298	COCO_M01	0.007112352424436657
550	73298	COCO_M02	0.008505942976511856
551	73298	COCO_M03	0.021596285705076674
552	73298	COCO_M05	0.010200659069437528
553	73298	THOC_M09	
554	73299	ABBA_M13	
555	73299	ABBA_M14	0.009491337208968614
556	73299	COCO_M01	
557	73299	COCO_M02	0.015514451302122444
558	73299	COCO_M03	0.013200113344357469
559	73299	COCO_M04	
560	73299	COCO_M05	
561	73300	ABBA_M13	
562	73300	ABBA_M14	
563	73300	COCO_M01	
564	73300	COCO_M02	0.0089789839480241
565	73300	COCO_M03	0.022172621648797384
566	73300	COCO_M05	
567	73301	ABBA_M13	
568	73301	ABBA_M14	0.049177394034536775
569	73301	COCO_M01	
570	73301	COCO_M02	
571	73301	COCO_M03	
572	73302	ABBA_M13	
573	73302	ABBA_M14	
574	73302	COCO_M02	
575	73302	COCO_M03	
576	73302	COCO_M05	
577	73303	ABBA_M13	
578	73303	ABBA_M14	
579	73303	COCO_M03	
580	73304	ABBA_M14	
581	73304	COCO_M03	
582	73305	ABBA_M13	0.017203755524675318
583	73305	ABBA_M14	
584	73305	COCO_M02	
585	73305	COCO_M03	0.00666976756151284
586	73305	COCO_M05	
587	73306	ABBA_M13	
588	73306	ABBA_M14	0.014590037085691471
589	73306	COCO_M01	0.011742012278516043
590	73306	COCO_M02	0.007350546679045981
591	73306	COCO_M03	0.022945502515907868
592	73306	COCO_M05	0.008652927568438207
593	73307	ABBA_M13	
594	73307	COCO_M01	
595	73308	ABBA_M14	0.005925523240010841
596	73308	COCO_M03	
597	73309	ABBA_M14	0.021809781807459842
598	73309	COCO_M01	0.014644522144522155
599	73309	COCO_M03	
600	73309	FAGR_M19	
601	73309	FAGR_M20	
602	73310	FAGR_M20	
603	73312	COCO_M01	0.013650222263739
604	73313	ABBA_M13	
605	73313	ABBA_M14	
606	73313	ACSA_M21	
607	73313	COCO_M01	
608	73313	COCO_M03	
609	73313	COCO_M05	
610	73313	THOC_M09	
611	73314	ABBA_M12	
612	73314	ABBA_M13	
613	73314	ABBA_M14	0.023876371049435463
614	73314	ACSA_M25	
615	73314	COCO_M01	0.02853865690059231
616	73314	COCO_M03	
617	73314	COCO_M04	
618	73314	COCO_M05	0.019755659076439152
619	73314	FAGR_M20	
620	73314	THOC_M07	
621	73314	THOC_M09	
622	73315	ABBA_M13	
623	73315	ABBA_M14	
624	73315	COCO_M05	
625	73316	ABBA_M12	
626	73316	COCO_M01	
627	73316	COCO_M03	
628	73316	COCO_M05	
629	73316	THOC_M09	
630	73317	ABBA_M13	
631	73317	COCO_M01	
632	73317	COCO_M03	
633	73317	COCO_M05	
634	73318	ABBA_M13	
635	73318	COCO_M01	
636	73318	COCO_M03	
637	73318	COCO_M05	
638	73318	THOC_M09	
639	73319	COCO_M05	
640	73321	COCO_M03	
641	73322	ABBA_M14	
642	73322	COCO_M05	
643	73322	THOC_M09	
644	73323	ABBA_M14	
645	73323	ACSA_M24	
646	73323	COCO_M01	
647	73323	COCO_M03	0.008611823574918997
648	73323	COCO_M05	0.005517750043965721
649	73323	THOC_M09	
650	73324	ABBA_M12	
651	73324	ABBA_M14	
652	73324	ACSA_M25	
653	73324	COCO_M01	
654	73324	COCO_M03	0.013327016800496866
655	73324	COCO_M05	0.012827200479831944
656	73324	FAGR_M16	
657	73324	THOC_M09	
658	73325	ABBA_M12	
659	73325	ABBA_M13	0.007420634920634845
660	73325	ABBA_M14	
661	73325	ACSA_M25	
662	73325	COCO_M01	0.012613971321715618
663	73325	COCO_M02	
664	73325	COCO_M03	0.011269791500769647
665	73325	COCO_M04	
666	73325	COCO_M05	0.011441472175167711
667	73325	FAGR_M16	
668	73325	FAGR_M17	
669	73325	FAGR_M19	
670	73325	THOC_M07	
671	73325	THOC_M09	
672	73325	THOC_M10	
673	73326	ABBA_M13	
674	73326	ACSA_M24	
675	73326	ACSA_M25	
676	73326	COCO_M01	0.03133135865644912
677	73326	COCO_M02	0.04344727852174427
678	73326	COCO_M03	0.036696733007106845
679	73326	COCO_M04	0.032589251671630466
680	73326	COCO_M05	0.038135302197802104
681	73326	FAGR_M16	
682	73326	THOC_M09	
683	73326	THOC_M10	
684	73327	ABBA_M13	
685	73327	ABBA_M14	
686	73327	COCO_M02	
687	73327	COCO_M03	0.02418888633324262
688	73327	COCO_M05	
689	73328	ABBA_M13	0.00934169241985533
690	73328	ABBA_M14	0.016794313451932764
691	73328	COCO_M01	0.013636552426220286
692	73328	COCO_M02	0.020833868620976078
693	73328	COCO_M03	0.060814599105018685
694	73328	COCO_M05	0.015710325958821235
695	73328	FAGR_M17	
696	73328	FAGR_M20	
697	73328	THOC_M09	0.017572234373201594
698	73328	THOC_M10	
699	73329	ABBA_M13	
700	73329	ABBA_M14	0.009900560974219841
701	73329	COCO_M01	0.02315120023168843
702	73329	COCO_M02	0.026917275293788706
703	73329	COCO_M03	0.032440950834001205
704	73329	COCO_M04	
705	73329	COCO_M05	0.02282027694798038
706	73329	THOC_M09	0.010534945280708146
707	73329	THOC_M10	
708	73330	ABBA_M12	
709	73330	ABBA_M13	0.017957253090275408
710	73330	ABBA_M14	0.011354318820870122
711	73330	COCO_M01	0.022530879926817092
712	73330	COCO_M02	0.005663586871453543
713	73330	COCO_M03	0.02250896228371093
714	73330	COCO_M04	
715	73330	COCO_M05	0.022277852029426583
716	73330	FAGR_M20	
717	73330	THOC_M07	
718	73330	THOC_M09	
719	73331	ABBA_M13	0.01340236883000031
720	73331	ABBA_M14	
721	73331	COCO_M01	0.029431140076990984
722	73331	COCO_M02	0.008826823810119537
723	73331	COCO_M03	0.03540810058099195
724	73331	COCO_M05	0.018961353032337057
725	73331	THOC_M09	0.020394989625758704
726	73332	ABBA_M13	
727	73332	ABBA_M14	0.012466047428099933
728	73332	COCO_M01	0.020149095204682926
729	73332	COCO_M02	0.01680458681578854
730	73332	COCO_M03	0.03503195851793469
731	73332	COCO_M04	
732	73332	COCO_M05	0.01810741144817846
733	73332	FAGR_M20	
734	73332	THOC_M09	0.015797712221553108
735	73333	ABBA_M13	
736	73333	ABBA_M14	
737	73333	COCO_M03	
738	73333	FAGR_M20	
739	73335	ABBA_M13	
740	73335	COCO_M05	
741	73338	COCO_M01	
742	73338	COCO_M02	0.021337579617834355
743	73338	COCO_M03	0.038325569837470534
744	73339	ACSA_M25	
745	73342	COCO_M02	
746	73342	COCO_M03	
747	73343	FAGR_M20	
748	73344	COCO_M03	
749	73344	FAGR_M20	
750	73345	ABBA_M13	
751	73345	ABBA_M14	0.024229822848693523
752	73345	COCO_M01	0.03380137332477655
753	73345	COCO_M02	
754	73345	COCO_M03	
755	73345	COCO_M05	
756	73345	FAGR_M20	
757	73345	THOC_M08	
758	73345	THOC_M09	0.06847923211180666
759	73345	THOC_M10	0.0686545650931113
760	73347	ABBA_M13	
761	73347	ABBA_M14	0.007858665552678404
762	73347	COCO_M01	
763	73347	COCO_M02	
764	73347	COCO_M03	
765	73347	COCO_M05	0.015568545761945097
766	73347	THOC_M08	
767	73348	ABBA_M14	
768	73348	COCO_M01	
769	73348	COCO_M03	
770	73348	COCO_M05	
771	73348	THOC_M09	
772	73349	ABBA_M12	
773	73349	ABBA_M13	
774	73349	ABBA_M14	
775	73349	COCO_M01	
776	73349	COCO_M03	
777	73349	COCO_M05	
778	73349	FAGR_M17	
779	73349	THOC_M09	
780	73350	ABBA_M13	
781	73350	ABBA_M14	
782	73351	ABBA_M14	
783	73351	ACSA_M25	
784	73351	COCO_M01	
785	73351	COCO_M03	
786	73351	COCO_M05	
787	73352	ABBA_M13	
788	73352	ABBA_M14	
789	73352	COCO_M01	
790	73352	COCO_M03	
791	73352	COCO_M04	
792	73352	COCO_M05	
793	73352	THOC_M07	
794	73353	ABBA_M13	
795	73353	ABBA_M14	
796	73353	ACSA_M24	0.009273911928779235
797	73353	COCO_M01	0.04024160382270394
798	73353	COCO_M02	0.0506237338233594
799	73353	COCO_M03	0.03357267854555966
800	73353	COCO_M04	
801	73353	COCO_M05	0.013237119934499076
802	73353	FAGR_M16	
803	73353	FAGR_M17	
804	73353	FAGR_M20	0.0058850347570586796
805	73353	THOC_M09	
806	73353	THOC_M10	
807	73356	ABBA_M13	
808	73356	ABBA_M14	
809	73356	COCO_M03	
810	73356	COCO_M05	
811	73357	FAGR_M20	
812	73358	FAGR_M20	
813	73359	ABBA_M13	
814	73359	ABBA_M14	0.011432744658223842
815	73359	ACSA_M21	
816	73359	COCO_M01	0.030822544086833548
817	73359	COCO_M02	
818	73359	COCO_M05	
819	73359	FAGR_M16	
820	73359	FAGR_M20	
821	73359	THOC_M08	
822	73360	ABBA_M14	
823	73360	COCO_M01	0.033270876182640824
824	73360	COCO_M02	
825	73360	COCO_M03	
826	73360	COCO_M04	
827	73360	COCO_M05	
828	73360	THOC_M09	
829	73361	COCO_M05	
830	73361	FAGR_M20	
831	73361	THOC_M09	
832	73362	ABBA_M14	
833	73362	COCO_M03	
