	corresponding_gene_call	sample_id	pNpS_gene_consensus
102	73205	COCO_M02	0.09813770133071682
103	73205	COCO_M03	0.05397414819359444
104	73205	COCO_M05	0.10540297275380456
105	73205	FAGR_M16	
106	73205	THOC_M10	
107	73206	ABBA_M14	
108	73206	COCO_M01	
109	73206	COCO_M02	
110	73206	COCO_M03	
111	73206	COCO_M05	
112	73206	THOC_M09	
113	73207	ABBA_M13	
114	73207	ABBA_M14	
115	73207	COCO_M01	0.17874934946860202
116	73207	COCO_M02	0.3177863880527805
117	73207	COCO_M03	0.5137500433271551
118	73207	COCO_M05	0.31975271804335575
119	73207	THOC_M10	
120	73208	ABBA_M13	1.7083023425066208
121	73208	ABBA_M14	
122	73208	COCO_M01	0.36754144446718845
123	73208	COCO_M02	0.5538742373042527
124	73208	COCO_M03	0.40465021724355804
125	73208	COCO_M04	
126	73208	COCO_M05	0.625901607142119
127	73208	THOC_M09	
128	73209	ABBA_M13	
129	73209	ABBA_M14	
130	73209	COCO_M01	0.6708833209329669
131	73209	COCO_M02	0.8847448899414814
132	73209	COCO_M03	0.8580812471376352
133	73209	COCO_M04	
134	73209	COCO_M05	
135	73209	THOC_M09	
136	73210	ABBA_M13	
137	73210	ABBA_M14	
138	73210	COCO_M01	
139	73210	COCO_M02	0.2199293361663649
140	73210	COCO_M03	0.31989466079500384
141	73211	ABBA_M13	0.18222422083255516
142	73211	ABBA_M14	0.38792162408525993
143	73211	COCO_M03	0.06662549506473929
144	73211	COCO_M05	0.16465186739836277
145	73212	ABBA_M14	0.36218120393393954
146	73212	COCO_M03	
147	73212	COCO_M05	
148	73213	ABBA_M14	
149	73213	COCO_M03	
150	73213	COCO_M05	
151	73214	ABBA_M14	
152	73214	COCO_M01	0.05886514889680145
153	73214	COCO_M03	
154	73214	COCO_M05	0.04568168190276941
155	73215	ABBA_M14	
156	73215	COCO_M03	
157	73215	THOC_M09	
158	73216	ABBA_M14	
159	73216	COCO_M03	
160	73216	COCO_M05	
161	73216	FAGR_M20	
162	73217	ABBA_M14	
163	73217	COCO_M03	0.09571882965036842
164	73217	COCO_M05	
165	73218	ABBA_M12	
166	73218	ABBA_M13	0.40404643332136453
167	73218	ABBA_M14	0.2339574423078446
168	73218	ACSA_M25	
169	73218	COCO_M01	0.12861730583203745
170	73218	COCO_M02	0.1686744355888815
171	73218	COCO_M03	0.16276515154078658
172	73218	COCO_M04	0.15192158339812267
173	73218	COCO_M05	0.16263721361646122
174	73218	FAGR_M17	
175	73218	THOC_M09	
176	73219	ABBA_M13	0.22092769917569954
177	73219	ABBA_M14	0.33628683209035476
178	73219	ACSA_M25	
179	73219	COCO_M01	0.24364924267160415
180	73219	COCO_M02	0.2560920499228729
181	73219	COCO_M03	0.34379709171784706
182	73219	COCO_M04	0.28268324185042415
183	73219	COCO_M05	0.2260929811255775
184	73219	FAGR_M20	
185	73219	THOC_M09	0.24037244952353226
186	73219	THOC_M10	
187	73220	ABBA_M13	
188	73220	ABBA_M14	
189	73220	COCO_M01	0.35279603016402117
190	73220	COCO_M02	0.34287942776474173
191	73220	COCO_M03	0.33673255045736544
192	73220	COCO_M04	0.35339154580549775
193	73220	COCO_M05	0.40765108746588047
194	73221	ABBA_M13	0.11890260875374266
195	73221	ABBA_M14	0.22772323961852667
196	73221	ACSA_M25	
197	73221	COCO_M01	0.16048523061281242
198	73221	COCO_M02	0.2145438435407598
199	73221	COCO_M03	0.1822581700007268
200	73221	COCO_M04	
201	73221	COCO_M05	0.19716290543696055
202	73221	FAGR_M20	
203	73222	ABBA_M13	0.209306040981525
204	73222	ABBA_M14	0.36654237293984687
205	73222	COCO_M01	0.40437612441381066
206	73222	COCO_M02	0.3299919099350318
207	73222	COCO_M03	0.2301222996281661
208	73222	COCO_M04	0.20936762755105037
209	73222	COCO_M05	0.30823924869802904
210	73222	FAGR_M20	
211	73222	THOC_M09	
212	73223	ABBA_M13	
213	73223	ABBA_M14	
214	73223	COCO_M03	
215	73223	FAGR_M20	
216	73224	ABBA_M14	
217	73224	FAGR_M20	
218	73225	ABBA_M13	0.011791516727921175
219	73225	ABBA_M14	
220	73225	COCO_M03	0.006655688014624339
221	73225	COCO_M04	
222	73225	FAGR_M20	1.05931034482759
223	73226	ABBA_M13	
224	73226	ABBA_M14	
225	73226	COCO_M05	
226	73227	ABBA_M13	
227	73227	ABBA_M14	
228	73227	COCO_M03	
229	73227	COCO_M05	
230	73227	THOC_M09	
231	73228	ABBA_M14	0.07484696955794032
232	73228	COCO_M01	0.1892904655696812
233	73228	COCO_M02	0.09992715394886972
234	73228	COCO_M03	0.24293158380066954
235	73228	COCO_M05	
236	73228	FAGR_M20	
237	73229	ABBA_M14	0.36915325306723934
238	73229	COCO_M01	0.32428410384776796
239	73229	COCO_M02	0.1655935383257026
240	73229	COCO_M03	0.23964184696722682
241	73229	COCO_M05	
242	73229	FAGR_M16	
243	73229	THOC_M09	
244	73230	ABBA_M13	
245	73230	ABBA_M14	
246	73230	ACSA_M24	
247	73230	COCO_M01	0.22741389483456237
248	73230	COCO_M02	0.14955986818492428
249	73230	COCO_M03	0.16482066197320305
250	73230	COCO_M04	
251	73230	COCO_M05	0.20839427107849273
252	73230	THOC_M09	
253	73231	FAGR_M20	
254	73234	COCO_M03	
255	73235	ABBA_M13	0.26579751806103924
256	73235	ABBA_M14	0.1651734447323283
257	73235	ACSA_M25	
258	73235	COCO_M01	0.2865527199417804
259	73235	COCO_M02	0.231362533830706
260	73235	COCO_M03	0.2016876884212752
261	73235	COCO_M05	0.1697672331835728
262	73236	COCO_M01	0.14622003925176252
263	73236	COCO_M02	
264	73236	COCO_M03	
265	73236	COCO_M04	
266	73236	COCO_M05	
267	73237	ABBA_M14	0.26639208295091327
268	73237	COCO_M01	0.06333259072018117
269	73237	COCO_M02	0.13713333834747246
270	73237	COCO_M03	0.311188630223258
271	73237	COCO_M04	
272	73237	COCO_M05	
273	73238	ABBA_M13	
274	73238	ABBA_M14	0.3088923932262944
275	73238	COCO_M01	0.5861230639816245
276	73238	COCO_M02	0.3307763391389802
277	73238	COCO_M03	0.3534922825360957
278	73238	COCO_M05	0.40644432362934685
279	73238	FAGR_M16	
280	73239	ABBA_M13	
281	73239	ABBA_M14	
282	73239	COCO_M03	
283	73239	COCO_M05	
284	73239	FAGR_M20	
285	73240	ABBA_M14	
286	73240	COCO_M03	
287	73240	FAGR_M20	
288	73241	ABBA_M13	
289	73241	ABBA_M14	
290	73241	ACSA_M25	
291	73241	COCO_M01	0.041236640248918835
292	73241	COCO_M02	0.1028161834980078
293	73241	COCO_M03	0.11375676274964328
294	73241	COCO_M05	0.04867719901457315
295	73241	FAGR_M17	
296	73242	ABBA_M14	
297	73242	COCO_M01	0.9763691874036529
298	73242	COCO_M02	0.6701062140486553
299	73242	COCO_M03	0.5561050685774386
300	73242	COCO_M04	
301	73242	COCO_M05	
302	73242	THOC_M09	
303	73243	ABBA_M13	
304	73243	ABBA_M14	
305	73243	COCO_M01	0.23674524187709825
306	73243	COCO_M02	0.3138834064507438
307	73243	COCO_M03	0.23513143596016156
308	73243	COCO_M05	0.2572122195540597
309	73243	THOC_M09	
310	73244	ABBA_M12	
311	73244	ABBA_M13	
312	73244	ABBA_M14	0.26954614849614544
313	73244	COCO_M01	0.15207431043336003
314	73244	COCO_M02	0.23425341229387495
315	73244	COCO_M03	0.22023652768610635
316	73244	COCO_M04	
317	73244	COCO_M05	0.12164862779805789
318	73244	THOC_M10	
319	73245	ABBA_M13	
320	73245	ABBA_M14	
321	73245	ACSA_M25	
322	73245	COCO_M01	
323	73245	COCO_M02	1.5840972376650801
324	73245	COCO_M03	0.9597487259317605
325	73245	THOC_M09	
326	73246	COCO_M01	
327	73246	COCO_M02	0.14678923822331988
328	73246	COCO_M03	
329	73246	COCO_M04	
330	73246	COCO_M05	
331	73247	ABBA_M14	
332	73247	COCO_M03	
333	73248	ABBA_M13	
334	73248	ABBA_M14	
335	73248	ACSA_M25	
336	73248	COCO_M01	0.042479029119724836
337	73248	COCO_M02	0.12232470905896174
338	73248	COCO_M03	0.0870777850657418
339	73248	COCO_M04	
340	73248	COCO_M05	0.053628638337914133
341	73248	THOC_M09	
342	73249	ABBA_M13	
343	73249	ABBA_M14	0.11531355821726338
344	73249	COCO_M01	0.11501692495590789
345	73249	COCO_M02	0.12711929371687145
346	73249	COCO_M03	0.19888642481415894
347	73249	COCO_M04	
348	73249	COCO_M05	0.3471043780346804
349	73249	THOC_M09	
350	73249	THOC_M10	
351	73250	ABBA_M14	0.07912888773302747
352	73251	COCO_M02	
353	73252	COCO_M02	0.1332512923216894
354	73253	COCO_M01	
355	73253	COCO_M02	
356	73253	THOC_M09	
357	73254	COCO_M02	
358	73255	ABBA_M14	
359	73255	COCO_M03	
360	73255	COCO_M05	0.044183624761483846
361	73256	COCO_M01	
362	73256	COCO_M05	
363	73256	FAGR_M20	
364	73256	THOC_M08	
365	73266	ABBA_M14	
366	73269	COCO_M03	
367	73270	COCO_M03	
368	73271	COCO_M01	
369	73271	COCO_M03	0.16718241740150175
370	73272	COCO_M02	
371	73273	ABBA_M13	
372	73273	ABBA_M14	
373	73273	COCO_M01	0.18126006181038176
374	73273	COCO_M02	0.10426593209819379
375	73273	COCO_M03	0.1645640069754473
376	73273	COCO_M05	
377	73274	ABBA_M13	0.19891446826688486
378	73274	ABBA_M14	
379	73274	COCO_M01	0.2763027356777593
380	73274	COCO_M02	0.16505797208401618
381	73274	COCO_M03	0.3015753872456912
382	73274	COCO_M05	0.24094539055549719
383	73275	ABBA_M11	
384	73275	ABBA_M12	0.18771726461861338
385	73275	ABBA_M13	0.14080650999506653
386	73275	ABBA_M14	0.14183083034670196
387	73275	ABBA_M15	0.14460627359438757
388	73275	ACSA_M21	0.22122091643144204
389	73275	ACSA_M22	0.24577335846616455
390	73275	ACSA_M24	0.03979383403290406
391	73275	ACSA_M25	0.09340262829079869
392	73275	COCO_M01	0.09824420343921447
393	73275	COCO_M02	0.09401391128372205
394	73275	COCO_M03	0.0717025324068968
395	73275	COCO_M04	0.3001617075674101
396	73275	COCO_M05	0.07841735352658882
397	73275	FAGR_M16	0.11635126373655402
398	73275	FAGR_M17	0.09377238696246235
399	73275	FAGR_M18	0.14750573946999318
400	73275	FAGR_M19	0.12773843984967573
401	73275	FAGR_M20	0.16044618425629634
402	73275	THOC_M06	0.13867505980583086
403	73275	THOC_M07	0.08696820619303597
404	73275	THOC_M08	0.16180016697084285
405	73275	THOC_M09	0.2019437691941649
406	73275	THOC_M10	0.1430294233660052
407	73276	ABBA_M13	0.18931323706285785
408	73276	COCO_M01	0.0678185137601069
409	73276	COCO_M02	0.07168796153879628
410	73276	COCO_M03	0.06070089968969495
411	73276	FAGR_M20	
412	73277	ABBA_M12	
413	73277	ABBA_M13	0.052248397690527526
414	73277	ABBA_M14	0.14262624916346384
415	73277	COCO_M01	0.3834005223907442
416	73277	COCO_M02	0.21764777718121828
417	73277	COCO_M03	0.1506991443816436
418	73277	COCO_M04	
419	73277	COCO_M05	0.19362789120480922
420	73277	FAGR_M16	
421	73277	FAGR_M20	
422	73277	THOC_M10	
423	73278	ABBA_M13	
424	73278	ABBA_M14	0.10910864263689271
425	73278	COCO_M01	0.10960361544580645
426	73278	COCO_M02	0.09421782871080274
427	73278	COCO_M03	0.1292338133670105
428	73278	COCO_M04	0.0768429800860691
429	73278	COCO_M05	0.08636600872093997
430	73278	FAGR_M20	
431	73278	THOC_M09	
432	73279	ABBA_M14	
433	73279	COCO_M01	0.43672502478573255
434	73279	COCO_M02	0.5164354458412536
435	73279	COCO_M03	0.36734502817164716
436	73279	COCO_M04	
437	73279	COCO_M05	
438	73280	ABBA_M13	0.2552067972406359
439	73280	ABBA_M14	
440	73280	COCO_M01	
441	73280	COCO_M02	
442	73280	COCO_M03	
443	73280	COCO_M05	
444	73280	THOC_M09	
445	73281	ABBA_M13	
446	73281	ABBA_M14	
447	73281	COCO_M02	
448	73281	COCO_M03	
449	73281	THOC_M09	
450	73282	ABBA_M12	
451	73282	ABBA_M13	
452	73282	COCO_M02	0.1783182829376034
453	73282	COCO_M03	0.07526103506669264
454	73282	COCO_M05	
455	73283	ABBA_M13	0.36784715815469154
456	73283	ABBA_M14	
457	73283	COCO_M01	
458	73283	COCO_M02	0.28493079736859184
459	73283	COCO_M03	0.22284148252763877
460	73283	COCO_M05	
461	73284	ABBA_M13	
462	73284	ABBA_M14	0.05286851162828041
463	73284	COCO_M01	0.1831153498069458
464	73284	COCO_M02	0.22514466875903308
465	73284	COCO_M03	0.13363766234638208
466	73284	COCO_M04	
467	73284	COCO_M05	0.036596095629479596
468	73284	THOC_M09	
469	73284	THOC_M10	
470	73285	ABBA_M13	
471	73285	ABBA_M14	0.09197852175700047
472	73285	ACSA_M25	
473	73285	COCO_M01	
474	73285	COCO_M02	0.056580407217851354
475	73285	COCO_M03	0.002869909582645284
476	73285	COCO_M05	0.022745591403898112
477	73286	ABBA_M13	0.044717851376455404
478	73286	ABBA_M14	0.11368650843690124
479	73286	COCO_M01	
480	73286	COCO_M02	
481	73286	COCO_M03	0.07099734659194522
482	73286	COCO_M05	
483	73287	ABBA_M13	
484	73287	ABBA_M14	0.01265132921976241
485	73287	COCO_M01	
486	73287	COCO_M02	0.010371917011279435
487	73287	COCO_M03	0.05274080179838888
488	73287	COCO_M05	
489	73287	THOC_M09	0.06418173531084499
490	73288	ABBA_M14	
491	73288	COCO_M03	
492	73289	ABBA_M14	
493	73290	ABBA_M13	
494	73290	ABBA_M14	0.14081320865456337
495	73290	COCO_M01	
496	73290	COCO_M02	
497	73290	COCO_M03	0.2096414621428745
498	73290	COCO_M05	
499	73290	FAGR_M17	
500	73290	THOC_M09	
501	73291	ABBA_M12	
502	73291	ABBA_M13	
503	73291	ABBA_M14	0.14418178757839878
504	73291	COCO_M01	0.13653564048710762
505	73291	COCO_M02	0.1896796287286312
506	73291	COCO_M03	0.14203908490275055
507	73291	COCO_M04	
508	73291	COCO_M05	0.15504785144297129
509	73292	ABBA_M13	0.24748602698188837
510	73292	ABBA_M14	
511	73292	COCO_M01	
512	73292	COCO_M02	0.2092696201531428
513	73292	COCO_M03	0.14399017445609907
514	73292	COCO_M04	
515	73292	COCO_M05	0.21542517824068994
516	73292	THOC_M09	
517	73293	ABBA_M13	0.28759425390777504
518	73293	ABBA_M14	0.1927848941853911
519	73293	ACSA_M25	
520	73293	COCO_M01	0.5335739868580658
521	73293	COCO_M02	0.03061959603360707
522	73293	COCO_M03	0.25284841362049254
523	73293	COCO_M05	0.13596500167670997
524	73294	ABBA_M13	
525	73294	ABBA_M14	
526	73294	COCO_M02	
527	73294	COCO_M03	
528	73295	ABBA_M13	
529	73295	ABBA_M14	
530	73295	COCO_M01	
531	73295	COCO_M03	
532	73296	ABBA_M13	
533	73296	ABBA_M14	
534	73296	COCO_M01	0.09376931614880923
535	73296	COCO_M02	
536	73296	COCO_M03	0.07818320046358135
537	73296	COCO_M05	
538	73296	THOC_M09	
539	73297	ABBA_M13	
540	73297	ABBA_M14	0.2987646928030537
541	73297	COCO_M01	
542	73297	COCO_M02	0.15440168962806122
543	73297	COCO_M03	0.0917643347410418
544	73297	COCO_M05	
545	73297	THOC_M09	
546	73298	ABBA_M12	
547	73298	ABBA_M13	
548	73298	ABBA_M14	0.09798724227562566
549	73298	COCO_M01	0.0891782777067069
550	73298	COCO_M02	0.15032389832918527
551	73298	COCO_M03	0.10428826929077101
552	73298	COCO_M05	0.10912508079007074
553	73298	THOC_M09	
554	73299	ABBA_M13	
555	73299	ABBA_M14	0.22407565020806952
556	73299	COCO_M01	
557	73299	COCO_M02	0.2600770885762952
558	73299	COCO_M03	0.13839497201063186
559	73299	COCO_M04	
560	73299	COCO_M05	
561	73300	ABBA_M13	
562	73300	ABBA_M14	
563	73300	COCO_M01	
564	73300	COCO_M02	0.023743684298765246
565	73300	COCO_M03	0.08570406171151614
566	73300	COCO_M05	
567	73301	ABBA_M13	
568	73301	ABBA_M14	0.19816552413187905
569	73301	COCO_M01	
570	73301	COCO_M02	
571	73301	COCO_M03	
572	73302	ABBA_M13	
573	73302	ABBA_M14	
574	73302	COCO_M02	
575	73302	COCO_M03	
576	73302	COCO_M05	
577	73303	ABBA_M13	
578	73303	ABBA_M14	
579	73303	COCO_M03	
580	73304	ABBA_M14	
581	73304	COCO_M03	
582	73305	ABBA_M13	0.3330069525637884
583	73305	ABBA_M14	
584	73305	COCO_M02	
585	73305	COCO_M03	0.7996781240704185
586	73305	COCO_M05	
587	73306	ABBA_M13	
588	73306	ABBA_M14	0.35128734502690634
589	73306	COCO_M01	0.14616085703229964
590	73306	COCO_M02	0.11225401266605876
591	73306	COCO_M03	0.22439419777387073
592	73306	COCO_M05	0.4340758534161134
593	73307	ABBA_M13	
594	73307	COCO_M01	
595	73308	ABBA_M14	0.6928585226725169
596	73308	COCO_M03	
597	73309	ABBA_M14	0.18412506849541282
598	73309	COCO_M01	0.1369913486905129
599	73309	COCO_M03	
600	73309	FAGR_M19	
601	73309	FAGR_M20	
602	73310	FAGR_M20	
603	73312	COCO_M01	0.08044789719589046
604	73313	ABBA_M13	
605	73313	ABBA_M14	
606	73313	ACSA_M21	
607	73313	COCO_M01	
608	73313	COCO_M03	
609	73313	COCO_M05	
610	73313	THOC_M09	
611	73314	ABBA_M12	
612	73314	ABBA_M13	
613	73314	ABBA_M14	0.10624300743969184
614	73314	ACSA_M25	
615	73314	COCO_M01	0.04812847767478046
616	73314	COCO_M03	
617	73314	COCO_M04	
618	73314	COCO_M05	0.09461888136258981
619	73314	FAGR_M20	
620	73314	THOC_M07	
621	73314	THOC_M09	
622	73315	ABBA_M13	
623	73315	ABBA_M14	
624	73315	COCO_M05	
625	73316	ABBA_M12	
626	73316	COCO_M01	
627	73316	COCO_M03	
628	73316	COCO_M05	
629	73316	THOC_M09	
630	73317	ABBA_M13	
631	73317	COCO_M01	
632	73317	COCO_M03	
633	73317	COCO_M05	
634	73318	ABBA_M13	
635	73318	COCO_M01	
636	73318	COCO_M03	
637	73318	COCO_M05	
638	73318	THOC_M09	
639	73319	COCO_M05	
640	73321	COCO_M03	
641	73322	ABBA_M14	
642	73322	COCO_M05	
643	73322	THOC_M09	
644	73323	ABBA_M14	
645	73323	ACSA_M24	
646	73323	COCO_M01	
647	73323	COCO_M03	0.05913899913427777
648	73323	COCO_M05	0.5004304298707156
649	73323	THOC_M09	
650	73324	ABBA_M12	
651	73324	ABBA_M14	
652	73324	ACSA_M25	
653	73324	COCO_M01	
654	73324	COCO_M03	0.1544494163944806
655	73324	COCO_M05	0.12696228360891332
656	73324	FAGR_M16	
657	73324	THOC_M09	
658	73325	ABBA_M12	
659	73325	ABBA_M13	0.3617297734944845
660	73325	ABBA_M14	
661	73325	ACSA_M25	
662	73325	COCO_M01	0.20118072650944496
663	73325	COCO_M02	
664	73325	COCO_M03	0.18416955123417894
665	73325	COCO_M04	
666	73325	COCO_M05	0.27009995109074336
667	73325	FAGR_M16	
668	73325	FAGR_M17	
669	73325	FAGR_M19	
670	73325	THOC_M07	
671	73325	THOC_M09	
672	73325	THOC_M10	
673	73326	ABBA_M13	
674	73326	ACSA_M24	
675	73326	ACSA_M25	
676	73326	COCO_M01	0.15884939072628576
677	73326	COCO_M02	0.18102843344308478
678	73326	COCO_M03	0.15819494564132328
679	73326	COCO_M04	0.1347208267504937
680	73326	COCO_M05	0.056966716309354945
681	73326	FAGR_M16	
682	73326	THOC_M09	
683	73326	THOC_M10	
684	73327	ABBA_M13	
685	73327	ABBA_M14	
686	73327	COCO_M02	
687	73327	COCO_M03	0.17733790151201975
688	73327	COCO_M05	
689	73328	ABBA_M13	0.28239642477491056
690	73328	ABBA_M14	0.23058147869957463
691	73328	COCO_M01	0.22799530161023734
692	73328	COCO_M02	0.13494110048126856
693	73328	COCO_M03	0.16667306420244773
694	73328	COCO_M05	0.34738712213833167
695	73328	FAGR_M17	
696	73328	FAGR_M20	
697	73328	THOC_M09	0.18729349997889078
698	73328	THOC_M10	
699	73329	ABBA_M13	
700	73329	ABBA_M14	0.13900963609052858
701	73329	COCO_M01	0.09159829535727179
702	73329	COCO_M02	0.11155654100047495
703	73329	COCO_M03	0.14673718416325324
704	73329	COCO_M04	
705	73329	COCO_M05	0.1664816301973124
706	73329	THOC_M09	0.01250951273542605
707	73329	THOC_M10	
708	73330	ABBA_M12	
709	73330	ABBA_M13	0.08952527640959958
710	73330	ABBA_M14	0.07868045226997504
711	73330	COCO_M01	0.07101509171707687
712	73330	COCO_M02	0.1644234050597084
713	73330	COCO_M03	0.13867526460901305
714	73330	COCO_M04	
715	73330	COCO_M05	0.19858613577734238
716	73330	FAGR_M20	
717	73330	THOC_M07	
718	73330	THOC_M09	
719	73331	ABBA_M13	0.2888983117967593
720	73331	ABBA_M14	
721	73331	COCO_M01	0.14936884966934325
722	73331	COCO_M02	0.1895600047491558
723	73331	COCO_M03	0.1390118866590277
724	73331	COCO_M05	0.30573278682031624
725	73331	THOC_M09	0.03752422219829945
726	73332	ABBA_M13	
727	73332	ABBA_M14	0.2650808946691001
728	73332	COCO_M01	0.14587469741986872
729	73332	COCO_M02	0.12568409568068625
730	73332	COCO_M03	0.15524126793818535
731	73332	COCO_M04	
732	73332	COCO_M05	0.23569609772440894
733	73332	FAGR_M20	
734	73332	THOC_M09	0.03620218351390354
735	73333	ABBA_M13	
736	73333	ABBA_M14	
737	73333	COCO_M03	
738	73333	FAGR_M20	
739	73335	ABBA_M13	
740	73335	COCO_M05	
741	73338	COCO_M01	
742	73338	COCO_M02	0.1257066770474837
743	73338	COCO_M03	0.16157963828236258
744	73339	ACSA_M25	
745	73342	COCO_M02	
746	73342	COCO_M03	
747	73343	FAGR_M20	
748	73344	COCO_M03	
749	73344	FAGR_M20	
750	73345	ABBA_M13	
751	73345	ABBA_M14	0.006766551515557898
752	73345	COCO_M01	0.04795218434720667
753	73345	COCO_M02	
754	73345	COCO_M03	
755	73345	COCO_M05	
756	73345	FAGR_M20	
757	73345	THOC_M08	
758	73345	THOC_M09	0.05017649326420018
759	73345	THOC_M10	0.0396104617408179
760	73347	ABBA_M13	
761	73347	ABBA_M14	0.2559465298617403
762	73347	COCO_M01	
763	73347	COCO_M02	
764	73347	COCO_M03	
765	73347	COCO_M05	0.02460370597400673
766	73347	THOC_M08	
767	73348	ABBA_M14	
768	73348	COCO_M01	
769	73348	COCO_M03	
770	73348	COCO_M05	
771	73348	THOC_M09	
772	73349	ABBA_M12	
773	73349	ABBA_M13	
774	73349	ABBA_M14	
775	73349	COCO_M01	
776	73349	COCO_M03	
777	73349	COCO_M05	
778	73349	FAGR_M17	
779	73349	THOC_M09	
780	73350	ABBA_M13	
781	73350	ABBA_M14	
782	73351	ABBA_M14	
783	73351	ACSA_M25	
784	73351	COCO_M01	
785	73351	COCO_M03	
786	73351	COCO_M05	
787	73352	ABBA_M13	
788	73352	ABBA_M14	
789	73352	COCO_M01	
790	73352	COCO_M03	
791	73352	COCO_M04	
792	73352	COCO_M05	
793	73352	THOC_M07	
794	73353	ABBA_M13	
795	73353	ABBA_M14	
796	73353	ACSA_M24	0.09180046655521325
797	73353	COCO_M01	0.08804497935709653
798	73353	COCO_M02	0.05491811293787982
799	73353	COCO_M03	0.09459752447854597
800	73353	COCO_M04	
801	73353	COCO_M05	0.17357758220584815
802	73353	FAGR_M16	
803	73353	FAGR_M17	
804	73353	FAGR_M20	0.19718452761943
805	73353	THOC_M09	
806	73353	THOC_M10	
807	73356	ABBA_M13	
808	73356	ABBA_M14	
809	73356	COCO_M03	
810	73356	COCO_M05	
811	73357	FAGR_M20	
812	73358	FAGR_M20	
813	73359	ABBA_M13	
814	73359	ABBA_M14	0.2107087312529824
815	73359	ACSA_M21	
816	73359	COCO_M01	0.11068222846205969
817	73359	COCO_M02	
818	73359	COCO_M05	
819	73359	FAGR_M16	
820	73359	FAGR_M20	
821	73359	THOC_M08	
822	73360	ABBA_M14	
823	73360	COCO_M01	0.35854997154861873
824	73360	COCO_M02	
825	73360	COCO_M03	
826	73360	COCO_M04	
827	73360	COCO_M05	
828	73360	THOC_M09	
829	73361	COCO_M05	
830	73361	FAGR_M20	
831	73361	THOC_M09	
832	73362	ABBA_M14	
833	73362	COCO_M03	
834	73362	THOC_M10	
