	corresponding_gene_call	sample_id	num_SCVs
402	70880	ABBA_M14	1
403	70880	ABBA_M15	19
404	70880	ACSA_M21	7
405	70880	ACSA_M22	3
406	70880	ACSA_M23	9
407	70880	ACSA_M24	25
408	70880	ACSA_M25	24
409	70880	COCO_M01	2
410	70880	COCO_M02	22
411	70880	COCO_M03	21
412	70880	COCO_M04	12
413	70880	COCO_M05	13
414	70880	FAGR_M16	20
415	70880	FAGR_M17	31
416	70880	FAGR_M18	18
417	70880	FAGR_M19	4
418	70880	FAGR_M20	17
419	70880	THOC_M07	2
420	70880	THOC_M08	13
421	70880	THOC_M10	27
422	70881	ABBA_M15	2
423	70881	COCO_M04	3
424	70881	FAGR_M20	9
425	70882	ABBA_M14	2
426	70882	ABBA_M15	3
427	70882	ACSA_M25	1
428	70882	COCO_M01	1
429	70882	COCO_M02	4
430	70882	COCO_M03	9
431	70882	FAGR_M17	2
432	70882	FAGR_M20	4
433	70883	ACSA_M25	1
434	70883	FAGR_M17	1
435	70884	ABBA_M14	4
436	70884	ABBA_M15	2
437	70884	COCO_M01	4
438	70884	COCO_M03	4
439	70884	COCO_M04	3
440	70884	THOC_M09	4
441	70885	COCO_M03	7
442	70885	FAGR_M18	1
443	70886	COCO_M03	1
444	70887	ABBA_M13	2
445	70887	ABBA_M15	7
446	70887	ACSA_M25	2
447	70887	COCO_M03	3
448	70887	FAGR_M17	2
449	70889	ABBA_M14	11
450	70889	FAGR_M16	4
451	70889	FAGR_M20	13
452	70891	ABBA_M13	1
453	70891	COCO_M01	3
454	70891	COCO_M02	16
455	70891	COCO_M03	1
456	70893	ABBA_M13	2
457	70893	ACSA_M24	2
458	70893	COCO_M02	7
459	70893	COCO_M03	3
460	70893	FAGR_M17	4
461	70893	FAGR_M20	5
462	70894	COCO_M03	1
463	70894	FAGR_M17	1
464	70895	ABBA_M13	2
465	70895	ABBA_M15	4
466	70895	COCO_M01	4
467	70895	COCO_M02	15
468	70895	COCO_M03	19
469	70895	COCO_M04	1
470	70895	FAGR_M16	1
471	70895	THOC_M10	5
472	70896	ABBA_M15	1
473	70897	ABBA_M13	2
474	70897	ABBA_M15	2
475	70897	COCO_M02	5
476	70897	COCO_M03	6
477	70897	COCO_M04	1
478	70898	ABBA_M13	1
479	70898	ABBA_M14	11
480	70898	COCO_M02	3
481	70898	COCO_M03	3
482	70898	FAGR_M17	5
483	70899	ABBA_M13	1
484	70899	COCO_M02	1
485	70899	COCO_M03	1
486	70899	FAGR_M17	2
487	70899	FAGR_M20	1
488	70900	ABBA_M15	2
489	70901	ACSA_M25	4
490	70901	COCO_M02	3
491	70902	COCO_M03	3
492	70902	COCO_M04	1
493	70902	FAGR_M17	6
494	70902	FAGR_M20	2
495	70903	ABBA_M13	3
496	70903	ABBA_M14	3
497	70903	ABBA_M15	4
498	70903	COCO_M02	3
499	70903	COCO_M04	2
500	70903	FAGR_M17	9
501	70904	COCO_M03	2
502	70905	ACSA_M25	3
503	70906	COCO_M04	1
504	70908	ABBA_M13	1
505	70908	COCO_M03	1
506	70908	FAGR_M16	8
507	70908	FAGR_M17	1
508	70909	ABBA_M13	11
509	70909	ABBA_M15	3
510	70909	COCO_M02	1
511	70909	FAGR_M17	1
512	70909	FAGR_M20	3
513	70910	COCO_M01	4
514	70910	FAGR_M16	1
515	70911	ABBA_M15	1
516	70911	ACSA_M25	4
517	70911	COCO_M01	4
518	70911	COCO_M03	2
519	70911	FAGR_M16	1
520	70911	FAGR_M17	4
521	70912	ACSA_M25	1
522	70912	COCO_M02	6
523	70912	COCO_M03	11
524	70912	FAGR_M16	4
525	70912	FAGR_M17	1
526	70912	THOC_M10	5
527	70913	ABBA_M15	2
528	70913	ACSA_M25	1
529	70913	THOC_M06	4
530	70915	ABBA_M14	14
531	70916	ABBA_M13	10
532	70916	ABBA_M14	10
533	70916	ABBA_M15	20
534	70916	ACSA_M25	1
535	70916	COCO_M01	1
536	70916	COCO_M03	6
537	70916	COCO_M04	1
538	70916	FAGR_M16	8
539	70916	FAGR_M17	2
540	70916	FAGR_M18	2
541	70916	FAGR_M20	11
542	70916	THOC_M07	1
543	70917	ABBA_M13	3
544	70917	ABBA_M14	2
545	70917	ABBA_M15	3
546	70917	ACSA_M25	3
547	70918	ABBA_M12	3
548	70918	ABBA_M13	3
549	70918	ABBA_M14	6
550	70918	ABBA_M15	10
551	70918	ACSA_M24	1
552	70918	ACSA_M25	8
553	70918	COCO_M02	6
554	70918	COCO_M03	18
555	70918	COCO_M04	1
556	70918	FAGR_M19	7
557	70918	FAGR_M20	9
558	70918	THOC_M07	2
559	70918	THOC_M10	11
560	70919	ABBA_M14	1
561	70919	ACSA_M25	3
562	70920	ABBA_M15	1
563	70920	COCO_M02	8
564	70920	COCO_M03	2
565	70920	FAGR_M16	3
566	70920	FAGR_M20	2
567	70921	ABBA_M12	1
568	70921	ABBA_M13	4
569	70921	ABBA_M15	3
570	70921	ACSA_M25	2
571	70921	COCO_M03	9
572	70921	COCO_M04	2
573	70921	FAGR_M17	1
574	70921	FAGR_M20	3
575	70922	ABBA_M14	1
576	70922	COCO_M04	2
577	70925	ABBA_M14	3
578	70925	COCO_M03	2
579	70925	THOC_M07	2
580	70926	ABBA_M15	2
581	70926	ACSA_M22	5
582	70926	COCO_M01	1
583	70926	COCO_M02	8
584	70926	COCO_M03	8
585	70926	FAGR_M17	1
586	70927	COCO_M03	8
587	70927	FAGR_M17	8
588	70927	FAGR_M20	1
589	70928	ABBA_M13	3
590	70928	ABBA_M15	13
591	70928	COCO_M01	2
592	70928	COCO_M02	4
593	70928	COCO_M03	3
594	70928	FAGR_M16	3
595	70928	FAGR_M17	1
596	70928	FAGR_M20	6
597	70930	ABBA_M14	5
598	70930	COCO_M03	1
599	70930	COCO_M04	4
600	70930	FAGR_M16	1
601	70931	ABBA_M13	2
602	70931	ABBA_M14	1
603	70931	ACSA_M22	2
604	70931	ACSA_M25	1
605	70931	COCO_M03	1
606	70931	FAGR_M17	1
607	70932	ABBA_M15	1
608	70932	ACSA_M25	1
609	70932	COCO_M01	1
610	70932	COCO_M03	1
611	70932	COCO_M04	2
612	70932	COCO_M05	1
613	70933	ABBA_M11	1
614	70933	ABBA_M13	3
615	70933	ABBA_M14	1
616	70933	ABBA_M15	2
617	70933	ACSA_M25	4
618	70933	COCO_M01	1
619	70933	COCO_M02	1
620	70933	COCO_M03	10
621	70933	COCO_M04	3
622	70933	FAGR_M16	3
623	70933	THOC_M09	6
624	70935	FAGR_M20	1
625	70936	ACSA_M25	2
626	70936	COCO_M02	1
627	70936	FAGR_M16	1
628	70936	FAGR_M17	2
629	70938	ABBA_M13	11
630	70938	ABBA_M15	9
631	70938	COCO_M01	8
632	70938	COCO_M02	1
633	70938	COCO_M03	11
634	70938	COCO_M04	7
635	70938	FAGR_M17	2
636	70938	FAGR_M19	7
637	70940	COCO_M03	1
638	70940	FAGR_M16	3
639	70941	ABBA_M15	3
640	70941	FAGR_M17	1
641	70943	ABBA_M13	1
642	70943	ABBA_M14	2
643	70943	ACSA_M22	3
644	70943	ACSA_M25	3
645	70943	COCO_M02	3
646	70943	COCO_M03	2
647	70943	FAGR_M16	1
648	70944	ABBA_M13	1
649	70944	ABBA_M15	2
650	70944	COCO_M03	9
651	70944	FAGR_M20	3
652	70945	ABBA_M15	12
653	70945	ACSA_M24	3
654	70945	ACSA_M25	3
655	70945	COCO_M02	1
656	70945	COCO_M03	17
657	70945	COCO_M04	2
658	70945	FAGR_M20	10
659	70946	COCO_M02	1
660	70946	COCO_M03	2
661	70946	FAGR_M17	1
662	70947	ABBA_M15	6
663	70947	COCO_M03	6
664	70947	COCO_M04	2
665	70947	FAGR_M17	2
666	70948	ABBA_M11	3
667	70948	ABBA_M15	3
668	70948	COCO_M03	7
669	70948	COCO_M04	4
670	70948	FAGR_M17	1
671	70948	FAGR_M20	1
672	70948	THOC_M08	1
673	70949	COCO_M01	1
674	70949	COCO_M02	1
675	70949	COCO_M03	8
676	70950	ABBA_M13	2
677	70950	ABBA_M15	3
678	70950	ACSA_M25	4
679	70950	COCO_M03	7
680	70950	FAGR_M17	1
681	70950	FAGR_M20	1
682	70951	ABBA_M14	8
683	70951	ABBA_M15	6
684	70951	ACSA_M24	2
685	70951	COCO_M02	1
686	70951	COCO_M03	3
687	70951	FAGR_M16	6
688	70952	ABBA_M12	2
689	70952	ABBA_M14	18
690	70952	ACSA_M25	4
691	70952	COCO_M02	8
692	70952	COCO_M03	11
693	70952	FAGR_M16	1
694	70952	FAGR_M17	3
695	70952	FAGR_M20	5
696	70952	THOC_M10	14
697	70953	COCO_M03	3
698	70953	COCO_M04	1
699	70953	FAGR_M17	5
700	70954	ABBA_M15	1
701	70954	COCO_M02	4
702	70954	COCO_M03	12
703	70954	COCO_M04	2
704	70954	FAGR_M16	1
705	70954	FAGR_M20	1
706	70954	THOC_M09	12
707	70955	COCO_M03	5
708	70955	COCO_M04	3
709	70955	FAGR_M17	1
710	70956	COCO_M01	2
711	70956	FAGR_M20	4
712	70957	ACSA_M25	2
713	70957	COCO_M01	16
714	70957	COCO_M02	9
715	70957	COCO_M03	37
716	70957	COCO_M04	8
717	70959	COCO_M02	2
718	70959	COCO_M04	2
719	70959	FAGR_M16	1
720	70959	FAGR_M20	2
721	70960	ABBA_M14	4
722	70960	COCO_M01	1
723	70960	COCO_M04	2
724	70960	FAGR_M20	4
725	70961	ABBA_M13	2
726	70961	ACSA_M22	1
727	70961	ACSA_M25	3
728	70961	COCO_M01	1
729	70961	COCO_M03	5
730	70962	ABBA_M13	2
731	70963	ABBA_M15	1
732	70963	FAGR_M17	1
733	70963	FAGR_M20	1
734	70964	ABBA_M11	1
735	70964	ABBA_M12	2
736	70964	ABBA_M13	2
737	70964	ABBA_M14	1
738	70964	ABBA_M15	1
739	70964	COCO_M01	7
740	70964	COCO_M03	3
741	70964	COCO_M04	3
742	70964	FAGR_M16	4
743	70964	FAGR_M17	13
744	70964	FAGR_M20	5
745	70964	THOC_M10	1
746	70965	ACSA_M25	1
747	70965	FAGR_M17	1
748	70965	FAGR_M20	2
749	70966	ABBA_M15	6
750	70966	ACSA_M25	1
751	70966	COCO_M02	2
752	70966	COCO_M03	7
753	70966	COCO_M04	1
754	70966	FAGR_M17	2
755	70966	FAGR_M20	5
756	70967	COCO_M03	2
757	70967	COCO_M04	7
758	70967	FAGR_M17	13
759	70968	ABBA_M11	15
760	70968	ABBA_M12	8
761	70968	ABBA_M13	20
762	70968	ABBA_M14	25
763	70968	ABBA_M15	9
764	70968	ACSA_M21	28
765	70968	ACSA_M22	8
766	70968	ACSA_M23	5
767	70968	ACSA_M24	17
768	70968	ACSA_M25	31
769	70968	COCO_M01	64
770	70968	COCO_M02	51
771	70968	COCO_M03	71
772	70968	COCO_M04	41
773	70968	COCO_M05	34
774	70968	FAGR_M16	33
775	70968	FAGR_M17	55
776	70968	FAGR_M18	17
777	70968	FAGR_M19	22
778	70968	FAGR_M20	21
779	70968	THOC_M06	8
780	70968	THOC_M07	4
781	70968	THOC_M08	9
782	70968	THOC_M09	29
783	70968	THOC_M10	13
784	70969	ACSA_M25	2
785	70969	COCO_M01	1
786	70969	COCO_M02	6
787	70969	COCO_M03	3
788	70969	COCO_M04	2
789	70969	FAGR_M16	1
790	70969	FAGR_M20	1
791	70969	THOC_M06	1
792	70970	ABBA_M13	1
793	70970	ABBA_M14	4
794	70970	ABBA_M15	2
795	70970	ACSA_M25	2
796	70970	COCO_M02	3
797	70970	COCO_M03	1
798	70970	FAGR_M16	2
799	70970	FAGR_M17	1
800	70970	FAGR_M20	6
801	70970	THOC_M09	1
802	70970	THOC_M10	27
803	70971	ABBA_M14	1
804	70971	ABBA_M15	3
805	70971	COCO_M02	2
806	70971	COCO_M03	1
807	70971	FAGR_M16	2
808	70971	FAGR_M17	5
809	70971	FAGR_M20	1
810	70972	ABBA_M14	29
811	70972	ABBA_M15	3
812	70972	COCO_M02	3
813	70972	COCO_M03	8
814	70972	COCO_M04	2
815	70972	FAGR_M20	7
816	70972	THOC_M10	2
817	70973	ABBA_M14	9
818	70973	COCO_M02	1
819	70973	COCO_M03	5
820	70973	COCO_M04	1
821	70973	FAGR_M16	2
822	70974	ACSA_M25	2
823	70974	COCO_M01	2
824	70974	COCO_M02	1
825	70974	COCO_M03	2
826	70974	FAGR_M16	1
827	70974	FAGR_M17	2
828	70974	FAGR_M20	1
829	70974	THOC_M07	2
830	70975	COCO_M03	2
831	70975	FAGR_M16	1
832	70975	FAGR_M17	1
833	70976	COCO_M03	1
834	70976	FAGR_M17	4
835	70977	ABBA_M14	1
836	70977	ABBA_M15	1
837	70977	ACSA_M24	1
838	70977	COCO_M02	1
839	70977	FAGR_M17	3
840	70977	FAGR_M20	1
841	70978	ABBA_M11	1
842	70978	COCO_M03	1
843	70979	ABBA_M11	2
844	70979	COCO_M02	3
845	70979	COCO_M03	2
846	70979	FAGR_M17	2
847	70984	COCO_M01	1
848	70985	ABBA_M15	2
849	70985	ACSA_M25	12
850	70985	COCO_M03	1
851	70985	FAGR_M20	5
852	70987	ABBA_M12	1
853	70987	ACSA_M25	5
854	70987	COCO_M01	3
855	70988	ABBA_M15	1
856	70988	ACSA_M24	1
857	70988	COCO_M01	18
858	70988	COCO_M04	2
859	70988	FAGR_M17	5
860	70988	FAGR_M20	2
861	70989	ABBA_M13	2
862	70989	ABBA_M14	1
863	70989	ACSA_M25	1
864	70989	COCO_M02	2
865	70989	COCO_M04	1
866	70989	FAGR_M20	2
867	70990	ABBA_M13	1
868	70990	ABBA_M14	3
869	70990	ABBA_M15	6
870	70990	COCO_M01	42
871	70990	COCO_M02	4
872	70990	COCO_M03	9
873	70990	COCO_M04	16
874	70990	COCO_M05	23
875	70990	FAGR_M17	16
876	70990	FAGR_M20	8
877	70990	THOC_M06	5
878	70993	ABBA_M11	3
879	70993	ABBA_M13	5
880	70993	ABBA_M15	1
881	70993	COCO_M01	4
882	70993	COCO_M04	11
883	70993	FAGR_M17	12
884	70993	FAGR_M18	7
885	70993	FAGR_M20	4
886	70994	ABBA_M13	6
887	70994	FAGR_M16	2
888	70995	COCO_M01	1
889	70996	ACSA_M25	7
890	70996	COCO_M01	1
891	70996	COCO_M02	2
892	70996	COCO_M03	12
893	70996	COCO_M04	24
894	70996	COCO_M05	3
895	70996	FAGR_M17	3
896	70996	FAGR_M20	2
897	70997	COCO_M03	1
898	70999	ABBA_M11	1
899	70999	ABBA_M13	2
900	70999	ABBA_M14	1
901	70999	ABBA_M15	3
902	70999	ACSA_M25	1
903	70999	COCO_M01	1
904	70999	COCO_M03	2
905	70999	FAGR_M17	3
906	70999	FAGR_M19	2
907	70999	FAGR_M20	1
908	71000	ABBA_M13	5
909	71000	ABBA_M15	16
910	71000	ACSA_M22	1
911	71000	ACSA_M25	2
912	71000	COCO_M01	2
913	71000	COCO_M02	10
914	71000	COCO_M03	18
915	71000	COCO_M04	5
916	71000	FAGR_M20	2
917	71001	COCO_M01	4
918	71001	COCO_M02	1
919	71001	FAGR_M17	2
920	71002	ACSA_M25	2
921	71002	COCO_M01	2
922	71002	COCO_M02	1
923	71002	COCO_M04	1
924	71002	FAGR_M20	1
925	71003	ABBA_M13	10
926	71003	ABBA_M14	9
927	71003	ABBA_M15	11
928	71003	ACSA_M25	2
929	71003	COCO_M01	12
930	71003	COCO_M02	1
931	71003	COCO_M03	1
932	71003	COCO_M04	6
933	71003	FAGR_M17	11
934	71003	THOC_M07	8
935	71004	ABBA_M11	2
936	71004	ABBA_M13	6
937	71004	ABBA_M14	5
938	71004	ACSA_M25	1
939	71004	COCO_M02	2
940	71004	COCO_M03	6
941	71004	COCO_M05	1
942	71004	FAGR_M16	1
943	71005	COCO_M03	1
944	71005	COCO_M04	1
945	71005	FAGR_M20	1
946	71005	THOC_M09	6
947	71006	ABBA_M13	1
948	71006	ABBA_M14	7
949	71006	COCO_M01	3
950	71006	COCO_M03	10
951	71007	ABBA_M14	3
952	71007	ABBA_M15	2
953	71007	COCO_M01	2
954	71007	COCO_M02	2
955	71007	COCO_M03	5
956	71007	FAGR_M16	2
