corresponding_gene_call	nS_gene_consensus	nN_gene_consensus
69532	94.99999999999973	274.0000000000003
69533	198.66666666666794	545.3333333333321
69534	187.00000000000094	565.9999999999991
69535	89.9999999999998	267.0000000000002
69536	332.6666666666652	954.3333333333348
69537	318.666666666666	890.3333333333339
69540	329.33333333333206	1005.6666666666679
69543	638.333333333336	1704.666666666664
69547	582.3333333333296	1634.6666666666704
69549	465.99999999999096	1445.000000000009
69553	327.3333333333322	959.6666666666679
69554	116.99999999999942	321.00000000000057
69555	319.99999999999926	1003.0000000000007
69558	278.33333333333496	912.666666666665
69559	236.33333333333567	636.6666666666644
69560	387.9999999999954	1181.0000000000045
69561	261.66666666666924	809.3333333333308
69562	122.666666666666	366.333333333334
69563	137.6666666666662	399.3333333333338
69564	122.99999999999933	321.0000000000007
69565	96.9999999999997	248.00000000000028
69566	205.3333333333348	532.6666666666652
69567	274.6666666666685	766.3333333333314
69568	356.33333333333053	927.6666666666695
69569	275.66666666666845	717.3333333333316
69570	254.66666666666953	699.3333333333305
69571	205.66666666666814	553.3333333333319
69572	220.00000000000188	565.9999999999982
69573	48.000000000000064	149.99999999999994
69574	633.3333333333354	1952.6666666666647
69575	201.66666666666802	551.333333333332
69576	229.66666666666882	718.3333333333312
69577	348.333333333331	980.666666666669
69578	214.6666666666684	727.3333333333317
69579	165.0000000000003	404.99999999999966
69580	176.6666666666673	510.3333333333327
69581	137.33333333333286	354.66666666666714
69582	226.00000000000205	649.999999999998
69583	239.6666666666691	615.3333333333309
69584	75.00000000000001	213.0
69585	245.0000000000026	651.9999999999974
69586	568.6666666666614	1648.3333333333385
69587	285.00000000000125	683.9999999999987
69588	147.33333333333314	398.66666666666686
69589	287.66666666666777	744.3333333333322
69590	244.3333333333359	655.6666666666641
69591	234.00000000000227	623.9999999999977
69592	171.66666666666717	467.3333333333328
69593	515.9999999999887	1377.0000000000114
69594	40.33333333333334	109.66666666666666
69595	59.00000000000014	162.99999999999986
69596	186.33333333333425	548.6666666666657
69597	420.6666666666602	1019.3333333333399
69598	252.33333333333613	695.6666666666639
69599	99.333333333333	278.66666666666697
69600	236.33333333333567	612.6666666666644
69601	93.33333333333309	242.6666666666669
69602	135.66666666666615	353.3333333333338
69603	249.66666666666939	632.3333333333306
69604	376.3333333333294	949.6666666666706
69605	125.66666666666596	324.33333333333405
69606	394.999999999995	1228.000000000005
69607	62.00000000000016	198.99999999999983
69608	105.99999999999957	281.00000000000045
69609	219.66666666666853	695.3333333333314
69610	235.666666666669	658.333333333331
69611	403.33333333332786	1270.6666666666722
69612	471.6666666666573	1397.3333333333426
69613	425.6666666666599	1248.33333333334
69614	361.33333333333024	1006.6666666666697
69615	154.0	434.0
69616	152.3333333333333	405.66666666666674
69617	184.3333333333342	523.6666666666658
69618	491.66666666665617	1431.333333333344
69619	67.33333333333346	169.66666666666654
69620	232.00000000000222	616.9999999999977
69621	240.66666666666913	638.3333333333309
69622	333.66666666666515	923.3333333333348
69623	189.000000000001	533.999999999999
69624	175.0000000000006	463.99999999999943
69625	238.0000000000024	610.9999999999976
69626	262.3333333333359	724.6666666666641
69627	177.333333333334	434.666666666666
69628	330.99999999999864	1019.0000000000014
69629	138.99999999999957	365.00000000000045
69630	395.6666666666616	1152.3333333333385
69631	77.66666666666664	171.33333333333337
69632	367.6666666666632	916.3333333333368
69633	315.33333333333286	824.6666666666672
69634	276.00000000000176	719.9999999999982
69635	87.99999999999983	260.00000000000017
69636	118.33333333333273	355.66666666666725
69637	308.9999999999999	819.0000000000001
69638	220.66666666666856	610.3333333333314
69639	115.6666666666661	274.3333333333339
69640	117.9999999999994	392.00000000000057
69641	110.33333333333285	315.66666666666714
69642	113.3333333333328	282.6666666666672
69643	80.99999999999993	228.00000000000006
69644	209.3333333333349	573.6666666666652
69645	60.333333333333485	182.66666666666652
69646	290.3333333333343	780.6666666666657
69647	235.666666666669	667.333333333331
69648	243.33333333333587	653.6666666666641
69649	222.66666666666862	680.3333333333314
69650	100.33333333333299	349.666666666667
69651	364.9999999999967	1123.0000000000032
69652	558.6666666666603	1664.3333333333399
69653	258.6666666666694	716.3333333333305
69654	164.33333333333363	486.6666666666664
69655	205.66666666666814	625.3333333333319
69656	261.33333333333593	785.666666666664
69657	431.6666666666596	1092.3333333333403
69658	240.66666666666913	632.3333333333309
69659	531.3333333333238	1457.666666666676
69660	467.99999999999085	1365.000000000009
69661	192.66666666666777	527.3333333333322
69662	170.00000000000045	510.99999999999955
69663	230.66666666666885	621.3333333333312
69664	155.00000000000003	385.0
69665	200.0000000000013	525.9999999999986
69666	61.000000000000156	172.99999999999983
69667	47.00000000000006	150.99999999999994
69668	301.00000000000034	850.9999999999997
69669	347.99999999999767	966.0000000000023
69670	309.99999999999983	794.0000000000002
69671	53.0000000000001	147.9999999999999
69672	143.66666666666637	387.3333333333336
69673	160.66666666666686	460.33333333333314
69674	326.33333333333223	897.6666666666678
69675	131.3333333333327	378.6666666666673
69676	217.0000000000018	568.9999999999982
69677	108.99999999999953	296.00000000000045
69678	270.3333333333354	734.6666666666646
69679	394.6666666666617	1078.3333333333383
69680	82.33333333333324	205.66666666666674
69681	252.00000000000279	689.9999999999973
69682	519.3333333333225	1442.6666666666774
69683	218.33333333333516	630.6666666666648
69684	135.66666666666615	434.3333333333338
69685	238.33333333333573	817.6666666666642
69686	76.0	242.0
69687	284.66666666666794	945.3333333333321
69688	239.6666666666691	780.3333333333309
69689	197.00000000000122	567.9999999999987
69690	192.00000000000108	593.9999999999989
69691	301.00000000000034	883.9999999999997
69692	239.33333333333576	687.6666666666642
69693	292.00000000000085	964.9999999999991
69694	907.6666666666999	2452.3333333333003
69695	252.33333333333613	662.6666666666639
69696	51.33333333333342	161.66666666666657
69697	109.66666666666619	280.3333333333338
69698	121.33333333333269	316.6666666666673
69699	246.00000000000261	749.9999999999974
69700	207.33333333333485	551.6666666666652
69701	98.66666666666634	285.33333333333366
69702	237.66666666666904	689.333333333331
69703	204.00000000000142	620.9999999999986
69704	316.3333333333328	838.6666666666672
69705	240.00000000000244	734.9999999999975
69706	157.00000000000009	439.9999999999999
69707	1075.6666666667013	2995.3333333332985
69708	332.3333333333319	861.6666666666681
69709	374.3333333333295	1101.6666666666706
69710	50.333333333333414	156.66666666666657
69711	373.33333333332956	1060.6666666666704
69712	200.666666666668	585.333333333332
69713	103.33333333333294	289.6666666666671
69714	84.33333333333321	251.6666666666668
69715	260.0000000000027	786.9999999999973
69716	312.33333333333303	875.666666666667
69717	397.3333333333282	1132.6666666666717
69718	401.33333333332797	1212.666666666672
69719	106.99999999999956	352.00000000000045
69720	110.33333333333285	357.66666666666714
69721	338.9999999999982	1008.0000000000018
69722	498.33333333332246	1331.6666666666774
69723	419.33333333332695	1137.666666666673
69724	68.66666666666677	192.33333333333323
69725	88.99999999999982	232.00000000000017
69726	127.3333333333326	346.6666666666674
69727	83.33333333333323	261.66666666666674
69728	310.33333333333314	826.6666666666669
69729	132.9999999999994	335.00000000000057
69730	412.33333333332735	1084.6666666666727
69731	344.6666666666645	903.3333333333355
69732	148.33333333333317	418.66666666666686
69733	45.666666666666714	143.3333333333333
69734	364.6666666666634	1009.3333333333367
69735	271.33333333333536	745.6666666666647
69736	103.9999999999996	316.0000000000004
69737	400.99999999999466	1243.0000000000055
69738	172.6666666666672	475.3333333333328
69739	148.33333333333317	442.66666666666686
69740	114.33333333333279	299.6666666666672
69741	125.99999999999929	345.0000000000007
69742	358.99999999999704	919.000000000003
69743	364.6666666666634	976.3333333333367
69744	204.00000000000142	563.9999999999986
69745	35.99999999999998	111.00000000000003
69746	60.333333333333485	191.66666666666652
69747	332.3333333333319	876.6666666666681
69748	248.00000000000267	735.9999999999973
69749	147.99999999999983	335.00000000000017
69750	276.3333333333351	797.6666666666649
69751	125.66666666666596	387.33333333333405
69752	87.6666666666665	260.3333333333335
69753	348.333333333331	1043.666666666669
69754	217.66666666666848	544.3333333333316
69755	163.3333333333336	538.6666666666664
69756	370.99999999999636	982.0000000000036
69757	97.99999999999969	310.00000000000034
69758	291.66666666666754	776.3333333333325
69759	559.9999999999937	1579.0000000000064
69760	165.666666666667	413.33333333333303
69761	83.66666666666656	249.33333333333343
69762	79.33333333333329	247.6666666666667
69763	294.00000000000074	947.9999999999993
69764	157.00000000000009	496.9999999999999
69765	126.99999999999928	356.00000000000074
69766	294.66666666666737	956.3333333333326
69767	333.66666666666515	839.3333333333348
69768	183.6666666666675	512.3333333333325
69769	436.6666666666593	1309.3333333333408
69770	329.6666666666654	957.3333333333346
69771	471.333333333324	1325.666666666676
69772	269.6666666666688	819.3333333333312
69773	492.9999999999894	1268.0000000000105
69774	134.66666666666612	390.3333333333339
69775	249.66666666666939	698.3333333333306
69776	484.33333333332325	1300.6666666666767
69777	420.9999999999935	1178.0000000000064
69778	58.33333333333347	172.66666666666652
69779	442.99999999999227	1240.0000000000077
69780	444.3333333333255	1238.6666666666745
69781	103.9999999999996	274.0000000000004
69782	468.6666666666575	1478.3333333333426
69783	699.3333333333429	1772.666666666657
69784	105.66666666666625	383.33333333333377
69785	100.66666666666632	256.3333333333337
69786	166.00000000000034	481.99999999999966
69787	194.00000000000114	624.9999999999989
69788	221.33333333333525	648.6666666666647
69789	163.3333333333336	433.6666666666664
69790	305.3333333333334	861.6666666666665
69791	686.3333333333414	1992.6666666666586
69792	81.66666666666659	200.33333333333343
69793	107.33333333333289	303.6666666666671
69794	179.0000000000007	477.9999999999993
69795	464.999999999991	1227.000000000009
69796	375.66666666666276	1007.3333333333372
69797	668.000000000006	2007.999999999994
69798	124.33333333333265	364.66666666666737
69799	78.3333333333333	272.6666666666667
69800	349.3333333333309	898.666666666669
69801	178.33333333333402	466.66666666666595
69802	80.6666666666666	231.3333333333334
69803	59.66666666666681	171.3333333333332
69804	105.33333333333292	311.6666666666671
69805	54.66666666666678	143.33333333333323
69806	70.00000000000009	175.99999999999991
69807	94.33333333333307	265.6666666666669
69808	256.3333333333362	724.6666666666638
69809	51.000000000000085	128.99999999999991
69810	70.33333333333341	220.66666666666657
69811	35.66666666666664	96.33333333333336
69812	281.3333333333348	810.6666666666652
69813	94.6666666666664	247.3333333333336
69814	218.33333333333516	645.6666666666648
69815	385.6666666666622	1213.3333333333378
69816	186.33333333333425	539.6666666666657
69817	160.66666666666686	376.33333333333314
69818	124.9999999999993	388.0000000000007
69819	124.9999999999993	334.0000000000007
69820	268.33333333333553	790.6666666666645
69821	102.66666666666629	266.3333333333337
69822	135.9999999999995	356.0000000000005
69823	163.3333333333336	496.6666666666664
69824	331.33333333333195	976.6666666666681
69825	225.00000000000202	632.999999999998
69826	85.66666666666653	247.33333333333348
69827	335.3333333333317	957.6666666666683
69828	381.99999999999574	1022.0000000000043
69829	218.00000000000182	675.9999999999982
69830	283.666666666668	775.333333333332
69831	175.33333333333394	496.66666666666606
69832	352.33333333333076	1105.6666666666692
69834	32.333333333333286	99.66666666666671
69835	150.66666666666657	416.3333333333334
69836	56.00000000000012	171.9999999999999
69837	25.999999999999975	73.00000000000003
69842	43.00000000000003	142.99999999999997
69843	58.666666666666806	184.3333333333332
69844	113.99999999999946	333.00000000000057
69848	99.333333333333	293.66666666666697
69849	32.99999999999996	75.00000000000004
69852	191.3333333333344	477.6666666666656
69854	124.33333333333265	382.66666666666737
69855	169.33333333333377	469.66666666666623
69856	254.00000000000284	792.9999999999972
69857	205.66666666666814	631.3333333333319
69858	65.00000000000016	216.99999999999983
69861	307.3333333333333	844.6666666666667
69862	180.66666666666742	518.3333333333326
69863	64.3333333333335	184.66666666666652
69864	310.66666666666646	934.3333333333335
69865	182.0000000000008	486.9999999999992
69866	259.00000000000273	679.9999999999973
69867	388.666666666662	1102.333333333338
69868	413.6666666666606	1239.3333333333394
69869	310.9999999999998	865.0000000000002
69870	216.00000000000176	614.9999999999982
69871	273.66666666666856	857.3333333333314
69872	512.3333333333217	1500.6666666666783
69873	376.6666666666627	1096.3333333333374
69874	79.99999999999994	211.00000000000006
69875	177.00000000000065	488.9999999999993
69876	402.66666666666123	1064.3333333333387
69877	187.00000000000094	547.9999999999991
69878	282.33333333333474	836.6666666666653
69879	309.6666666666665	848.3333333333335
69880	475.6666666666571	1351.333333333343
69881	296.66666666666725	732.3333333333328
69882	85.99999999999986	295.0000000000001
69883	378.3333333333293	998.6666666666707
69884	405.66666666666106	1166.333333333339
69885	88.99999999999982	274.00000000000017
69886	60.333333333333485	170.66666666666652
69887	402.3333333333279	1184.666666666672
69888	176.00000000000063	489.9999999999994
69889	239.33333333333576	663.6666666666642
69890	405.66666666666106	1184.333333333339
69891	259.66666666666936	703.3333333333306
69892	340.66666666666475	895.3333333333353
69893	425.3333333333266	1095.6666666666733
69894	334.9999999999984	1003.0000000000016
69895	379.99999999999585	1003.0000000000041
69896	309.3333333333332	827.6666666666667
69897	346.6666666666644	859.3333333333355
69898	589.3333333333304	1609.6666666666697
69899	297.6666666666672	872.3333333333328
69900	297.6666666666672	791.3333333333328
69901	60.00000000000015	194.99999999999986
69902	302.0000000000003	861.9999999999998
69903	238.0000000000024	718.9999999999976
69904	252.66666666666947	719.3333333333305
69905	652.0000000000042	1783.999999999996
69906	499.99999999998903	1288.000000000011
69907	346.9999999999977	937.0000000000023
69908	218.33333333333516	609.6666666666648
69909	49.33333333333341	124.6666666666666
69919	179.6666666666674	501.3333333333326
69934	228.33333333333545	644.6666666666646
69935	45.666666666666714	131.3333333333333
69936	346.9999999999977	925.0000000000023
69937	78.3333333333333	242.66666666666669
69938	291.3333333333342	863.6666666666658
69939	826.3333333333574	2371.6666666666424
69940	151.33333333333326	367.66666666666674
69941	214.6666666666684	562.3333333333317
69942	115.33333333333277	331.6666666666672
69943	298.3333333333338	808.6666666666662
69944	182.66666666666748	480.3333333333325
69945	101.6666666666663	267.3333333333337
69946	79.99999999999994	232.00000000000006
69947	257.00000000000284	705.9999999999972
69948	40.66666666666668	121.33333333333331
69949	407.99999999999426	1305.0000000000057
69950	196.66666666666788	571.3333333333321
69951	212.66666666666833	636.3333333333317
69952	326.33333333333223	924.6666666666678
69953	128.3333333333326	345.6666666666674
69954	43.6666666666667	109.3333333333333
69955	50.333333333333414	165.66666666666657
69956	137.99999999999955	396.00000000000045
69957	92.99999999999976	240.00000000000023
69958	149.66666666666654	429.3333333333335
69959	160.3333333333335	436.6666666666665
69960	341.6666666666647	963.3333333333353
69961	264.00000000000244	764.9999999999975
69962	113.3333333333328	339.6666666666672
69963	57.6666666666668	164.3333333333332
69964	82.33333333333324	226.66666666666674
69965	62.666666666666835	192.33333333333317
69966	202.66666666666805	514.3333333333319
69967	76.99999999999999	247.0
69968	64.00000000000017	178.99999999999983
69969	92.66666666666643	276.3333333333336
69970	33.999999999999964	122.00000000000003
69971	74.00000000000003	228.99999999999997
69972	52.00000000000009	160.99999999999991
69973	295.6666666666673	994.3333333333327
69974	139.9999999999996	394.0000000000004
69975	447.999999999992	1232.000000000008
69976	237.00000000000236	623.9999999999976
69977	258.6666666666694	707.3333333333305
69978	587.9999999999969	1569.0000000000032
69979	389.66666666666197	1020.333333333338
69980	201.66666666666802	554.333333333332
69981	469.99999999999073	1396.0000000000093
69982	424.9999999999933	1099.0000000000068
69983	291.0000000000009	749.9999999999991
69984	152.66666666666663	477.33333333333337
69985	155.00000000000003	409.0
69986	249.66666666666939	653.3333333333306
69987	252.00000000000279	620.9999999999973
69988	95.66666666666639	303.3333333333336
69989	68.00000000000011	174.9999999999999
69990	89.66666666666647	243.33333333333354
69991	72.00000000000006	182.99999999999994
69992	35.33333333333331	123.66666666666669
69993	40.66666666666668	121.33333333333331
69994	33.999999999999964	83.00000000000003
69995	397.6666666666615	1177.3333333333385
69996	289.33333333333434	820.6666666666656
69997	206.00000000000148	579.9999999999985
69998	405.9999999999944	1157.0000000000057
69999	779.6666666666854	2181.333333333315
70000	319.33333333333263	913.6666666666674
70001	156.3333333333334	437.66666666666663
70002	216.66666666666845	545.3333333333316
70003	62.666666666666835	177.33333333333317
70004	248.00000000000267	642.9999999999973
70005	93.99999999999974	269.0000000000002
70006	412.999999999994	1114.000000000006
70007	55.33333333333345	184.66666666666654
70008	70.66666666666674	187.33333333333326
70009	215.00000000000173	615.9999999999983
70010	27.333333333333304	89.6666666666667
70011	307.66666666666663	919.3333333333334
70012	133.33333333333275	403.66666666666725
70013	131.99999999999937	384.0000000000006
70014	148.33333333333317	415.66666666666686
70015	261.66666666666924	737.3333333333308
70016	153.66666666666666	470.33333333333337
70017	363.33333333333013	923.6666666666699
70018	198.3333333333346	524.6666666666654
70019	338.9999999999982	936.0000000000018
70020	96.9999999999997	281.0000000000003
70021	736.3333333333471	2146.666666666653
70022	341.999999999998	1041.000000000002
70023	79.33333333333329	238.6666666666667
70024	359.6666666666637	1023.3333333333363
70025	350.9999999999975	870.0000000000025
70026	138.3333333333329	428.6666666666671
70027	181.00000000000077	469.9999999999992
70028	121.99999999999935	343.0000000000007
70029	188.00000000000097	510.99999999999903
70030	311.9999999999997	843.0000000000002
70031	198.66666666666794	587.3333333333321
70032	124.9999999999993	346.0000000000007
70033	331.9999999999986	1021.0000000000014
70034	172.33333333333385	511.6666666666662
70035	164.66666666666697	492.33333333333303
70036	97.33333333333303	319.66666666666697
70037	913.3333333333672	2818.666666666633
70038	303.0000000000002	899.9999999999998
70039	421.99999999999346	1147.0000000000066
70040	198.00000000000125	500.99999999999875
70041	62.00000000000016	156.99999999999983
70042	24.666666666666647	65.33333333333336
70043	454.33333333332496	1261.6666666666752
70044	59.33333333333348	132.66666666666652
70045	563.6666666666608	1542.3333333333392
70046	167.66666666666706	438.3333333333329
70047	749.0000000000152	1968.9999999999848
70048	131.66666666666603	330.33333333333394
70049	373.9999999999962	964.0000000000039
70050	728.3333333333462	2016.6666666666538
70051	229.66666666666882	601.3333333333312
70052	210.33333333333493	632.666666666665
70053	183.00000000000082	536.9999999999992
70054	269.00000000000216	906.9999999999978
70055	24.333333333333314	68.66666666666669
70056	444.99999999999216	1265.0000000000077
70057	255.3333333333362	731.6666666666638
70058	241.00000000000247	742.9999999999975
70059	252.00000000000279	674.9999999999973
70060	127.99999999999926	343.00000000000074
70061	195.3333333333345	521.6666666666655
70062	248.66666666666936	681.3333333333306
70063	85.3333333333332	223.6666666666668
70064	413.3333333333273	1233.6666666666727
70065	125.33333333333263	327.66666666666737
70066	219.3333333333352	557.6666666666648
70067	174.00000000000057	494.99999999999943
70068	99.66666666666633	287.33333333333366
70069	71.66666666666673	213.33333333333326
70070	256.3333333333362	748.6666666666638
70071	132.9999999999994	341.00000000000057
70072	311.6666666666664	891.3333333333336
70073	250.33333333333607	820.6666666666639
70074	172.0000000000005	475.9999999999995
70075	272.6666666666686	771.3333333333314
70076	109.33333333333286	331.66666666666714
70077	103.33333333333294	310.6666666666671
70078	101.33333333333297	324.666666666667
70079	75.00000000000001	222.0
70080	85.99999999999986	244.00000000000014
70081	357.6666666666638	1166.3333333333362
70082	104.66666666666626	243.33333333333374
70083	407.99999999999426	1113.0000000000057
70084	95.99999999999972	231.00000000000028
70085	218.00000000000182	606.9999999999982
70086	123.33333333333266	350.6666666666673
70087	291.0000000000009	791.9999999999991
70088	191.00000000000105	534.999999999999
70089	265.3333333333357	862.6666666666642
70090	250.00000000000273	664.9999999999973
70091	277.333333333335	808.6666666666649
70092	596.6666666666646	1665.3333333333353
70093	313.9999999999996	922.0000000000005
70094	222.66666666666862	617.3333333333314
70095	147.6666666666665	422.3333333333335
70096	158.6666666666668	459.3333333333332
70097	29.66666666666663	96.33333333333337
70098	157.66666666666677	454.33333333333326
70099	281.3333333333348	726.6666666666652
70100	374.3333333333295	1062.6666666666706
70101	118.99999999999939	364.0000000000006
70102	354.99999999999727	965.0000000000027
70103	201.00000000000134	563.9999999999986
70104	70.00000000000009	238.99999999999991
70105	67.66666666666679	226.3333333333332
70106	487.9999999999897	1345.0000000000102
70107	251.66666666666944	786.3333333333305
70108	247.66666666666933	604.3333333333306
70109	116.33333333333276	300.66666666666725
70110	401.6666666666613	1218.3333333333387
70111	250.6666666666694	712.3333333333305
70112	190.33333333333437	484.6666666666656
70113	168.0000000000004	467.9999999999996
70114	213.66666666666836	584.3333333333317
70115	107.99999999999955	390.00000000000045
70116	168.33333333333374	449.6666666666663
70117	165.33333333333366	464.66666666666634
70118	103.33333333333294	268.6666666666671
70119	82.66666666666657	232.33333333333343
70120	68.33333333333344	198.66666666666657
70121	158.33333333333346	453.6666666666665
70122	264.33333333333576	764.6666666666642
70123	303.66666666666686	812.3333333333331
70124	362.3333333333302	1002.6666666666698
70125	178.33333333333402	496.66666666666595
70126	71.66666666666673	228.33333333333326
70127	137.33333333333286	357.66666666666714
70128	371.3333333333297	1041.6666666666704
70129	331.66666666666526	1009.3333333333347
70130	360.3333333333303	938.6666666666697
70131	128.66666666666595	411.33333333333405
70132	162.6666666666669	467.3333333333331
70133	89.33333333333314	267.66666666666686
70134	116.99999999999942	312.00000000000057
70135	192.00000000000108	482.9999999999989
70136	269.3333333333355	744.6666666666645
70137	144.99999999999974	380.0000000000002
70138	364.3333333333301	874.6666666666699
70139	278.33333333333496	729.666666666665
70140	313.6666666666663	799.3333333333337
70141	53.333333333333435	132.66666666666657
70142	261.33333333333593	683.666666666664
70143	386.66666666666214	1107.3333333333378
70144	241.66666666666916	649.3333333333309
70145	392.9999999999951	1056.000000000005
70146	154.66666666666669	373.3333333333333
70147	348.333333333331	923.666666666669
70148	356.66666666666384	930.3333333333362
70149	122.666666666666	297.333333333334
70150	1305.3333333333157	3539.6666666666843
70151	334.9999999999984	841.0000000000016
70152	134.99999999999946	390.00000000000057
70153	500.66666666665566	1341.3333333333444
70154	190.33333333333437	514.6666666666656
70155	123.66666666666599	350.333333333334
70156	43.6666666666667	148.33333333333331
70157	48.3333333333334	128.6666666666666
70158	529.3333333333236	1420.6666666666765
70159	154.33333333333334	403.66666666666663
70160	92.66666666666643	249.33333333333357
70161	113.66666666666613	330.3333333333339
70162	243.66666666666922	704.3333333333308
70163	133.33333333333275	412.66666666666725
70164	435.33333333332604	1229.666666666674
70165	90.99999999999979	239.00000000000023
70166	272.000000000002	738.999999999998
70167	208.33333333333488	559.6666666666652
70168	330.6666666666653	896.3333333333346
70169	298.3333333333338	907.6666666666662
70170	548.9999999999925	1401.0000000000075
70171	96.66666666666637	257.3333333333336
70172	259.66666666666936	727.3333333333306
70173	241.33333333333582	646.6666666666642
70174	298.3333333333338	919.6666666666662
70175	193.0000000000011	550.9999999999989
70176	204.6666666666681	554.3333333333319
70177	243.33333333333587	635.6666666666641
70178	186.0000000000009	449.9999999999991
70179	309.6666666666665	857.3333333333335
70180	50.00000000000008	123.99999999999991
70181	255.3333333333362	671.6666666666638
70182	252.33333333333613	689.6666666666639
70183	158.6666666666668	423.3333333333332
70184	137.33333333333286	351.66666666666714
70185	112.33333333333282	337.6666666666672
70186	228.33333333333545	629.6666666666646
70187	65.66666666666681	204.3333333333332
70188	85.66666666666653	271.3333333333335
70189	234.33333333333562	668.6666666666644
70190	205.00000000000145	664.9999999999985
70191	257.66666666666947	735.3333333333305
70192	332.9999999999985	855.0000000000015
70193	375.66666666666276	1049.3333333333371
70194	339.9999999999981	1094.0000000000018
70195	1159.333333333349	3484.666666666651
70196	227.33333333333542	594.6666666666646
70197	236.00000000000233	621.9999999999977
70198	199.66666666666796	640.333333333332
70199	397.6666666666615	1231.3333333333385
70200	260.333333333336	690.666666666664
70201	45.00000000000004	119.99999999999996
70202	151.99999999999994	460.00000000000006
70203	199.00000000000128	661.9999999999987
70204	94.6666666666664	280.3333333333336
70205	200.666666666668	561.333333333332
70206	267.0000000000023	848.9999999999977
70207	330.6666666666653	926.3333333333346
70208	232.6666666666689	655.3333333333311
70209	58.000000000000135	157.99999999999986
70210	62.00000000000016	186.99999999999983
70211	293.0000000000008	771.9999999999992
70212	288.0000000000011	848.9999999999989
70213	266.33333333333564	732.6666666666644
70214	36.66666666666665	110.33333333333334
70215	183.00000000000082	563.9999999999992
70217	84.33333333333321	218.6666666666668
70219	73.33333333333337	193.66666666666663
70223	436.9999999999926	1141.0000000000073
70224	65.66666666666681	174.3333333333332
70225	174.00000000000057	521.9999999999994
70228	91.66666666666644	250.33333333333354
70230	558.3333333333269	1547.666666666673
70231	526.6666666666566	1432.3333333333435
70234	70.66666666666674	190.33333333333326
70235	271.00000000000205	715.999999999998
70236	136.33333333333283	370.6666666666672
70237	231.33333333333553	692.6666666666645
70238	80.99999999999993	222.00000000000006
70239	77.99999999999997	222.00000000000003
70240	130.666666666666	358.333333333334
70241	45.666666666666714	152.3333333333333
70242	90.33333333333313	272.66666666666686
70243	286.3333333333345	856.6666666666655
70244	260.333333333336	738.666666666664
70245	751.3333333333488	2245.666666666651
70246	524.6666666666564	1512.3333333333435
70247	608.9999999999993	1773.0000000000007
70248	285.00000000000125	833.9999999999987
70249	124.66666666666598	337.33333333333405
70250	679.3333333333406	1882.6666666666592
70252	144.33333333333306	419.66666666666697
70253	79.66666666666661	256.33333333333337
70255	136.33333333333283	376.6666666666672
70256	38.666666666666664	126.33333333333334
70257	50.333333333333414	135.66666666666657
70258	201.00000000000134	590.9999999999986
70261	128.66666666666595	393.33333333333405
70268	1170.3333333333464	3455.6666666666533
70273	100.66666666666632	316.3333333333337
70274	177.00000000000065	479.9999999999993
70275	169.00000000000043	487.99999999999955
70277	143.66666666666637	381.3333333333336
70283	289.33333333333434	874.6666666666656
70284	243.66666666666922	656.3333333333308
70285	236.33333333333567	645.6666666666644
