	corresponding_gene_call	sample_id	pS_gene_consensus
325	69533	COCO_M05	0.012226901464666949
326	69533	FAGR_M16	
327	69533	FAGR_M17	
328	69533	FAGR_M19	
329	69533	THOC_M08	
330	69533	THOC_M09	0.006884450151561264
331	69533	THOC_M10	0.007849473645115632
332	69534	ABBA_M12	
333	69534	ACSA_M24	
334	69534	COCO_M04	
335	69534	COCO_M05	
336	69534	FAGR_M17	0.015538828373052893
337	69534	FAGR_M19	
338	69534	THOC_M08	
339	69534	THOC_M09	
340	69534	THOC_M10	
341	69535	ABBA_M12	
342	69535	COCO_M05	
343	69535	FAGR_M17	
344	69535	THOC_M08	
345	69535	THOC_M10	
346	69536	ABBA_M12	
347	69536	ABBA_M14	
348	69536	ACSA_M21	
349	69536	ACSA_M25	
350	69536	COCO_M01	0.006167513181541264
351	69536	COCO_M03	0.011881528976244775
352	69536	COCO_M05	0.008591722876910938
353	69536	FAGR_M17	
354	69536	THOC_M07	
355	69536	THOC_M08	
356	69536	THOC_M09	
357	69536	THOC_M10	
358	69537	ABBA_M12	0.003762541806020075
359	69537	ABBA_M14	0.01455892741273005
360	69537	ACSA_M21	
361	69537	COCO_M01	
362	69537	COCO_M03	0.00702401831493637
363	69537	COCO_M05	0.005649010537406247
364	69537	FAGR_M19	
365	69537	THOC_M08	
366	69537	THOC_M09	0.006117974308641184
367	69537	THOC_M10	
368	69540	ABBA_M12	
369	69540	COCO_M05	
370	69540	THOC_M09	
371	69540	THOC_M10	0.005248145206593981
372	69543	ABBA_M12	
373	69543	COCO_M05	0.0012247804414906192
374	69543	THOC_M09	
375	69543	THOC_M10	
376	69547	ABBA_M14	
377	69547	COCO_M03	
378	69547	COCO_M05	
379	69547	THOC_M09	
380	69547	THOC_M10	0.006322002183815754
381	69549	ABBA_M12	
382	69549	COCO_M05	
383	69553	ABBA_M12	0.009466369890222174
384	69553	ABBA_M14	0.012969820403629003
385	69553	COCO_M01	
386	69553	COCO_M03	
387	69553	COCO_M05	
388	69553	FAGR_M17	
389	69553	FAGR_M20	0.008553971486761743
390	69553	THOC_M07	
391	69554	ABBA_M12	
392	69554	COCO_M03	
393	69554	FAGR_M17	
394	69555	ABBA_M12	
395	69555	COCO_M01	
396	69555	COCO_M02	
397	69555	COCO_M03	
398	69555	COCO_M05	
399	69555	FAGR_M20	
400	69558	ACSA_M21	
401	69558	ACSA_M24	
402	69558	COCO_M03	
403	69558	COCO_M05	
404	69558	FAGR_M19	0.005291235710397356
405	69559	COCO_M05	
406	69559	FAGR_M16	
407	69560	COCO_M02	0.0063366616201668505
408	69560	COCO_M03	
409	69560	FAGR_M17	0.0068416119962512525
410	69560	THOC_M09	
411	69561	ABBA_M12	0.014337365763563353
412	69561	ABBA_M13	
413	69561	ACSA_M21	
414	69561	COCO_M05	0.02201169350195181
415	69561	FAGR_M16	0.016201060086410247
416	69561	FAGR_M17	
417	69561	FAGR_M19	
418	69561	THOC_M07	
419	69561	THOC_M08	
420	69561	THOC_M09	0.014823186609105579
421	69561	THOC_M10	0.014676085195765628
422	69562	ABBA_M12	0.00841407829394104
423	69562	COCO_M02	
424	69562	COCO_M05	
425	69562	FAGR_M17	
426	69562	FAGR_M19	
427	69562	THOC_M07	
428	69562	THOC_M08	
429	69562	THOC_M09	0.01858001478895865
430	69562	THOC_M10	0.02326143964730934
431	69563	ABBA_M12	
432	69563	ABBA_M13	
433	69563	ABBA_M14	
434	69563	COCO_M05	
435	69563	FAGR_M16	
436	69563	FAGR_M19	
437	69563	THOC_M07	
438	69563	THOC_M08	
439	69563	THOC_M09	0.007590018750705745
440	69563	THOC_M10	0.012677088517107315
441	69564	ABBA_M12	0.022111380620428736
442	69564	ABBA_M14	
443	69564	COCO_M01	
444	69564	COCO_M05	
445	69564	FAGR_M16	
446	69564	FAGR_M17	
447	69564	FAGR_M19	
448	69564	THOC_M08	
449	69564	THOC_M09	
450	69564	THOC_M10	0.00857198291832871
451	69565	ABBA_M12	0.00924436388353917
452	69565	COCO_M05	0.007542449969678617
453	69565	THOC_M07	
454	69565	THOC_M09	0.008206393041964797
455	69565	THOC_M10	0.009266758425738379
456	69566	ABBA_M12	
457	69566	COCO_M03	
458	69566	COCO_M05	0.012130616709493627
459	69566	FAGR_M17	
460	69566	THOC_M07	
461	69566	THOC_M08	
462	69566	THOC_M09	0.013754908557972706
463	69566	THOC_M10	0.02683699557658598
464	69567	ABBA_M12	0.005822951311276348
465	69567	COCO_M01	
466	69567	COCO_M03	
467	69567	COCO_M05	
468	69567	FAGR_M16	
469	69567	FAGR_M19	
470	69567	THOC_M07	
471	69567	THOC_M08	
472	69567	THOC_M09	0.01022315318520387
473	69567	THOC_M10	0.01839112765665604
474	69568	ABBA_M12	0.01275428991323016
475	69568	COCO_M01	
476	69568	COCO_M05	0.008830351275376838
477	69568	FAGR_M16	
478	69568	FAGR_M17	
479	69568	FAGR_M19	
480	69568	THOC_M07	
481	69568	THOC_M08	
482	69568	THOC_M09	0.00750537594732268
483	69568	THOC_M10	0.02396101308722366
484	69569	ABBA_M12	0.0061830800254585325
485	69569	COCO_M01	
486	69569	COCO_M02	
487	69569	COCO_M05	
488	69569	FAGR_M17	
489	69569	THOC_M07	
490	69569	THOC_M08	
491	69569	THOC_M09	0.004132747447621027
492	69569	THOC_M10	0.008705545269593072
493	69570	ABBA_M12	
494	69570	ACSA_M21	
495	69570	COCO_M01	
496	69570	COCO_M03	
497	69570	COCO_M05	
498	69570	FAGR_M17	
499	69570	THOC_M07	
500	69570	THOC_M08	
501	69570	THOC_M09	
502	69570	THOC_M10	0.002107839804174859
503	69571	ABBA_M12	
504	69571	ACSA_M21	
505	69571	COCO_M01	
506	69571	COCO_M03	
507	69571	COCO_M05	
508	69571	FAGR_M16	
509	69571	FAGR_M17	
510	69571	THOC_M07	
511	69571	THOC_M08	
512	69571	THOC_M09	
513	69571	THOC_M10	
514	69572	ABBA_M12	
515	69572	ACSA_M21	
516	69572	COCO_M01	
517	69572	COCO_M03	
518	69572	COCO_M05	
519	69572	FAGR_M16	
520	69572	FAGR_M17	
521	69572	FAGR_M19	
522	69572	THOC_M07	
523	69572	THOC_M08	
524	69572	THOC_M09	
525	69572	THOC_M10	
526	69573	ABBA_M12	
527	69573	ABBA_M13	
528	69573	COCO_M03	
529	69573	COCO_M05	
530	69573	FAGR_M16	
531	69573	FAGR_M17	
532	69573	FAGR_M19	
533	69573	THOC_M07	
534	69573	THOC_M08	
535	69573	THOC_M09	
536	69573	THOC_M10	
537	69574	ABBA_M12	0.007500125709527596
538	69574	ABBA_M13	
539	69574	ACSA_M21	
540	69574	COCO_M01	
541	69574	COCO_M05	0.00827201405770839
542	69574	FAGR_M16	
543	69574	FAGR_M17	
544	69574	FAGR_M19	
545	69574	THOC_M07	
546	69574	THOC_M08	0.009845643918087581
547	69574	THOC_M09	0.012192827736175792
548	69574	THOC_M10	0.010011466387510715
549	69575	ABBA_M12	0.013074849551027808
550	69575	ABBA_M13	
551	69575	ABBA_M14	
552	69575	ACSA_M21	
553	69575	COCO_M01	
554	69575	COCO_M03	
555	69575	COCO_M05	0.010438803620621733
556	69575	FAGR_M19	
557	69575	THOC_M08	0.011785386330840798
558	69575	THOC_M09	0.013270305045549805
559	69575	THOC_M10	0.016755192853496352
560	69576	ABBA_M12	
561	69576	ACSA_M25	
562	69576	COCO_M01	
563	69576	COCO_M05	
564	69576	THOC_M08	
565	69576	THOC_M09	
566	69576	THOC_M10	
567	69577	ABBA_M12	
568	69577	ABBA_M14	
569	69577	ACSA_M21	
570	69577	ACSA_M24	
571	69577	COCO_M01	
572	69577	COCO_M05	0.007822682857308949
573	69577	FAGR_M16	
574	69577	FAGR_M17	
575	69577	FAGR_M19	
576	69577	THOC_M07	
577	69577	THOC_M08	
578	69577	THOC_M09	0.003600643990177276
579	69577	THOC_M10	0.006539038549369087
580	69578	ABBA_M12	0.005788212260329417
581	69578	ACSA_M24	
582	69578	COCO_M01	
583	69578	COCO_M03	
584	69578	COCO_M05	
585	69578	FAGR_M16	
586	69578	FAGR_M17	
587	69578	THOC_M07	
588	69578	THOC_M08	
589	69578	THOC_M09	0.0029370002400404254
590	69578	THOC_M10	0.008483659657853923
591	69579	ABBA_M12	
592	69579	COCO_M05	
593	69579	FAGR_M19	
594	69579	THOC_M08	
595	69579	THOC_M09	
596	69579	THOC_M10	
597	69580	ABBA_M12	
598	69580	ABBA_M13	
599	69580	ACSA_M21	
600	69580	COCO_M01	
601	69580	COCO_M03	
602	69580	COCO_M05	
603	69580	FAGR_M17	
604	69580	THOC_M07	
605	69580	THOC_M08	
606	69580	THOC_M09	
607	69580	THOC_M10	
608	69581	ABBA_M12	
609	69581	ABBA_M14	
610	69581	COCO_M05	
611	69581	FAGR_M17	
612	69581	FAGR_M19	
613	69581	THOC_M09	
614	69582	ABBA_M12	
615	69582	ABBA_M13	
616	69582	ABBA_M14	
617	69582	COCO_M03	
618	69582	COCO_M05	
619	69582	FAGR_M16	
620	69582	FAGR_M19	
621	69582	THOC_M08	
622	69582	THOC_M09	
623	69582	THOC_M10	0.011532176774309552
624	69583	ABBA_M12	
625	69583	COCO_M02	
626	69583	COCO_M05	
627	69583	THOC_M07	
628	69583	THOC_M08	
629	69583	THOC_M09	0.0014052183127589647
630	69583	THOC_M10	0.0027630387074458872
631	69584	ABBA_M12	
632	69584	COCO_M05	
633	69584	FAGR_M17	
634	69584	THOC_M08	
635	69584	THOC_M09	
636	69584	THOC_M10	
637	69585	ABBA_M12	
638	69585	ACSA_M21	
639	69585	COCO_M01	
640	69585	COCO_M03	
641	69585	COCO_M05	
642	69585	FAGR_M19	
643	69585	THOC_M07	
644	69585	THOC_M08	
645	69585	THOC_M09	0.0009803607471245853
646	69585	THOC_M10	
647	69586	ABBA_M12	0.007018899451070162
648	69586	ABBA_M14	
649	69586	ACSA_M21	
650	69586	ACSA_M24	
651	69586	COCO_M01	
652	69586	COCO_M02	0.007930212022546058
653	69586	COCO_M03	0.011547202780717568
654	69586	COCO_M05	0.013375490491628703
655	69586	THOC_M07	
656	69586	THOC_M08	
657	69586	THOC_M09	0.004177762401685873
658	69586	THOC_M10	0.0042352322047958515
659	69587	ABBA_M12	0.008939297909251137
660	69587	ACSA_M21	
661	69587	ACSA_M25	
662	69587	COCO_M01	
663	69587	COCO_M03	
664	69587	COCO_M05	0.00477641055444257
665	69587	FAGR_M16	
666	69587	FAGR_M17	
667	69587	THOC_M07	
668	69587	THOC_M08	
669	69587	THOC_M09	0.006397568800311126
670	69587	THOC_M10	0.009281478755162925
671	69588	ABBA_M12	
672	69588	COCO_M03	
673	69588	COCO_M05	
674	69588	FAGR_M17	
675	69588	FAGR_M19	
676	69588	THOC_M08	
677	69588	THOC_M09	
678	69588	THOC_M10	
679	69589	ABBA_M12	0.004540125903789971
680	69589	ACSA_M21	
681	69589	COCO_M01	
682	69589	COCO_M03	
683	69589	COCO_M05	
684	69589	FAGR_M17	
685	69589	FAGR_M19	
686	69589	THOC_M08	
687	69589	THOC_M09	0.003734131837417452
688	69589	THOC_M10	
689	69590	ABBA_M12	
690	69590	COCO_M01	
691	69590	COCO_M05	
692	69590	FAGR_M19	
693	69590	THOC_M07	
694	69590	THOC_M08	
695	69590	THOC_M09	0.007413381765417953
696	69590	THOC_M10	
697	69591	ABBA_M12	
698	69591	COCO_M01	
699	69591	COCO_M05	
700	69591	FAGR_M16	
701	69591	THOC_M08	
702	69591	THOC_M09	
703	69591	THOC_M10	
704	69592	ABBA_M12	
705	69592	ACSA_M21	
706	69592	COCO_M01	
707	69592	COCO_M03	
708	69592	COCO_M05	
709	69592	FAGR_M16	
710	69592	FAGR_M17	
711	69592	THOC_M08	
712	69592	THOC_M09	
713	69592	THOC_M10	
714	69593	ABBA_M12	0.005088646112424765
715	69593	ACSA_M21	
716	69593	COCO_M01	
717	69593	COCO_M02	
718	69593	COCO_M03	
719	69593	COCO_M05	
720	69593	FAGR_M16	
721	69593	FAGR_M17	
722	69593	FAGR_M19	
723	69593	THOC_M07	
724	69593	THOC_M08	
725	69593	THOC_M09	0.002705612148392399
726	69593	THOC_M10	0.0032501910457392673
727	69594	COCO_M01	
728	69594	COCO_M05	
729	69594	FAGR_M19	
730	69594	THOC_M08	
731	69594	THOC_M09	
732	69594	THOC_M10	
733	69595	ABBA_M12	
734	69595	ACSA_M21	
735	69595	FAGR_M16	
736	69595	THOC_M08	
737	69595	THOC_M09	0.0030610367401717417
738	69595	THOC_M10	
739	69596	ABBA_M12	
740	69596	ACSA_M24	
741	69596	ACSA_M25	
742	69596	COCO_M01	
743	69596	COCO_M03	
744	69596	COCO_M05	
745	69596	FAGR_M17	
746	69596	THOC_M07	
747	69596	THOC_M08	
748	69596	THOC_M09	
749	69596	THOC_M10	
750	69597	ABBA_M12	0.006674446312099388
751	69597	ACSA_M21	
752	69597	ACSA_M25	
753	69597	COCO_M05	0.006733054979885511
754	69597	FAGR_M16	
755	69597	FAGR_M17	
756	69597	FAGR_M19	
757	69597	THOC_M07	
758	69597	THOC_M08	
759	69597	THOC_M09	0.005045005440074336
760	69597	THOC_M10	0.0054324958436205405
761	69598	ABBA_M12	0.006955470773172149
762	69598	ABBA_M13	
763	69598	ACSA_M21	
764	69598	COCO_M01	
765	69598	COCO_M03	
766	69598	COCO_M05	0.008691472687161946
767	69598	FAGR_M17	
768	69598	FAGR_M19	
769	69598	THOC_M07	
770	69598	THOC_M08	
771	69598	THOC_M09	0.007897446935856527
772	69598	THOC_M10	0.006686627454038519
773	69599	COCO_M01	
774	69599	COCO_M05	
775	69599	THOC_M09	
776	69599	THOC_M10	
777	69600	ABBA_M12	0.015037456611728946
778	69600	ACSA_M24	
779	69600	COCO_M01	
780	69600	COCO_M03	
781	69600	COCO_M05	
782	69600	FAGR_M16	
783	69600	FAGR_M17	
784	69600	FAGR_M19	
785	69600	FAGR_M20	
786	69600	THOC_M08	
787	69600	THOC_M09	0.009666079125783551
788	69600	THOC_M10	0.007437868948559975
789	69601	ACSA_M24	
790	69601	COCO_M05	
791	69601	THOC_M08	
792	69601	THOC_M09	
793	69602	ABBA_M12	
794	69602	ACSA_M21	
795	69602	COCO_M05	
796	69602	THOC_M07	
797	69602	THOC_M08	
798	69602	THOC_M09	
799	69602	THOC_M10	
800	69603	ABBA_M12	0.004284599442387595
801	69603	ACSA_M25	
802	69603	COCO_M01	
803	69603	COCO_M05	0.00795506791009558
804	69603	FAGR_M17	
805	69603	FAGR_M19	
806	69603	THOC_M08	
807	69603	THOC_M09	0.004705990212602999
808	69603	THOC_M10	0.0059277570349198175
809	69604	ABBA_M12	0.012323045462177468
810	69604	ABBA_M13	
811	69604	COCO_M01	
812	69604	COCO_M03	
813	69604	COCO_M05	0.010485985348043547
814	69604	FAGR_M16	
815	69604	FAGR_M17	
816	69604	FAGR_M19	
817	69604	THOC_M07	
818	69604	THOC_M08	0.010124831715697152
819	69604	THOC_M09	0.006373580106300168
820	69604	THOC_M10	0.008720387505153524
821	69605	ABBA_M12	
822	69605	ACSA_M21	
823	69605	COCO_M01	
824	69605	COCO_M05	
825	69605	FAGR_M16	
826	69605	FAGR_M17	
827	69605	THOC_M08	
828	69605	THOC_M09	
829	69605	THOC_M10	
830	69606	ABBA_M11	
831	69606	ABBA_M12	0.018180511325979004
832	69606	ABBA_M13	0.019871302736801467
833	69606	ABBA_M14	0.029348971012312618
834	69606	ABBA_M15	0.016687719038113103
835	69606	ACSA_M21	
836	69606	ACSA_M22	0.013694277593011943
837	69606	ACSA_M23	0.007272727272727365
838	69606	ACSA_M25	0.018512963416165436
839	69606	COCO_M01	0.014454713463200741
840	69606	COCO_M02	0.017552780209427184
841	69606	COCO_M03	0.02579263393725793
842	69606	COCO_M04	0.02428495209249247
843	69606	COCO_M05	0.008459773374468033
844	69606	FAGR_M16	0.0294500537338649
845	69606	FAGR_M17	0.054406531056175156
846	69606	FAGR_M18	0.010047112194908166
847	69606	FAGR_M19	0.027401840638197592
848	69606	FAGR_M20	0.014145030287837222
849	69606	THOC_M06	0.01767223961000681
850	69606	THOC_M07	0.03221358255335645
851	69606	THOC_M08	0.031867850058177036
852	69606	THOC_M09	0.013701495128653606
853	69606	THOC_M10	0.0271343503374478
854	69607	FAGR_M19	
855	69608	ABBA_M12	
856	69608	ACSA_M21	
857	69608	COCO_M01	
858	69608	COCO_M05	
859	69608	FAGR_M16	
860	69608	FAGR_M17	
861	69608	FAGR_M19	
862	69608	THOC_M07	
863	69608	THOC_M08	
864	69608	THOC_M09	0.008520462350073294
865	69608	THOC_M10	
866	69609	ABBA_M12	0.019971240554433105
867	69609	ABBA_M14	
868	69609	ACSA_M21	
869	69609	COCO_M01	
870	69609	COCO_M03	
871	69609	COCO_M05	0.022701954446329584
872	69609	FAGR_M17	
873	69609	FAGR_M19	0.016888159595469993
874	69609	THOC_M07	
875	69609	THOC_M08	
876	69609	THOC_M09	0.02796667379993842
877	69609	THOC_M10	0.030066183527368368
878	69610	ABBA_M12	
879	69610	ABBA_M13	
880	69610	COCO_M05	
881	69610	FAGR_M16	
882	69610	THOC_M08	
883	69610	THOC_M09	0.004783695656480367
884	69610	THOC_M10	
885	69611	ABBA_M12	0.008210372969113762
886	69611	ABBA_M13	
887	69611	ABBA_M14	0.017478749693619566
888	69611	ACSA_M21	
889	69611	ACSA_M24	
890	69611	COCO_M01	
891	69611	COCO_M05	0.01589369643412065
892	69611	FAGR_M16	
893	69611	FAGR_M17	
894	69611	FAGR_M19	
895	69611	THOC_M06	
896	69611	THOC_M07	
897	69611	THOC_M08	
898	69611	THOC_M09	0.008074540447902928
899	69611	THOC_M10	0.004714166457968175
900	69612	ABBA_M12	
901	69612	ABBA_M13	
902	69612	COCO_M01	
903	69612	COCO_M05	
904	69612	FAGR_M16	
905	69612	FAGR_M17	
906	69612	FAGR_M19	
907	69612	THOC_M07	
