	corresponding_gene_call	sample_id	num_SCVs
182	66225	ABBA_M12	4
183	66225	ABBA_M13	3
184	66225	ABBA_M14	1
185	66225	ACSA_M21	5
186	66225	ACSA_M24	4
187	66225	ACSA_M25	1
188	66225	COCO_M01	17
189	66225	COCO_M02	22
190	66225	COCO_M03	41
191	66225	COCO_M04	8
192	66225	COCO_M05	15
193	66225	FAGR_M16	9
194	66225	FAGR_M17	9
195	66225	FAGR_M19	9
196	66225	FAGR_M20	1
197	66225	THOC_M09	4
198	66225	THOC_M10	11
199	66226	ABBA_M12	25
200	66226	ABBA_M13	5
201	66226	ABBA_M14	19
202	66226	ACSA_M21	39
203	66226	ACSA_M24	17
204	66226	ACSA_M25	7
205	66226	COCO_M01	63
206	66226	COCO_M02	87
207	66226	COCO_M03	90
208	66226	COCO_M04	20
209	66226	COCO_M05	88
210	66226	FAGR_M16	18
211	66226	FAGR_M17	18
212	66226	FAGR_M19	8
213	66226	FAGR_M20	3
214	66226	THOC_M07	6
215	66226	THOC_M08	8
216	66226	THOC_M09	57
217	66226	THOC_M10	6
218	66227	ABBA_M12	5
219	66227	ABBA_M14	4
220	66227	ACSA_M21	3
221	66227	ACSA_M24	8
222	66227	ACSA_M25	11
223	66227	COCO_M01	42
224	66227	COCO_M02	51
225	66227	COCO_M03	55
226	66227	COCO_M04	7
227	66227	COCO_M05	38
228	66227	FAGR_M16	19
229	66227	FAGR_M17	5
230	66227	FAGR_M19	7
231	66227	THOC_M07	14
232	66227	THOC_M09	20
233	66227	THOC_M10	6
234	66228	ABBA_M12	5
235	66228	ACSA_M21	1
236	66228	ACSA_M24	2
237	66228	COCO_M01	7
238	66228	COCO_M02	8
239	66228	COCO_M03	13
240	66228	COCO_M04	2
241	66228	COCO_M05	15
242	66228	FAGR_M16	1
243	66228	FAGR_M17	6
244	66228	FAGR_M19	3
245	66228	THOC_M09	3
246	66228	THOC_M10	3
247	66229	ABBA_M11	5
248	66229	ABBA_M12	6
249	66229	ABBA_M14	9
250	66229	ACSA_M24	10
251	66229	ACSA_M25	11
252	66229	COCO_M01	26
253	66229	COCO_M02	26
254	66229	COCO_M03	39
255	66229	COCO_M04	10
256	66229	COCO_M05	46
257	66229	FAGR_M16	22
258	66229	FAGR_M17	17
259	66229	FAGR_M19	8
260	66229	THOC_M07	4
261	66229	THOC_M09	18
262	66229	THOC_M10	18
263	66230	ABBA_M12	7
264	66230	ABBA_M14	2
265	66230	ACSA_M24	1
266	66230	ACSA_M25	3
267	66230	COCO_M01	28
268	66230	COCO_M02	43
269	66230	COCO_M03	33
270	66230	COCO_M04	10
271	66230	COCO_M05	34
272	66230	FAGR_M16	4
273	66230	FAGR_M17	3
274	66230	FAGR_M19	7
275	66230	THOC_M07	1
276	66230	THOC_M09	5
277	66230	THOC_M10	9
278	66231	ABBA_M12	3
279	66231	ABBA_M14	10
280	66231	ACSA_M21	5
281	66231	ACSA_M22	1
282	66231	ACSA_M24	4
283	66231	ACSA_M25	4
284	66231	COCO_M01	17
285	66231	COCO_M02	40
286	66231	COCO_M03	35
287	66231	COCO_M04	5
288	66231	COCO_M05	19
289	66231	FAGR_M16	10
290	66231	FAGR_M17	14
291	66231	FAGR_M19	2
292	66231	THOC_M07	7
293	66231	THOC_M09	13
294	66231	THOC_M10	1
295	66232	ABBA_M12	3
296	66232	ACSA_M21	2
297	66232	ACSA_M24	3
298	66232	ACSA_M25	2
299	66232	COCO_M01	25
300	66232	COCO_M02	21
301	66232	COCO_M03	20
302	66232	COCO_M04	15
303	66232	COCO_M05	26
304	66232	FAGR_M16	5
305	66232	FAGR_M17	8
306	66232	FAGR_M19	3
307	66232	THOC_M09	20
308	66232	THOC_M10	11
309	66233	COCO_M01	24
310	66233	COCO_M02	16
311	66233	COCO_M03	18
312	66233	COCO_M04	5
313	66233	COCO_M05	22
314	66233	FAGR_M16	6
315	66233	FAGR_M17	9
316	66233	FAGR_M19	1
317	66233	THOC_M09	2
318	66233	THOC_M10	4
319	66234	ABBA_M12	3
320	66234	ABBA_M14	16
321	66234	ACSA_M21	6
322	66234	ACSA_M22	3
323	66234	ACSA_M24	12
324	66234	ACSA_M25	2
325	66234	COCO_M01	33
326	66234	COCO_M02	36
327	66234	COCO_M03	34
328	66234	COCO_M04	2
329	66234	COCO_M05	33
330	66234	FAGR_M16	3
331	66234	FAGR_M17	4
332	66234	FAGR_M19	2
333	66234	THOC_M07	1
334	66234	THOC_M09	14
335	66234	THOC_M10	11
336	66235	ACSA_M21	5
337	66235	ACSA_M24	3
338	66235	COCO_M01	10
339	66235	COCO_M02	14
340	66235	COCO_M03	8
341	66235	COCO_M04	1
342	66235	COCO_M05	9
343	66235	FAGR_M16	3
344	66235	FAGR_M19	3
345	66235	FAGR_M20	3
346	66235	THOC_M09	8
347	66235	THOC_M10	2
348	66236	ABBA_M12	2
349	66236	ABBA_M13	2
350	66236	ABBA_M14	14
351	66236	ACSA_M21	23
352	66236	ACSA_M22	10
353	66236	ACSA_M24	27
354	66236	ACSA_M25	2
355	66236	COCO_M01	9
356	66236	COCO_M02	10
357	66236	COCO_M03	8
358	66236	COCO_M04	17
359	66236	COCO_M05	20
360	66236	FAGR_M16	19
361	66236	FAGR_M17	6
362	66236	FAGR_M19	3
363	66236	FAGR_M20	13
364	66236	THOC_M07	9
365	66236	THOC_M08	2
366	66236	THOC_M09	12
367	66236	THOC_M10	27
368	66237	ABBA_M12	10
369	66237	ACSA_M21	19
370	66237	ACSA_M24	21
371	66237	ACSA_M25	3
372	66237	COCO_M01	94
373	66237	COCO_M02	83
374	66237	COCO_M03	89
375	66237	COCO_M04	28
376	66237	COCO_M05	51
377	66237	FAGR_M16	21
378	66237	FAGR_M17	30
379	66237	FAGR_M19	13
380	66237	THOC_M07	12
381	66237	THOC_M09	23
382	66237	THOC_M10	8
383	66238	ABBA_M12	6
384	66238	ABBA_M14	3
385	66238	ACSA_M21	1
386	66238	ACSA_M25	1
387	66238	COCO_M01	16
388	66238	COCO_M02	13
389	66238	COCO_M03	14
390	66238	COCO_M04	3
391	66238	COCO_M05	20
392	66238	FAGR_M16	5
393	66238	FAGR_M17	5
394	66238	FAGR_M19	2
395	66238	THOC_M09	5
396	66238	THOC_M10	1
397	66239	ABBA_M12	2
398	66239	ACSA_M21	1
399	66239	ACSA_M24	3
400	66239	ACSA_M25	3
401	66239	COCO_M01	14
402	66239	COCO_M02	13
403	66239	COCO_M03	13
404	66239	COCO_M04	2
405	66239	COCO_M05	11
406	66239	FAGR_M16	3
407	66239	FAGR_M17	4
408	66239	THOC_M07	1
409	66239	THOC_M09	2
410	66239	THOC_M10	7
411	66240	ABBA_M12	8
412	66240	ABBA_M13	5
413	66240	ABBA_M14	18
414	66240	ACSA_M21	9
415	66240	ACSA_M24	9
416	66240	COCO_M01	14
417	66240	COCO_M02	25
418	66240	COCO_M03	33
419	66240	COCO_M04	1
420	66240	COCO_M05	31
421	66240	FAGR_M16	10
422	66240	FAGR_M17	5
423	66240	FAGR_M19	1
424	66240	THOC_M07	16
425	66240	THOC_M08	9
426	66240	THOC_M09	12
427	66240	THOC_M10	16
428	66241	ABBA_M11	7
429	66241	ABBA_M12	18
430	66241	ABBA_M13	36
431	66241	ABBA_M14	26
432	66241	ABBA_M15	21
433	66241	ACSA_M21	14
434	66241	ACSA_M22	8
435	66241	ACSA_M24	18
436	66241	ACSA_M25	12
437	66241	COCO_M01	43
438	66241	COCO_M02	29
439	66241	COCO_M03	37
440	66241	COCO_M04	31
441	66241	COCO_M05	39
442	66241	FAGR_M16	36
443	66241	FAGR_M17	43
444	66241	FAGR_M19	28
445	66241	FAGR_M20	17
446	66241	THOC_M06	14
447	66241	THOC_M07	14
448	66241	THOC_M08	30
449	66241	THOC_M09	7
450	66241	THOC_M10	48
451	66242	ABBA_M12	14
452	66242	ABBA_M13	3
453	66242	ABBA_M14	22
454	66242	ACSA_M21	15
455	66242	ACSA_M24	8
456	66242	ACSA_M25	13
457	66242	COCO_M01	22
458	66242	COCO_M02	23
459	66242	COCO_M03	23
460	66242	COCO_M04	2
461	66242	COCO_M05	35
462	66242	FAGR_M16	8
463	66242	FAGR_M17	7
464	66242	FAGR_M19	11
465	66242	FAGR_M20	8
466	66242	THOC_M08	6
467	66242	THOC_M09	7
468	66242	THOC_M10	2
469	66243	ACSA_M21	1
470	66243	COCO_M01	2
471	66243	COCO_M02	4
472	66243	COCO_M03	6
473	66243	COCO_M05	8
474	66243	FAGR_M16	1
475	66243	FAGR_M17	2
476	66243	FAGR_M19	1
477	66243	THOC_M07	1
478	66243	THOC_M09	4
479	66243	THOC_M10	6
480	66244	ABBA_M12	5
481	66244	ABBA_M14	5
482	66244	ACSA_M21	1
483	66244	ACSA_M25	14
484	66244	COCO_M01	21
485	66244	COCO_M02	29
486	66244	COCO_M03	33
487	66244	COCO_M04	5
488	66244	COCO_M05	28
489	66244	FAGR_M16	7
490	66244	FAGR_M17	7
491	66244	FAGR_M19	6
492	66244	THOC_M07	12
493	66244	THOC_M08	1
494	66244	THOC_M09	9
495	66244	THOC_M10	18
496	66245	ABBA_M12	3
497	66245	ACSA_M21	6
498	66245	COCO_M01	7
499	66245	COCO_M02	5
500	66245	COCO_M03	6
501	66245	COCO_M04	1
502	66245	COCO_M05	10
503	66245	FAGR_M17	3
504	66245	FAGR_M19	2
505	66245	THOC_M07	5
506	66245	THOC_M09	6
507	66245	THOC_M10	1
508	66246	ABBA_M12	7
509	66246	ABBA_M14	1
510	66246	ACSA_M21	7
511	66246	ACSA_M25	5
512	66246	COCO_M01	40
513	66246	COCO_M02	48
514	66246	COCO_M03	43
515	66246	COCO_M04	8
516	66246	COCO_M05	44
517	66246	FAGR_M16	3
518	66246	FAGR_M17	9
519	66246	FAGR_M19	3
520	66246	FAGR_M20	1
521	66246	THOC_M07	10
522	66246	THOC_M08	1
523	66246	THOC_M09	23
524	66246	THOC_M10	14
525	66247	ABBA_M12	20
526	66247	ABBA_M13	12
527	66247	ABBA_M14	27
528	66247	ACSA_M21	18
529	66247	ACSA_M24	1
530	66247	ACSA_M25	7
531	66247	COCO_M01	46
532	66247	COCO_M02	37
533	66247	COCO_M03	49
534	66247	COCO_M04	9
535	66247	COCO_M05	56
536	66247	FAGR_M16	30
537	66247	FAGR_M17	25
538	66247	FAGR_M19	21
539	66247	THOC_M06	8
540	66247	THOC_M07	11
541	66247	THOC_M08	8
542	66247	THOC_M09	17
543	66247	THOC_M10	37
544	66248	ABBA_M12	8
545	66248	ACSA_M21	13
546	66248	ACSA_M24	2
547	66248	ACSA_M25	2
548	66248	COCO_M01	8
549	66248	COCO_M02	13
550	66248	COCO_M03	12
551	66248	COCO_M04	1
552	66248	COCO_M05	19
553	66248	FAGR_M16	1
554	66248	FAGR_M17	1
555	66248	THOC_M09	13
556	66248	THOC_M10	2
557	66252	ABBA_M12	22
558	66252	ABBA_M13	1
559	66252	ABBA_M14	18
560	66252	ACSA_M21	21
561	66252	ACSA_M22	2
562	66252	ACSA_M24	12
563	66252	ACSA_M25	26
564	66252	COCO_M01	68
565	66252	COCO_M02	96
566	66252	COCO_M03	101
567	66252	COCO_M04	26
568	66252	COCO_M05	100
569	66252	FAGR_M16	22
570	66252	FAGR_M17	47
571	66252	FAGR_M19	7
572	66252	FAGR_M20	2
573	66252	THOC_M07	12
574	66252	THOC_M08	5
575	66252	THOC_M09	47
576	66252	THOC_M10	15
577	66253	ABBA_M12	20
578	66253	ABBA_M13	3
579	66253	ABBA_M14	2
580	66253	ACSA_M24	2
581	66253	ACSA_M25	31
582	66253	COCO_M01	124
583	66253	COCO_M02	167
584	66253	COCO_M03	168
585	66253	COCO_M04	31
586	66253	COCO_M05	144
587	66253	FAGR_M16	15
588	66253	FAGR_M17	13
589	66253	FAGR_M19	13
590	66253	FAGR_M20	2
591	66253	THOC_M07	6
592	66253	THOC_M09	37
593	66253	THOC_M10	50
594	66254	COCO_M01	52
595	66254	COCO_M02	49
596	66254	COCO_M03	66
597	66254	COCO_M04	10
598	66254	COCO_M05	34
599	66254	FAGR_M17	12
600	66254	THOC_M09	2
601	66254	THOC_M10	4
602	66255	ABBA_M14	1
603	66255	ACSA_M21	2
604	66255	ACSA_M24	1
605	66255	ACSA_M25	1
606	66255	COCO_M01	8
607	66255	COCO_M02	12
608	66255	COCO_M03	12
609	66255	COCO_M04	3
610	66255	COCO_M05	8
611	66255	FAGR_M16	1
612	66255	FAGR_M17	4
613	66255	THOC_M07	1
614	66255	THOC_M09	5
615	66255	THOC_M10	2
616	66256	ABBA_M12	19
617	66256	ABBA_M13	14
618	66256	ABBA_M14	19
619	66256	ABBA_M15	6
620	66256	ACSA_M21	12
621	66256	ACSA_M24	7
622	66256	ACSA_M25	19
623	66256	COCO_M01	80
624	66256	COCO_M02	136
625	66256	COCO_M03	134
626	66256	COCO_M04	30
627	66256	COCO_M05	144
628	66256	FAGR_M16	34
629	66256	FAGR_M17	11
630	66256	FAGR_M19	12
631	66256	FAGR_M20	1
632	66256	THOC_M06	2
633	66256	THOC_M07	12
634	66256	THOC_M08	7
635	66256	THOC_M09	40
636	66256	THOC_M10	31
637	66257	ACSA_M22	2
638	66257	ACSA_M24	5
639	66257	ACSA_M25	7
640	66257	COCO_M01	71
641	66257	COCO_M02	61
642	66257	COCO_M03	64
643	66257	COCO_M04	24
644	66257	COCO_M05	88
645	66257	FAGR_M16	13
646	66257	FAGR_M17	24
647	66257	FAGR_M19	11
648	66257	THOC_M09	22
649	66257	THOC_M10	10
650	66258	ABBA_M12	11
651	66258	ACSA_M21	3
652	66258	ACSA_M24	2
653	66258	ACSA_M25	5
654	66258	COCO_M01	31
655	66258	COCO_M02	38
656	66258	COCO_M03	46
657	66258	COCO_M04	25
658	66258	COCO_M05	39
659	66258	FAGR_M16	16
660	66258	FAGR_M17	29
661	66258	FAGR_M19	9
662	66258	THOC_M09	8
663	66258	THOC_M10	7
664	66259	ABBA_M12	2
665	66259	ACSA_M21	1
666	66259	ACSA_M25	5
667	66259	COCO_M01	16
668	66259	COCO_M02	12
669	66259	COCO_M03	18
670	66259	COCO_M04	6
671	66259	COCO_M05	23
672	66259	FAGR_M16	3
673	66259	FAGR_M17	4
674	66259	FAGR_M19	10
675	66259	THOC_M09	13
676	66259	THOC_M10	8
677	66260	ABBA_M12	18
678	66260	ABBA_M13	1
679	66260	ABBA_M14	1
680	66260	ACSA_M21	2
681	66260	ACSA_M22	3
682	66260	ACSA_M24	2
683	66260	ACSA_M25	23
684	66260	COCO_M01	142
685	66260	COCO_M02	210
686	66260	COCO_M03	254
687	66260	COCO_M04	40
688	66260	COCO_M05	205
689	66260	FAGR_M16	22
690	66260	FAGR_M17	25
691	66260	FAGR_M18	3
692	66260	FAGR_M19	10
693	66260	THOC_M07	2
694	66260	THOC_M08	7
695	66260	THOC_M09	14
696	66260	THOC_M10	13
697	66261	ABBA_M11	2
698	66261	ABBA_M12	14
699	66261	ABBA_M13	11
700	66261	ABBA_M14	50
701	66261	ABBA_M15	14
702	66261	ACSA_M21	20
703	66261	ACSA_M22	17
704	66261	ACSA_M24	16
705	66261	ACSA_M25	15
706	66261	COCO_M01	36
707	66261	COCO_M02	41
708	66261	COCO_M03	46
709	66261	COCO_M04	25
710	66261	COCO_M05	45
711	66261	FAGR_M16	44
712	66261	FAGR_M17	68
713	66261	FAGR_M18	1
714	66261	FAGR_M19	30
715	66261	FAGR_M20	27
716	66261	THOC_M06	3
717	66261	THOC_M07	56
718	66261	THOC_M08	28
719	66261	THOC_M09	44
720	66261	THOC_M10	33
721	66262	ABBA_M12	25
722	66262	ABBA_M13	13
723	66262	ABBA_M14	28
724	66262	ACSA_M21	6
725	66262	ACSA_M22	1
726	66262	COCO_M01	54
727	66262	COCO_M02	51
728	66262	COCO_M03	58
729	66262	COCO_M04	20
730	66262	COCO_M05	42
731	66262	FAGR_M16	11
732	66262	FAGR_M17	8
733	66262	FAGR_M19	8
734	66262	FAGR_M20	2
735	66262	THOC_M07	1
736	66262	THOC_M08	1
737	66262	THOC_M09	8
738	66262	THOC_M10	18
739	66263	ABBA_M12	3
740	66263	ACSA_M21	5
741	66263	ACSA_M24	2
742	66263	ACSA_M25	2
743	66263	COCO_M01	24
744	66263	COCO_M02	21
745	66263	COCO_M03	16
746	66263	COCO_M04	5
747	66263	COCO_M05	17
748	66263	FAGR_M16	3
749	66263	FAGR_M17	11
750	66263	FAGR_M19	4
751	66263	FAGR_M20	2
752	66263	THOC_M09	17
753	66264	ABBA_M12	6
754	66264	ABBA_M14	7
755	66264	ACSA_M24	4
756	66264	ACSA_M25	6
757	66264	COCO_M01	36
758	66264	COCO_M02	70
759	66264	COCO_M03	67
760	66264	COCO_M04	12
761	66264	COCO_M05	64
762	66264	FAGR_M16	18
763	66264	FAGR_M17	14
764	66264	FAGR_M19	12
765	66264	THOC_M07	4
766	66264	THOC_M09	27
767	66264	THOC_M10	1
768	66265	ABBA_M12	7
769	66265	ABBA_M13	3
770	66265	ABBA_M14	7
771	66265	ACSA_M21	5
772	66265	ACSA_M22	7
773	66265	ACSA_M24	8
774	66265	ACSA_M25	3
775	66265	COCO_M01	43
776	66265	COCO_M02	36
777	66265	COCO_M03	47
778	66265	COCO_M04	18
779	66265	COCO_M05	49
780	66265	FAGR_M16	18
781	66265	FAGR_M17	12
782	66265	FAGR_M19	7
783	66265	FAGR_M20	1
784	66265	THOC_M07	19
785	66265	THOC_M09	31
786	66265	THOC_M10	24
787	66266	ABBA_M12	44
788	66266	ACSA_M21	3
789	66266	ACSA_M22	3
790	66266	ACSA_M24	2
791	66266	ACSA_M25	35
792	66266	COCO_M01	100
793	66266	COCO_M02	149
794	66266	COCO_M03	180
795	66266	COCO_M04	36
796	66266	COCO_M05	180
797	66266	FAGR_M16	60
798	66266	FAGR_M17	37
799	66266	FAGR_M19	29
800	66266	THOC_M07	31
801	66266	THOC_M09	49
802	66266	THOC_M10	35
803	66267	ABBA_M12	8
804	66267	ACSA_M21	21
805	66267	ACSA_M24	20
806	66267	ACSA_M25	1
807	66267	COCO_M01	30
808	66267	COCO_M02	36
809	66267	COCO_M03	28
810	66267	COCO_M04	17
811	66267	COCO_M05	21
812	66267	FAGR_M16	23
813	66267	FAGR_M17	24
814	66267	FAGR_M19	5
815	66267	THOC_M07	10
816	66267	THOC_M09	11
817	66267	THOC_M10	8
818	66268	ACSA_M21	11
819	66268	ACSA_M24	8
820	66268	ACSA_M25	4
821	66268	COCO_M01	17
822	66268	COCO_M02	17
823	66268	COCO_M03	18
824	66268	COCO_M04	8
825	66268	COCO_M05	10
826	66268	FAGR_M16	9
827	66268	FAGR_M17	7
828	66268	FAGR_M19	1
829	66268	THOC_M08	2
830	66268	THOC_M09	9
831	66269	ABBA_M12	6
832	66269	ABBA_M13	4
833	66269	ACSA_M21	2
834	66269	ACSA_M24	1
835	66269	ACSA_M25	20
836	66269	COCO_M01	46
837	66269	COCO_M02	45
838	66269	COCO_M03	71
839	66269	COCO_M04	5
840	66269	COCO_M05	60
841	66269	FAGR_M16	5
842	66269	FAGR_M17	7
843	66269	FAGR_M19	1
844	66269	THOC_M07	18
845	66269	THOC_M08	1
846	66269	THOC_M09	29
847	66269	THOC_M10	50
848	66270	ABBA_M12	18
849	66270	ABBA_M13	24
850	66270	ABBA_M14	10
851	66270	ACSA_M24	5
852	66270	ACSA_M25	27
853	66270	COCO_M01	109
854	66270	COCO_M02	121
855	66270	COCO_M03	130
856	66270	COCO_M04	41
857	66270	COCO_M05	131
858	66270	FAGR_M16	34
859	66270	FAGR_M17	39
860	66270	FAGR_M19	14
861	66270	THOC_M07	40
862	66270	THOC_M09	39
863	66270	THOC_M10	32
864	66271	ABBA_M12	21
865	66271	ABBA_M13	1
866	66271	ACSA_M21	4
867	66271	ACSA_M22	1
868	66271	ACSA_M24	1
869	66271	ACSA_M25	12
870	66271	COCO_M01	68
871	66271	COCO_M02	103
872	66271	COCO_M03	104
873	66271	COCO_M04	19
874	66271	COCO_M05	96
875	66271	FAGR_M16	33
876	66271	FAGR_M17	33
877	66271	FAGR_M19	10
878	66271	FAGR_M20	2
879	66271	THOC_M09	39
880	66271	THOC_M10	13
881	66272	ABBA_M12	3
882	66272	ABBA_M13	1
883	66272	ABBA_M14	1
884	66272	ACSA_M25	2
885	66272	COCO_M01	31
886	66272	COCO_M02	24
887	66272	COCO_M03	29
888	66272	COCO_M04	1
889	66272	COCO_M05	33
890	66272	FAGR_M16	24
891	66272	FAGR_M17	10
892	66272	FAGR_M19	4
893	66272	THOC_M09	5
894	66272	THOC_M10	3
895	66273	ABBA_M12	6
896	66273	ABBA_M14	3
897	66273	ACSA_M25	10
898	66273	COCO_M01	35
899	66273	COCO_M02	70
900	66273	COCO_M03	89
901	66273	COCO_M04	33
902	66273	COCO_M05	70
903	66273	FAGR_M16	8
904	66273	FAGR_M17	8
905	66273	FAGR_M19	15
906	66273	THOC_M08	2
907	66273	THOC_M09	12
908	66273	THOC_M10	12
909	66274	ACSA_M21	2
910	66274	ACSA_M24	4
911	66274	ACSA_M25	1
912	66274	COCO_M01	40
913	66274	COCO_M02	46
914	66274	COCO_M03	62
915	66274	COCO_M04	9
916	66274	COCO_M05	73
917	66274	FAGR_M16	17
918	66274	FAGR_M17	8
919	66274	FAGR_M19	6
920	66274	THOC_M07	4
921	66274	THOC_M09	17
922	66274	THOC_M10	33
923	66275	ABBA_M12	5
924	66275	ACSA_M21	2
925	66275	ACSA_M24	2
926	66275	ACSA_M25	6
927	66275	COCO_M01	17
928	66275	COCO_M02	24
929	66275	COCO_M03	17
930	66275	COCO_M04	3
931	66275	COCO_M05	31
932	66275	FAGR_M16	12
933	66275	FAGR_M17	4
934	66275	FAGR_M19	3
935	66275	THOC_M07	23
936	66275	THOC_M09	8
937	66275	THOC_M10	7
938	66276	ABBA_M12	30
939	66276	ABBA_M14	9
940	66276	ACSA_M21	8
941	66276	ACSA_M24	1
942	66276	ACSA_M25	3
943	66276	COCO_M01	38
944	66276	COCO_M02	59
945	66276	COCO_M03	46
946	66276	COCO_M04	10
947	66276	COCO_M05	48
948	66276	FAGR_M16	24
949	66276	FAGR_M17	12
950	66276	FAGR_M19	7
951	66276	THOC_M09	54
952	66276	THOC_M10	8
953	66277	ABBA_M12	5
954	66277	ACSA_M25	10
955	66277	COCO_M01	12
956	66277	COCO_M02	15
957	66277	COCO_M03	16
958	66277	COCO_M04	7
959	66277	COCO_M05	13
960	66277	FAGR_M17	1
961	66277	FAGR_M19	4
