	corresponding_gene_call	sample_id	pS_gene_consensus
268	66230	COCO_M02	0.0430267168359074
269	66230	COCO_M03	0.07133695856438184
270	66230	COCO_M04	0.021708705123050655
271	66230	COCO_M05	0.08200093618680467
272	66230	FAGR_M16	
273	66230	FAGR_M17	
274	66230	FAGR_M19	
275	66230	THOC_M07	
276	66230	THOC_M09	
277	66230	THOC_M10	
278	66231	ABBA_M12	
279	66231	ABBA_M14	0.018819968178659108
280	66231	ACSA_M21	
281	66231	ACSA_M22	
282	66231	ACSA_M24	
283	66231	ACSA_M25	
284	66231	COCO_M01	0.014867680446053362
285	66231	COCO_M02	0.03861915294898434
286	66231	COCO_M03	0.029571794140374537
287	66231	COCO_M04	
288	66231	COCO_M05	0.021503553702671117
289	66231	FAGR_M16	0.019854634977801038
290	66231	FAGR_M17	0.02149336940277263
291	66231	FAGR_M19	
292	66231	THOC_M07	
293	66231	THOC_M09	0.017802061941937574
294	66231	THOC_M10	
295	66232	ABBA_M12	
296	66232	ACSA_M21	
297	66232	ACSA_M24	
298	66232	ACSA_M25	
299	66232	COCO_M01	0.03246358107323423
300	66232	COCO_M02	0.041074520547493894
301	66232	COCO_M03	0.05588037844775831
302	66232	COCO_M04	0.027230335670381658
303	66232	COCO_M05	0.056185780490775675
304	66232	FAGR_M16	
305	66232	FAGR_M17	
306	66232	FAGR_M19	
307	66232	THOC_M09	0.023184501298356572
308	66232	THOC_M10	0.03548965009174127
309	66233	COCO_M01	0.02473844398648119
310	66233	COCO_M02	0.04767847791622078
311	66233	COCO_M03	0.06882077207628026
312	66233	COCO_M04	
313	66233	COCO_M05	0.06928233584831159
314	66233	FAGR_M16	
315	66233	FAGR_M17	
316	66233	FAGR_M19	
317	66233	THOC_M09	
318	66233	THOC_M10	
319	66234	ABBA_M12	
320	66234	ABBA_M14	0.03159653030792751
321	66234	ACSA_M21	
322	66234	ACSA_M22	
323	66234	ACSA_M24	0.010265865173473915
324	66234	ACSA_M25	
325	66234	COCO_M01	0.023153086715943894
326	66234	COCO_M02	0.04169153703196087
327	66234	COCO_M03	0.05431460414924843
328	66234	COCO_M04	
329	66234	COCO_M05	0.05454892102269407
330	66234	FAGR_M16	
331	66234	FAGR_M17	
332	66234	FAGR_M19	
333	66234	THOC_M07	
334	66234	THOC_M09	0.018332146593815473
335	66234	THOC_M10	0.020405581260844508
336	66235	ACSA_M21	
337	66235	ACSA_M24	
338	66235	COCO_M01	0.009128814618587553
339	66235	COCO_M02	0.01969614673484392
340	66235	COCO_M03	
341	66235	COCO_M04	
342	66235	COCO_M05	
343	66235	FAGR_M16	
344	66235	FAGR_M19	
345	66235	FAGR_M20	
346	66235	THOC_M09	
347	66235	THOC_M10	
348	66236	ABBA_M12	
349	66236	ABBA_M13	
350	66236	ABBA_M14	0.0646210931925219
351	66236	ACSA_M21	0.027073675578731228
352	66236	ACSA_M22	0.016483516483516522
353	66236	ACSA_M24	0.08105028993846078
354	66236	ACSA_M25	
355	66236	COCO_M01	
356	66236	COCO_M02	0.01187479942709435
357	66236	COCO_M03	
358	66236	COCO_M04	0.027403572337195307
359	66236	COCO_M05	0.02274575870349639
360	66236	FAGR_M16	0.03602152123683993
361	66236	FAGR_M17	
362	66236	FAGR_M19	
363	66236	FAGR_M20	0.05093240093240105
364	66236	THOC_M07	
365	66236	THOC_M08	
366	66236	THOC_M09	0.023773788239119464
367	66236	THOC_M10	0.05281910504245439
368	66237	ABBA_M12	0.005814567598007142
369	66237	ACSA_M21	0.01558568819715331
370	66237	ACSA_M24	0.020627942281986254
371	66237	ACSA_M25	
372	66237	COCO_M01	0.04735037236516292
373	66237	COCO_M02	0.043208037806248385
374	66237	COCO_M03	0.042535609150333525
375	66237	COCO_M04	0.016823239202279593
376	66237	COCO_M05	0.030738711869664193
377	66237	FAGR_M16	0.014651026503308616
378	66237	FAGR_M17	0.01584538452145382
379	66237	FAGR_M19	0.0057809342613710755
380	66237	THOC_M07	0.007971150243536979
381	66237	THOC_M09	0.014091114152667566
382	66237	THOC_M10	
383	66238	ABBA_M12	
384	66238	ABBA_M14	
385	66238	ACSA_M21	
386	66238	ACSA_M25	
387	66238	COCO_M01	0.034666831907653475
388	66238	COCO_M02	0.0436673133965583
389	66238	COCO_M03	0.0408413847895965
390	66238	COCO_M04	
391	66238	COCO_M05	0.0652535503374853
392	66238	FAGR_M16	
393	66238	FAGR_M17	
394	66238	FAGR_M19	
395	66238	THOC_M09	
396	66238	THOC_M10	
397	66239	ABBA_M12	
398	66239	ACSA_M21	
399	66239	ACSA_M24	
400	66239	ACSA_M25	
401	66239	COCO_M01	0.047308723628299146
402	66239	COCO_M02	0.06062316018046493
403	66239	COCO_M03	0.05285008009865442
404	66239	COCO_M04	
405	66239	COCO_M05	0.05758309860897766
406	66239	FAGR_M16	
407	66239	FAGR_M17	
408	66239	THOC_M07	
409	66239	THOC_M09	
410	66239	THOC_M10	
411	66240	ABBA_M12	
412	66240	ABBA_M13	
413	66240	ABBA_M14	0.034676225439774215
414	66240	ACSA_M21	
415	66240	ACSA_M24	
416	66240	COCO_M01	0.017224055537483015
417	66240	COCO_M02	0.05252205733279987
418	66240	COCO_M03	0.05075579991165207
419	66240	COCO_M04	
420	66240	COCO_M05	0.055277345182387236
421	66240	FAGR_M16	0.017866728955466493
422	66240	FAGR_M17	
423	66240	FAGR_M19	
424	66240	THOC_M07	0.03449406547182659
425	66240	THOC_M08	
426	66240	THOC_M09	0.026715664942486724
427	66240	THOC_M10	0.04034591313517112
428	66241	ABBA_M11	
429	66241	ABBA_M12	0.013031259716342534
430	66241	ABBA_M13	0.040307282894707024
431	66241	ABBA_M14	0.03398578094710677
432	66241	ABBA_M15	0.035568399237953255
433	66241	ACSA_M21	0.009922505083825951
434	66241	ACSA_M22	
435	66241	ACSA_M24	0.007075340793247815
436	66241	ACSA_M25	0.016699019920074193
437	66241	COCO_M01	0.016948277705997057
438	66241	COCO_M02	0.029288596285032883
439	66241	COCO_M03	0.0358826909159561
440	66241	COCO_M04	0.027036153283571458
441	66241	COCO_M05	0.037532414596371695
442	66241	FAGR_M16	0.035428094865088626
443	66241	FAGR_M17	0.023313414402368043
444	66241	FAGR_M19	0.02802707708124463
445	66241	FAGR_M20	0.006616372115063566
446	66241	THOC_M06	0.020925874309852124
447	66241	THOC_M07	0.022080934719056172
448	66241	THOC_M08	0.023088582490255246
449	66241	THOC_M09	
450	66241	THOC_M10	0.04471533030571515
451	66242	ABBA_M12	0.049571956242665915
452	66242	ABBA_M13	
453	66242	ABBA_M14	0.054686383428772044
454	66242	ACSA_M21	0.041416171827888947
455	66242	ACSA_M24	
456	66242	ACSA_M25	0.027230316701503124
457	66242	COCO_M01	0.025544785523970416
458	66242	COCO_M02	0.042083315732964865
459	66242	COCO_M03	0.045337435301549676
460	66242	COCO_M04	
461	66242	COCO_M05	0.07998090473808728
462	66242	FAGR_M16	
463	66242	FAGR_M17	
464	66242	FAGR_M19	0.031269138985763674
465	66242	FAGR_M20	
466	66242	THOC_M08	
467	66242	THOC_M09	
468	66242	THOC_M10	
469	66243	ACSA_M21	
470	66243	COCO_M01	
471	66243	COCO_M02	
472	66243	COCO_M03	
473	66243	COCO_M05	
474	66243	FAGR_M16	
475	66243	FAGR_M17	
476	66243	FAGR_M19	
477	66243	THOC_M07	
478	66243	THOC_M09	
479	66243	THOC_M10	
480	66244	ABBA_M12	
481	66244	ABBA_M14	
482	66244	ACSA_M21	
483	66244	ACSA_M25	0.018528811157785867
484	66244	COCO_M01	0.012649692692498948
485	66244	COCO_M02	0.02550959997233614
486	66244	COCO_M03	0.02878528320544017
487	66244	COCO_M04	
488	66244	COCO_M05	0.03320759604066727
489	66244	FAGR_M16	
490	66244	FAGR_M17	
491	66244	FAGR_M19	
492	66244	THOC_M07	0.018115738160260745
493	66244	THOC_M08	
494	66244	THOC_M09	
495	66244	THOC_M10	0.023696918727842124
496	66245	ABBA_M12	
497	66245	ACSA_M21	
498	66245	COCO_M01	
499	66245	COCO_M02	
500	66245	COCO_M03	
501	66245	COCO_M04	
502	66245	COCO_M05	0.022797912973005624
503	66245	FAGR_M17	
504	66245	FAGR_M19	
505	66245	THOC_M07	
506	66245	THOC_M09	
507	66245	THOC_M10	
508	66246	ABBA_M12	
509	66246	ABBA_M14	
510	66246	ACSA_M21	
511	66246	ACSA_M25	
512	66246	COCO_M01	0.03239650881813919
513	66246	COCO_M02	0.0389221777658095
514	66246	COCO_M03	0.043371837396237775
515	66246	COCO_M04	
516	66246	COCO_M05	0.056422203718082826
517	66246	FAGR_M16	
518	66246	FAGR_M17	
519	66246	FAGR_M19	
520	66246	FAGR_M20	
521	66246	THOC_M07	0.00977879577044962
522	66246	THOC_M08	
523	66246	THOC_M09	0.026303672001599592
524	66246	THOC_M10	0.023853755939743187
525	66247	ABBA_M12	0.026950414589733344
526	66247	ABBA_M13	0.01743337743337735
527	66247	ABBA_M14	0.03244736222622264
528	66247	ACSA_M21	0.022997006294219805
529	66247	ACSA_M24	
530	66247	ACSA_M25	
531	66247	COCO_M01	0.03051677766801256
532	66247	COCO_M02	0.030270470338475096
533	66247	COCO_M03	0.0434887488284131
534	66247	COCO_M04	
535	66247	COCO_M05	0.05040163097983415
536	66247	FAGR_M16	0.031235460130621274
537	66247	FAGR_M17	0.02887674053387914
538	66247	FAGR_M19	0.023652294636394504
539	66247	THOC_M06	
540	66247	THOC_M07	0.01578172578172571
541	66247	THOC_M08	
542	66247	THOC_M09	0.017685849717148074
543	66247	THOC_M10	0.052227920467855043
544	66248	ABBA_M12	
545	66248	ACSA_M21	0.03973420617575252
546	66248	ACSA_M24	
547	66248	ACSA_M25	
548	66248	COCO_M01	
549	66248	COCO_M02	0.030999982399931014
550	66248	COCO_M03	0.04396862185120367
551	66248	COCO_M04	
552	66248	COCO_M05	0.04507365721214909
553	66248	FAGR_M16	
554	66248	FAGR_M17	
555	66248	THOC_M09	0.02150855161427037
556	66248	THOC_M10	
557	66252	ABBA_M12	0.01082592545236462
558	66252	ABBA_M13	
559	66252	ABBA_M14	0.0065699664718141555
560	66252	ACSA_M21	0.011208190304308101
561	66252	ACSA_M22	
562	66252	ACSA_M24	0.008835125837797464
563	66252	ACSA_M25	0.012572784922418628
564	66252	COCO_M01	0.014600900832631615
565	66252	COCO_M02	0.023768315185837975
566	66252	COCO_M03	0.024035439676141846
567	66252	COCO_M04	0.009737869083830609
568	66252	COCO_M05	0.028143461732417458
569	66252	FAGR_M16	0.010136664877318216
570	66252	FAGR_M17	0.01697660840445
571	66252	FAGR_M19	
572	66252	FAGR_M20	
573	66252	THOC_M07	0.002770612759065461
574	66252	THOC_M08	
575	66252	THOC_M09	0.02062059971968216
576	66252	THOC_M10	0.008382719807261806
577	66253	ABBA_M12	0.005103475817758502
578	66253	ABBA_M13	
579	66253	ABBA_M14	
580	66253	ACSA_M24	
581	66253	ACSA_M25	0.005062760200576614
582	66253	COCO_M01	0.012984845462458162
583	66253	COCO_M02	0.020190119639832305
584	66253	COCO_M03	0.02379645532481023
585	66253	COCO_M04	0.008575445554264103
586	66253	COCO_M05	0.02278146390144388
587	66253	FAGR_M16	0.003102280489089553
588	66253	FAGR_M17	0.002655015938659701
589	66253	FAGR_M19	0.0034193941922494196
590	66253	FAGR_M20	
591	66253	THOC_M07	
592	66253	THOC_M09	0.008507422693705803
593	66253	THOC_M10	0.01081567026964652
594	66254	COCO_M01	0.04147348487324728
595	66254	COCO_M02	0.0404945197732171
596	66254	COCO_M03	0.06108757559396355
597	66254	COCO_M04	0.01066484684905743
598	66254	COCO_M05	0.05503336054356737
599	66254	FAGR_M17	0.007291829198522949
600	66254	THOC_M09	
601	66254	THOC_M10	
602	66255	ABBA_M14	
603	66255	ACSA_M21	
604	66255	ACSA_M24	
605	66255	ACSA_M25	
606	66255	COCO_M01	
607	66255	COCO_M02	0.021144231539181546
608	66255	COCO_M03	0.01894843515064403
609	66255	COCO_M04	
610	66255	COCO_M05	
611	66255	FAGR_M16	
612	66255	FAGR_M17	
613	66255	THOC_M07	
614	66255	THOC_M09	
615	66255	THOC_M10	
616	66256	ABBA_M12	0.009252210831172072
617	66256	ABBA_M13	0.008609506080057089
618	66256	ABBA_M14	0.004905987956101707
619	66256	ABBA_M15	
620	66256	ACSA_M21	0.0037362327498804662
621	66256	ACSA_M24	
622	66256	ACSA_M25	0.008684691584545911
623	66256	COCO_M01	0.023877920956265203
624	66256	COCO_M02	0.032775029388094255
625	66256	COCO_M03	0.05012925206667815
626	66256	COCO_M04	0.011706219413241655
627	66256	COCO_M05	0.054713009167704094
628	66256	FAGR_M16	0.008058213198626304
629	66256	FAGR_M17	0.004993703939537264
630	66256	FAGR_M19	0.005863291024653841
631	66256	FAGR_M20	
632	66256	THOC_M06	
633	66256	THOC_M07	0.005191936716832554
634	66256	THOC_M08	
635	66256	THOC_M09	0.01485099175322512
636	66256	THOC_M10	0.015074926542237431
637	66257	ACSA_M22	
638	66257	ACSA_M24	
639	66257	ACSA_M25	
640	66257	COCO_M01	0.032576156251460056
641	66257	COCO_M02	0.03178442534143442
642	66257	COCO_M03	0.024780158632592673
643	66257	COCO_M04	0.017697368856309383
644	66257	COCO_M05	0.044817479680370406
645	66257	FAGR_M16	0.00648822730935166
646	66257	FAGR_M17	0.016389939344002354
647	66257	FAGR_M19	0.007324473345120068
648	66257	THOC_M09	0.012641048639156584
649	66257	THOC_M10	0.006481881410925924
650	66258	ABBA_M12	0.007205387205387141
651	66258	ACSA_M21	
652	66258	ACSA_M24	
653	66258	ACSA_M25	
654	66258	COCO_M01	0.01802240515411897
655	66258	COCO_M02	0.015187265519114113
656	66258	COCO_M03	0.01875725854933085
657	66258	COCO_M04	0.017063361814739893
658	66258	COCO_M05	0.018610291065173604
659	66258	FAGR_M16	0.015907989118273305
660	66258	FAGR_M17	0.02748704441637517
661	66258	FAGR_M19	
662	66258	THOC_M09	
663	66258	THOC_M10	
664	66259	ABBA_M12	
665	66259	ACSA_M21	
666	66259	ACSA_M25	
667	66259	COCO_M01	0.00984392217719741
668	66259	COCO_M02	0.006576932534939291
669	66259	COCO_M03	0.009298236016124055
670	66259	COCO_M04	
671	66259	COCO_M05	0.015601706974356415
672	66259	FAGR_M16	
673	66259	FAGR_M17	
674	66259	FAGR_M19	0.010117488094649525
675	66259	THOC_M09	0.006887387533047311
676	66259	THOC_M10	
677	66260	ABBA_M12	0.0038799103778645707
678	66260	ABBA_M13	
679	66260	ABBA_M14	
680	66260	ACSA_M21	
681	66260	ACSA_M22	
682	66260	ACSA_M24	
683	66260	ACSA_M25	0.007664922030442819
684	66260	COCO_M01	0.025216117728105728
685	66260	COCO_M02	0.03215991102409929
686	66260	COCO_M03	0.04435424638740961
687	66260	COCO_M04	0.00690879087038364
688	66260	COCO_M05	0.03669999993100297
689	66260	FAGR_M16	0.004550095940048712
690	66260	FAGR_M17	0.006065869528961824
691	66260	FAGR_M18	
692	66260	FAGR_M19	0.0020927170324036926
693	66260	THOC_M07	
694	66260	THOC_M08	
695	66260	THOC_M09	0.0037901790700200144
696	66260	THOC_M10	0.0036744026479744282
697	66261	ABBA_M11	
698	66261	ABBA_M12	0.009761670614020416
699	66261	ABBA_M13	0.015629498394419114
700	66261	ABBA_M14	0.0418227380684819
701	66261	ABBA_M15	0.013356129973333849
702	66261	ACSA_M21	0.017713370095680588
703	66261	ACSA_M22	0.012623186801018626
704	66261	ACSA_M24	0.013876482226036966
705	66261	ACSA_M25	0.01246585326975087
706	66261	COCO_M01	0.014349079754389123
707	66261	COCO_M02	0.017464120487659423
708	66261	COCO_M03	0.017934864816911825
709	66261	COCO_M04	0.01630050272021145
710	66261	COCO_M05	0.03183789779751367
711	66261	FAGR_M16	0.028378539453928295
712	66261	FAGR_M17	0.038220905950392355
713	66261	FAGR_M18	
714	66261	FAGR_M19	0.023573562789918387
715	66261	FAGR_M20	0.02628634909196805
716	66261	THOC_M06	
717	66261	THOC_M07	0.042071795267930735
718	66261	THOC_M08	0.03117941085448408
719	66261	THOC_M09	0.03064762975432713
720	66261	THOC_M10	0.02777796328051555
721	66262	ABBA_M12	0.0398426439496808
722	66262	ABBA_M13	0.022021183514471965
723	66262	ABBA_M14	0.03810758004505772
724	66262	ACSA_M21	
725	66262	ACSA_M22	
726	66262	COCO_M01	0.02875082656794209
727	66262	COCO_M02	0.03494848072812114
728	66262	COCO_M03	0.02561078448476383
729	66262	COCO_M04	0.019886236582555568
730	66262	COCO_M05	0.04343268879268077
731	66262	FAGR_M16	0.009592955941712635
732	66262	FAGR_M17	
733	66262	FAGR_M19	
734	66262	FAGR_M20	
735	66262	THOC_M07	
736	66262	THOC_M08	
737	66262	THOC_M09	
738	66262	THOC_M10	0.01980486789606398
739	66263	ABBA_M12	
740	66263	ACSA_M21	
741	66263	ACSA_M24	
742	66263	ACSA_M25	
743	66263	COCO_M01	0.040732535190028986
744	66263	COCO_M02	0.034829968567241375
745	66263	COCO_M03	0.028644020046604258
746	66263	COCO_M04	
747	66263	COCO_M05	0.03634754184213905
748	66263	FAGR_M16	
749	66263	FAGR_M17	0.026402939007544597
750	66263	FAGR_M19	
751	66263	FAGR_M20	
752	66263	THOC_M09	0.04594615060463122
753	66264	ABBA_M12	
754	66264	ABBA_M14	
755	66264	ACSA_M24	
756	66264	ACSA_M25	
757	66264	COCO_M01	0.012610302286056672
758	66264	COCO_M02	0.026277295828708684
759	66264	COCO_M03	0.029119635806336988
760	66264	COCO_M04	0.0067266824085006
761	66264	COCO_M05	0.035276915872435734
762	66264	FAGR_M16	0.014498775943257894
763	66264	FAGR_M17	0.007463413964471058
764	66264	FAGR_M19	0.005200685501954009
765	66264	THOC_M07	
766	66264	THOC_M09	0.0181845582679598
767	66264	THOC_M10	
768	66265	ABBA_M12	
769	66265	ABBA_M13	
770	66265	ABBA_M14	
771	66265	ACSA_M21	
772	66265	ACSA_M22	
773	66265	ACSA_M24	
774	66265	ACSA_M25	
775	66265	COCO_M01	0.018087166398957032
776	66265	COCO_M02	0.017874963606410565
777	66265	COCO_M03	0.021771754944175027
778	66265	COCO_M04	0.00955119869184372
779	66265	COCO_M05	0.022299359573244207
780	66265	FAGR_M16	0.009544631300049176
781	66265	FAGR_M17	0.0062792566844172715
782	66265	FAGR_M19	
783	66265	FAGR_M20	
784	66265	THOC_M07	0.02552848336693908
785	66265	THOC_M09	0.02366036843078696
