corresponding_gene_call	nS_gene_consensus	nN_gene_consensus
66373	171.66666666666717	470.3333333333328
66374	286.3333333333345	853.6666666666655
66375	342.3333333333313	986.6666666666687
66376	543.6666666666586	1454.3333333333414
66377	97.66666666666636	262.33333333333366
66378	63.333333333333506	173.6666666666665
66379	115.33333333333277	361.6666666666672
66380	583.6666666666631	1756.333333333337
66381	109.66666666666619	292.3333333333338
66382	59.66666666666681	189.3333333333332
66383	193.6666666666678	529.3333333333322
66384	145.99999999999977	343.0000000000002
66385	232.33333333333556	643.6666666666645
66386	476.3333333333237	1248.6666666666763
66387	216.00000000000176	557.9999999999982
66388	115.99999999999943	331.00000000000057
66389	309.6666666666665	806.3333333333335
66390	298.66666666666714	982.3333333333328
66391	243.66666666666922	683.3333333333308
66392	299.33333333333377	870.6666666666663
66393	192.00000000000108	593.9999999999989
66394	193.6666666666678	565.3333333333322
66395	237.66666666666904	779.333333333331
66396	284.66666666666794	945.3333333333321
66397	74.00000000000003	243.99999999999997
66398	236.00000000000233	816.9999999999977
66399	258.6666666666694	740.3333333333305
66400	105.66666666666625	317.33333333333377
66401	234.00000000000227	611.9999999999977
66402	46.333333333333385	148.66666666666663
66403	108.6666666666662	326.3333333333338
66404	540.9999999999916	1577.0000000000084
66405	1037.66666666671	2526.3333333332903
66406	60.00000000000015	176.99999999999986
66407	603.6666666666654	1784.3333333333346
66408	181.3333333333341	535.6666666666658
66409	55.33333333333345	181.66666666666654
66410	77.66666666666664	213.33333333333337
66411	118.99999999999939	391.0000000000006
66412	238.33333333333573	592.6666666666642
66413	178.33333333333402	454.66666666666595
66414	200.33333333333465	513.6666666666654
66415	235.0000000000023	661.9999999999977
66416	85.99999999999986	229.00000000000014
66417	416.66666666666043	1230.3333333333396
66418	124.33333333333265	334.66666666666737
66419	224.000000000002	549.999999999998
66420	175.66666666666728	499.3333333333327
66421	61.66666666666683	166.33333333333317
66422	106.3333333333329	382.6666666666671
66423	502.66666666665554	1390.3333333333444
66424	287.66666666666777	705.3333333333322
66425	242.0000000000025	636.9999999999975
66426	362.6666666666635	1041.3333333333364
66427	215.66666666666842	570.3333333333316
66428	76.0	239.0
66429	62.3333333333335	192.66666666666652
66430	336.33333333333167	1010.6666666666683
66431	715.3333333333447	2284.666666666655
66432	229.00000000000213	655.9999999999978
66433	291.66666666666754	905.3333333333325
66434	241.00000000000247	721.9999999999975
66435	183.6666666666675	482.33333333333246
66436	206.00000000000148	570.9999999999985
66437	204.33333333333476	530.6666666666653
66438	226.3333333333354	562.6666666666646
66439	147.6666666666665	365.3333333333335
66440	280.66666666666816	772.3333333333319
66441	48.666666666666735	113.33333333333326
66442	268.66666666666885	775.3333333333312
66443	146.9999999999998	429.0000000000002
66444	68.33333333333344	177.66666666666657
66445	23.333333333333318	69.66666666666669
66446	38.33333333333333	96.66666666666667
66447	80.33333333333327	204.66666666666674
66448	514.9999999999886	1303.0000000000114
66449	433.9999999999928	1195.0000000000073
66450	357.9999999999971	1040.000000000003
66451	117.33333333333275	332.66666666666725
66452	323.6666666666657	930.3333333333343
66453	76.66666666666666	217.33333333333334
66454	346.3333333333311	1027.6666666666688
66455	855.3333333333607	2348.6666666666392
66456	90.99999999999979	272.0000000000002
66457	57.6666666666668	152.3333333333332
66458	39.66666666666667	125.33333333333333
66459	73.6666666666667	193.33333333333331
66461	146.9999999999998	459.0000000000002
66462	135.9999999999995	422.0000000000005
66463	69.0000000000001	218.9999999999999
66464	205.3333333333348	694.6666666666652
66466	33.999999999999964	98.00000000000003
66467	538.9999999999914	1834.0000000000086
66468	99.333333333333	251.666666666667
66469	83.66666666666656	216.33333333333343
66470	92.99999999999976	282.0000000000002
66471	89.9999999999998	309.0000000000002
66472	48.000000000000064	125.99999999999994
66473	205.66666666666814	595.3333333333319
66474	93.33333333333309	296.6666666666669
66475	209.66666666666825	510.3333333333318
66476	103.9999999999996	367.0000000000004
66477	235.666666666669	652.333333333331
66486	243.00000000000253	719.9999999999975
66488	22.999999999999986	67.00000000000001
66489	119.99999999999937	372.0000000000006
66490	532.6666666666573	1684.3333333333426
66491	261.66666666666924	785.3333333333308
66492	506.99999999998863	1386.0000000000114
66493	158.33333333333346	504.6666666666665
66495	223.3333333333353	622.6666666666647
66496	171.66666666666717	491.3333333333328
66497	122.99999999999933	375.0000000000007
66498	260.6666666666693	747.3333333333308
66499	340.66666666666475	895.3333333333353
66500	323.6666666666657	843.3333333333343
66501	133.6666666666661	370.33333333333394
66502	269.00000000000216	750.9999999999978
66503	234.00000000000227	677.9999999999977
66504	329.33333333333206	948.6666666666679
66505	242.33333333333584	675.6666666666641
66506	380.6666666666625	1008.3333333333376
66507	231.66666666666887	647.3333333333311
66508	214.0000000000017	589.9999999999983
66509	93.99999999999974	272.0000000000002
66510	274.0000000000019	847.9999999999982
66511	221.6666666666686	705.3333333333314
66512	187.00000000000094	535.9999999999991
66513	185.33333333333422	507.6666666666658
66514	210.66666666666828	650.3333333333317
66515	285.33333333333456	833.6666666666654
66516	160.66666666666686	481.33333333333314
66517	571.6666666666617	1786.3333333333383
66518	172.6666666666672	496.3333333333328
66519	290.00000000000097	711.9999999999991
66520	196.0000000000012	517.9999999999989
66521	149.3333333333332	438.6666666666668
66522	94.99999999999973	301.0000000000003
66523	258.3333333333361	680.6666666666639
66524	189.33333333333434	530.6666666666656
66525	379.99999999999585	1006.0000000000041
66526	232.6666666666689	634.3333333333311
66527	84.99999999999987	239.0000000000001
66528	197.6666666666679	504.3333333333321
66529	296.33333333333394	729.6666666666661
66530	173.00000000000054	417.99999999999943
66531	30.333333333333293	110.66666666666671
66532	226.3333333333354	640.6666666666646
66533	208.33333333333488	526.6666666666652
66534	387.9999999999954	1187.0000000000045
66535	64.3333333333335	184.66666666666652
66536	196.33333333333454	547.6666666666655
66537	196.0000000000012	466.9999999999988
66538	248.00000000000267	615.9999999999973
66539	233.00000000000225	630.9999999999977
66540	124.33333333333265	376.66666666666737
66541	387.6666666666621	1118.333333333338
66542	76.33333333333333	262.6666666666667
66543	108.6666666666662	323.3333333333338
66544	353.3333333333307	963.6666666666692
66545	221.33333333333525	579.6666666666647
66546	157.00000000000009	397.9999999999999
66547	340.99999999999807	874.0000000000019
66548	214.33333333333505	550.6666666666649
66549	207.33333333333485	548.6666666666652
66550	208.33333333333488	586.6666666666652
66551	167.00000000000037	465.99999999999966
66552	387.6666666666621	974.3333333333379
66553	917.3333333333677	2463.6666666666324
66554	154.33333333333334	454.66666666666663
66555	264.33333333333576	770.6666666666642
66556	94.99999999999973	274.0000000000003
66557	214.6666666666684	535.3333333333317
66558	44.66666666666671	132.3333333333333
66559	141.99999999999966	386.00000000000034
66560	146.9999999999998	456.0000000000002
66561	389.9999999999953	1047.0000000000048
66562	364.6666666666634	1015.3333333333367
66563	291.66666666666754	743.3333333333325
66564	266.33333333333564	669.6666666666644
66565	342.3333333333313	839.6666666666687
66566	49.33333333333341	154.6666666666666
66567	361.9999999999969	1042.0000000000032
66568	396.33333333332826	1139.6666666666717
66569	147.33333333333314	395.66666666666686
66570	824.0000000000238	2301.9999999999764
66571	287.00000000000114	798.9999999999989
66572	245.0000000000026	822.9999999999974
66574	60.66666666666682	143.33333333333317
66575	412.66666666666066	1084.3333333333394
66576	429.3333333333264	1097.6666666666736
66577	334.3333333333318	973.6666666666682
66578	208.33333333333488	559.6666666666652
66579	248.33333333333601	612.666666666664
66580	56.66666666666679	144.3333333333332
66581	158.6666666666668	438.3333333333332
66582	312.99999999999966	863.0000000000003
66583	122.33333333333267	336.6666666666673
66584	225.6666666666687	656.3333333333313
66585	109.66666666666619	304.3333333333338
66586	133.33333333333275	376.66666666666725
66587	159.00000000000014	449.9999999999999
66588	293.3333333333341	717.6666666666658
66589	136.66666666666617	430.3333333333338
66590	277.333333333335	778.6666666666649
66591	289.000000000001	781.999999999999
66592	159.33333333333348	461.6666666666665
66593	185.00000000000088	459.9999999999991
66594	225.33333333333536	599.6666666666647
66595	72.66666666666671	209.3333333333333
66596	207.33333333333485	569.6666666666652
66597	76.0	206.0
66598	206.00000000000148	636.9999999999985
66599	116.99999999999942	315.00000000000057
66600	31.33333333333329	94.66666666666671
66601	62.3333333333335	168.66666666666652
66602	496.6666666666559	1522.3333333333442
66603	118.33333333333273	325.66666666666725
66604	141.33333333333297	437.666666666667
66605	237.00000000000236	689.9999999999976
66606	302.3333333333336	807.6666666666664
66607	900.3333333333658	2285.6666666666342
66608	279.3333333333349	797.6666666666652
66609	278.33333333333496	816.666666666665
66610	276.3333333333351	821.6666666666649
66611	299.6666666666671	837.3333333333329
66612	316.99999999999943	958.0000000000006
66613	202.66666666666805	544.3333333333319
66614	130.99999999999935	370.0000000000007
66615	925.666666666702	2539.333333333298
66616	110.33333333333285	357.66666666666714
66617	344.3333333333312	864.6666666666688
66618	228.0000000000021	737.999999999998
66619	82.33333333333324	289.66666666666674
66620	87.6666666666665	248.33333333333348
66621	61.33333333333349	151.66666666666652
66622	306.33333333333337	911.6666666666666
66623	122.33333333333267	321.6666666666673
66624	431.9999999999929	1362.000000000007
66625	222.66666666666862	662.3333333333314
66626	281.6666666666681	711.3333333333319
66627	257.33333333333616	744.6666666666638
66628	411.99999999999403	1061.000000000006
66629	234.66666666666896	563.333333333331
66630	169.00000000000043	481.99999999999955
66631	307.66666666666663	850.3333333333334
66632	381.6666666666624	974.3333333333376
66633	177.66666666666734	503.3333333333327
66634	69.33333333333343	206.66666666666657
66635	415.3333333333272	1147.6666666666729
66636	258.6666666666694	794.3333333333305
66637	163.3333333333336	448.6666666666664
66638	85.99999999999986	253.00000000000014
66639	365.66666666666333	999.3333333333367
66640	351.6666666666641	923.3333333333359
66641	321.99999999999915	851.0000000000009
66642	188.3333333333343	471.6666666666657
66643	201.33333333333468	557.6666666666654
66644	323.99999999999903	912.0000000000009
66645	220.33333333333522	646.6666666666648
66646	414.66666666666055	1175.3333333333394
66647	271.33333333333536	751.6666666666647
66648	310.33333333333314	874.6666666666669
66649	250.6666666666694	682.3333333333305
66650	282.66666666666805	911.3333333333319
66651	311.3333333333331	855.666666666667
66652	156.00000000000006	446.99999999999994
66653	385.6666666666622	1135.3333333333378
66654	193.6666666666678	532.3333333333322
66655	100.33333333333299	274.666666666667
66656	170.66666666666714	444.33333333333286
66657	31.33333333333329	106.66666666666671
66658	57.6666666666668	161.3333333333332
66659	541.6666666666583	1624.3333333333417
66660	921.0000000000348	2498.9999999999654
66661	176.00000000000063	453.9999999999994
66662	423.99999999999335	1208.0000000000066
66663	403.6666666666612	1249.333333333339
66664	259.33333333333604	679.666666666664
66665	106.99999999999956	271.00000000000045
66666	267.0000000000023	680.9999999999977
66667	156.00000000000006	458.99999999999994
66668	171.00000000000048	434.99999999999955
66669	147.99999999999983	419.00000000000017
66670	60.333333333333485	143.66666666666652
66671	69.0000000000001	182.9999999999999
66672	39.66666666666667	122.33333333333333
66673	264.33333333333576	764.6666666666642
66674	116.33333333333276	303.66666666666725
66675	356.66666666666384	924.3333333333362
66676	363.99999999999676	998.0000000000032
66677	250.6666666666694	658.3333333333305
66678	116.99999999999942	318.00000000000057
66679	276.6666666666684	698.3333333333317
66680	206.66666666666816	537.3333333333319
66681	305.0000000000001	834.9999999999999
66682	574.3333333333287	1516.6666666666713
66683	169.33333333333377	499.66666666666623
66684	439.3333333333258	1246.6666666666742
66685	288.0000000000011	821.9999999999989
66686	289.000000000001	832.999999999999
66687	319.33333333333263	823.6666666666674
66688	255.66666666666956	707.3333333333304
66689	138.66666666666623	410.33333333333377
66690	147.99999999999983	440.00000000000017
66691	183.33333333333417	488.66666666666583
66692	366.6666666666633	1037.3333333333367
66693	334.3333333333318	949.6666666666682
66695	78.3333333333333	260.6666666666667
66696	82.33333333333324	238.66666666666674
66697	75.33333333333334	215.66666666666666
66698	136.99999999999952	436.00000000000045
66699	74.66666666666669	213.33333333333331
66700	47.66666666666673	123.33333333333327
66703	227.66666666666876	642.3333333333312
66704	338.9999999999982	1071.0000000000018
66705	70.66666666666674	196.33333333333326
66706	218.00000000000182	603.9999999999982
66707	71.66666666666673	192.33333333333326
66708	65.66666666666681	216.3333333333332
66709	198.3333333333346	605.6666666666654
66711	70.33333333333341	193.66666666666657
66712	77.99999999999997	225.00000000000003
66713	157.00000000000009	427.9999999999999
66714	47.33333333333339	150.6666666666666
66715	492.6666666666561	1481.333333333344
66716	78.99999999999996	245.00000000000006
66717	448.6666666666586	1330.3333333333414
66718	88.99999999999982	247.00000000000017
66719	125.33333333333263	360.66666666666737
66720	22.33333333333332	76.66666666666669
66722	112.99999999999947	349.0000000000005
66723	106.99999999999956	349.00000000000045
66724	58.000000000000135	169.99999999999986
66727	41.33333333333335	123.66666666666666
66728	243.66666666666922	653.3333333333308
66729	176.00000000000063	495.9999999999994
66730	95.66666666666639	243.3333333333336
66731	288.3333333333344	788.6666666666656
66732	100.99999999999964	274.00000000000034
66733	181.66666666666745	445.3333333333326
66734	250.00000000000273	679.9999999999973
66735	334.9999999999984	925.0000000000016
66736	398.33333333332814	1014.6666666666719
66737	81.33333333333326	257.66666666666674
66738	78.99999999999996	200.00000000000006
66739	346.9999999999977	871.0000000000023
66740	381.99999999999574	1007.0000000000043
66741	194.33333333333448	525.6666666666655
66742	379.99999999999585	997.0000000000041
66743	441.3333333333257	1268.6666666666742
66744	278.00000000000165	684.9999999999984
66745	158.0000000000001	399.9999999999999
66746	579.6666666666626	1601.3333333333374
66747	175.0000000000006	445.99999999999943
66748	48.000000000000064	128.99999999999994
66749	40.66666666666668	136.33333333333331
66750	142.9999999999997	382.00000000000034
66751	191.3333333333344	513.6666666666656
66752	66.00000000000014	164.99999999999986
66753	102.33333333333296	296.666666666667
66754	323.6666666666657	849.3333333333343
66755	270.0000000000021	710.999999999998
66756	57.6666666666668	155.3333333333332
66757	402.3333333333279	1073.666666666672
66758	323.6666666666657	864.3333333333343
66759	249.0000000000027	647.9999999999973
66760	376.6666666666627	925.3333333333374
66761	105.66666666666625	296.33333333333377
66762	109.66666666666619	310.3333333333338
66763	439.3333333333258	1378.6666666666742
66764	178.66666666666737	625.3333333333326
66765	162.33333333333357	422.6666666666664
66766	510.6666666666551	1328.3333333333449
66767	559.333333333327	1432.6666666666729
66768	65.33333333333348	180.66666666666652
66769	348.333333333331	986.666666666669
66770	151.6666666666666	373.33333333333337
66771	229.00000000000213	628.9999999999978
66772	188.3333333333343	489.6666666666657
66773	59.00000000000014	183.99999999999986
66774	390.6666666666619	1010.333333333338
66775	198.66666666666794	542.3333333333321
66776	55.33333333333345	178.66666666666654
66777	51.66666666666676	161.33333333333326
66778	73.6666666666667	202.33333333333331
66779	111.66666666666616	290.3333333333338
66780	45.00000000000004	122.99999999999996
66781	296.66666666666725	807.3333333333328
66782	257.00000000000284	678.9999999999972
66783	122.99999999999933	399.0000000000007
66784	360.99999999999693	1007.0000000000031
66785	332.3333333333319	993.6666666666681
66786	366.9999999999966	998.0000000000034
66787	201.00000000000134	551.9999999999986
66788	275.66666666666845	666.3333333333316
66789	178.00000000000068	520.9999999999993
66791	190.6666666666677	529.3333333333323
66792	264.6666666666691	719.333333333331
66793	239.00000000000242	633.9999999999976
66794	241.00000000000247	613.9999999999975
66795	261.33333333333593	785.666666666664
66796	53.66666666666677	150.33333333333323
66797	62.00000000000016	147.99999999999983
66798	351.3333333333308	932.6666666666692
66799	243.00000000000253	677.9999999999975
66800	270.66666666666873	659.3333333333312
66801	288.3333333333344	731.6666666666656
66802	135.3333333333328	332.6666666666672
66803	272.000000000002	672.999999999998
66804	271.00000000000205	727.999999999998
66805	198.66666666666794	515.3333333333321
66806	174.3333333333339	569.6666666666661
66807	185.66666666666757	513.3333333333325
66808	96.66666666666637	257.3333333333336
66809	235.33333333333564	628.6666666666644
66810	119.66666666666605	366.33333333333394
66811	130.99999999999935	394.0000000000007
66812	351.99999999999744	944.0000000000025
66813	115.99999999999943	319.00000000000057
66814	82.33333333333324	241.66666666666674
66815	601.3333333333318	1555.6666666666683
66816	345.66666666666447	944.3333333333355
66817	54.00000000000011	152.9999999999999
66818	346.3333333333311	988.6666666666689
66819	145.3333333333331	439.6666666666669
66820	147.6666666666665	410.3333333333335
66821	97.66666666666636	250.33333333333366
66822	309.99999999999983	770.0000000000002
66823	58.666666666666806	181.3333333333332
66824	557.9999999999935	1662.0000000000064
66825	429.3333333333264	1145.6666666666736
66826	123.66666666666599	410.333333333334
66827	111.33333333333283	263.6666666666672
66828	742.0000000000144	1903.9999999999854
66829	121.99999999999935	370.0000000000007
66830	214.0000000000017	556.9999999999983
66831	423.99999999999335	1250.0000000000066
66832	57.6666666666668	161.3333333333332
66833	428.99999999999307	1050.0000000000068
66834	70.33333333333341	193.66666666666657
66835	246.33333333333596	638.666666666664
66836	261.0000000000026	740.9999999999974
66837	64.3333333333335	169.66666666666652
66838	58.33333333333347	145.66666666666652
66839	459.3333333333247	1298.6666666666754
66840	182.0000000000008	492.9999999999992
66841	125.66666666666596	369.33333333333405
66842	325.6666666666656	865.3333333333344
66843	157.00000000000009	406.9999999999999
66844	184.00000000000085	469.99999999999915
66845	645.3333333333368	1727.6666666666633
66846	94.33333333333307	310.6666666666669
66847	20.33333333333333	66.66666666666667
66850	219.00000000000185	749.9999999999982
66855	171.66666666666717	551.3333333333328
66856	79.33333333333329	268.66666666666674
66857	173.66666666666723	498.3333333333328
66858	307.66666666666663	787.3333333333334
66859	421.99999999999346	1153.0000000000066
66860	414.33333333332723	1163.6666666666729
66861	310.9999999999998	850.0000000000002
66862	184.00000000000085	508.99999999999915
66863	66.6666666666668	170.3333333333332
66864	251.00000000000276	651.9999999999973
66865	259.33333333333604	718.666666666664
66866	830.3333333333578	2352.6666666666424
66867	104.66666666666626	282.3333333333337
66868	619.6666666666672	1801.3333333333328
66869	316.99999999999943	883.0000000000006
66870	246.33333333333596	647.666666666664
66871	64.66666666666683	172.33333333333317
66872	237.00000000000236	641.9999999999976
66873	112.66666666666615	304.3333333333338
66874	256.0000000000029	661.999999999997
66875	64.66666666666683	184.33333333333317
66879	276.00000000000176	707.9999999999982
66880	105.99999999999957	317.00000000000045
66882	149.66666666666654	402.3333333333335
66883	220.33333333333522	607.6666666666648
66884	288.0000000000011	740.9999999999989
66885	241.00000000000247	631.9999999999975
66886	285.33333333333456	866.6666666666654
66887	349.3333333333309	874.666666666669
66888	239.6666666666691	627.3333333333309
66889	616.3333333333335	1756.6666666666665
66890	321.66666666666583	953.3333333333342
66891	135.9999999999995	386.0000000000005
66893	245.33333333333593	657.666666666664
66898	337.3333333333316	880.6666666666683
66899	480.6666666666568	1340.3333333333433
66900	138.66666666666623	401.33333333333377
66901	777.6666666666852	2054.333333333315
66902	383.9999999999956	1014.0000000000043
66903	588.6666666666637	1742.3333333333362
66904	169.00000000000043	532.9999999999995
66905	286.3333333333345	922.6666666666655
66906	186.0000000000009	518.9999999999991
66908	200.666666666668	606.333333333332
66910	331.66666666666526	919.3333333333347
66912	395.3333333333283	1188.6666666666717
66913	295.333333333334	931.6666666666661
66914	234.66666666666896	638.333333333331
66915	564.9999999999943	1508.0000000000057
66916	192.33333333333442	530.6666666666656
66917	143.66666666666637	417.3333333333336
66918	377.66666666666265	1083.3333333333374
66919	454.33333333332496	1216.6666666666752
66920	187.00000000000094	466.9999999999991
66921	335.99999999999835	978.0000000000016
66922	255.66666666666956	629.3333333333304
66923	272.3333333333353	789.6666666666647
66924	218.00000000000182	585.9999999999982
66925	606.3333333333323	1700.6666666666677
66926	187.33333333333428	478.6666666666657
66927	89.66666666666647	273.33333333333354
66928	395.99999999999494	1170.000000000005
66929	55.000000000000114	160.9999999999999
66930	35.33333333333331	132.66666666666669
66931	136.33333333333283	418.6666666666672
66932	489.33333333332297	1235.666666666677
66933	660.0000000000051	1787.999999999995
66934	258.3333333333361	710.6666666666639
66935	242.0000000000025	729.9999999999975
66936	316.99999999999943	892.0000000000006
66937	67.00000000000013	211.9999999999999
66940	64.3333333333335	202.66666666666652
66941	71.66666666666673	222.33333333333326
66942	76.99999999999999	199.0
66944	468.33333333332416	1502.6666666666758
66945	805.333333333355	2458.666666666645
66946	538.3333333333246	1750.6666666666754
66947	229.66666666666882	643.3333333333312
66948	96.66666666666637	305.3333333333336
66949	85.66666666666653	241.33333333333348
66950	208.00000000000153	607.9999999999984
66951	230.3333333333355	597.6666666666645
66952	207.0000000000015	536.9999999999985
66953	96.66666666666637	221.33333333333363
66954	410.33333333332746	1128.6666666666724
66955	102.66666666666629	245.3333333333337
66956	443.6666666666589	1389.3333333333412
66957	33.999999999999964	98.00000000000003
66958	198.00000000000125	527.9999999999987
66959	473.3333333333239	1272.666666666676
66960	251.66666666666944	669.3333333333305
66961	130.33333333333266	469.6666666666673
66962	261.33333333333593	788.666666666664
66963	206.66666666666816	588.3333333333319
66964	194.00000000000114	486.99999999999886
66965	379.66666666666254	1027.3333333333376
66966	264.33333333333576	716.6666666666642
66967	253.33333333333616	733.6666666666638
66968	71.00000000000007	192.99999999999994
66969	319.99999999999926	934.0000000000007
66970	339.3333333333315	953.6666666666686
66971	315.6666666666662	905.3333333333338
66972	212.66666666666833	597.3333333333317
66973	364.6666666666634	988.3333333333367
66974	173.33333333333388	522.6666666666661
66975	250.00000000000273	772.9999999999973
66976	179.0000000000007	477.9999999999993
66977	228.0000000000021	698.999999999998
66978	170.3333333333338	531.6666666666662
66979	765.000000000017	2192.9999999999827
66980	294.33333333333405	839.666666666666
66981	371.666666666663	1047.3333333333371
66982	62.00000000000016	198.99999999999983
66983	425.6666666666599	1107.33333333334
66984	85.99999999999986	247.00000000000014
66985	186.6666666666676	536.3333333333323
66986	105.66666666666625	317.33333333333377
66987	100.33333333333299	286.666666666667
66988	511.99999999998835	1360.0000000000116
66989	207.6666666666682	599.3333333333318
66990	173.66666666666723	519.3333333333328
66991	269.3333333333355	780.6666666666645
66992	229.33333333333547	640.6666666666645
66993	273.00000000000193	791.9999999999981
66994	147.99999999999983	416.00000000000017
66995	241.00000000000247	628.9999999999975
66996	256.3333333333362	664.6666666666638
66997	75.00000000000001	285.0
